mode,scope,k,n_obs,embedding_dim,cluster_asw_raw,cluster_asw_scaled_raw,calinski_harabasz_raw,davies_bouldin_raw,section_ari_raw,section_nmi_raw,section_asw_raw,metric_space_raw,labels_path_raw,cluster_asw_standardized,cluster_asw_scaled_standardized,calinski_harabasz_standardized,davies_bouldin_standardized,section_ari_standardized,section_nmi_standardized,section_asw_standardized,metric_space_standardized,labels_path_standardized,cluster_asw_delta_standardized_minus_raw,cluster_asw_scaled_delta_standardized_minus_raw,calinski_harabasz_delta_standardized_minus_raw,davies_bouldin_delta_standardized_minus_raw,section_ari_delta_standardized_minus_raw,section_nmi_delta_standardized_minus_raw,section_asw_delta_standardized_minus_raw
independent,Mouse_Spleen2,6,2768,128,0.0582135580480098,0.5291067790240049,142.00482974931182,3.5859079380018515,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k6/labels_Mouse_Spleen2.csv,0.0568726994097232,0.5284363497048616,135.77876193160307,3.56629236948508,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_Mouse_Spleen2.csv,-0.0013408586382866045,-0.0006704293191432953,-6.226067817708753,-0.019615568516771376,,,
independent,Mouse_Spleen1,7,2568,128,0.0558446310460567,0.5279223155230284,119.85139265000082,3.4979062604702422,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k7/labels_Mouse_Spleen1.csv,0.0553265996277332,0.5276632998138666,114.97941757827246,3.5071874003072794,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_Mouse_Spleen1.csv,-0.000518031418323496,-0.0002590157091617584,-4.871975071728357,0.009281139837037156,,,
independent,Mouse_Spleen2,7,2768,128,0.0553819574415683,0.5276909787207842,126.39647416928769,3.5465370984652047,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k7/labels_Mouse_Spleen2.csv,0.0534632690250873,0.5267316345125437,121.33065376791214,3.5463841945810577,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_Mouse_Spleen2.csv,-0.0019186884164809972,-0.000959344208240509,-5.065820401375547,-0.0001529038841470154,,,
independent,Mouse_Spleen1,8,2568,128,0.05361133441329,0.526805667206645,108.483531526994,3.6186066845199454,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k8/labels_Mouse_Spleen1.csv,0.0534272231161594,0.5267136115580797,104.03320659404564,3.618121316168829,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_Mouse_Spleen1.csv,-0.00018411129713060553,-9.205564856529236e-05,-4.450324932948362,-0.0004853683511165663,,,
independent,Mouse_Spleen2,8,2768,128,0.0553000830113887,0.5276500415056944,114.68434716753433,3.644017345422264,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k8/labels_Mouse_Spleen2.csv,0.0532858371734619,0.526642918586731,110.00019917360746,3.651035002700363,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_Mouse_Spleen2.csv,-0.002014245837926802,-0.0010071229189634323,-4.684147993926871,0.007017657278098888,,,
independent,Mouse_Spleen1,9,2568,128,0.0539402589201927,0.5269701294600964,98.97134773059322,3.638692659225861,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k9/labels_Mouse_Spleen1.csv,0.051238976418972,0.525619488209486,95.011597066085,3.655391245460098,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k9/labels_Mouse_Spleen1.csv,-0.002701282501220696,-0.0013506412506103516,-3.9597506645082206,0.016698586234237034,,,
independent,Mouse_Spleen2,9,2768,128,0.0529129914939403,0.5264564957469702,104.86468830414692,3.715113823285116,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k9/labels_Mouse_Spleen2.csv,0.0503713637590408,0.5251856818795204,100.71790840605698,3.65729709442941,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k9/labels_Mouse_Spleen2.csv,-0.0025416277348995,-0.0012708138674497604,-4.146779898089946,-0.05781672885570632,,,
independent,Mouse_Spleen1,10,2568,128,0.0525360330939292,0.5262680165469646,90.9721855445418,3.5873932742028813,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k10/labels_Mouse_Spleen1.csv,0.0541351176798343,0.5270675588399172,87.74135035991353,3.604196869127632,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k10/labels_Mouse_Spleen1.csv,0.0015990845859051028,0.0007995422929525375,-3.230835184628276,0.016803594924750698,,,
independent,Mouse_Spleen2,10,2768,128,0.0548822209239006,0.5274411104619503,96.63062846320356,3.618572082204444,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k10/labels_Mouse_Spleen2.csv,0.0516267791390419,0.525813389569521,93.14300134053649,3.586786699670884,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k10/labels_Mouse_Spleen2.csv,-0.0032554417848586967,-0.0016277208924293518,-3.487627122667078,-0.031785382533560114,,,
independent,Mouse_Spleen1,11,2568,128,0.0530260168015956,0.5265130084007978,84.71338617046949,3.65696753968342,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k11/labels_Mouse_Spleen1.csv,0.0511196069419384,0.5255598034709692,81.82047341030905,3.5365151438974625,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k11/labels_Mouse_Spleen1.csv,-0.0019064098596571974,-0.0009532049298286438,-2.892912760160442,-0.12045239578595757,,,
independent,Mouse_Spleen2,11,2768,128,0.0520892925560474,0.5260446462780237,89.82941465281748,3.6990036255785297,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k11/labels_Mouse_Spleen2.csv,0.0488871857523918,0.5244435928761959,86.58588698667815,3.583403221293491,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k11/labels_Mouse_Spleen2.csv,-0.0032021068036555966,-0.0016010534018278122,-3.243527666139329,-0.11560040428503848,,,
independent,Mouse_Spleen1,12,2568,128,0.0508340485394001,0.5254170242697,79.13537632571442,3.542616151688318,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k12/labels_Mouse_Spleen1.csv,0.05214149877429,0.526070749387145,76.33956609234968,3.6196928059833815,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k12/labels_Mouse_Spleen1.csv,0.0013074502348899009,0.0006537251174449921,-2.795810233364733,0.07707665429506338,,,
independent,Mouse_Spleen2,12,2768,128,0.0501956157386302,0.5250978078693151,83.72775962166637,3.568768214229212,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k12/labels_Mouse_Spleen2.csv,0.0494229979813098,0.524711498990655,80.91007477128878,3.6554329111527375,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k12/labels_Mouse_Spleen2.csv,-0.0007726177573203971,-0.000386308878660202,-2.8176848503775886,0.08666469692352541,,,
