row_index,selected_spot_index,cluster,x,y
816,816,3,20.0,102.0
817,817,2,48.0,18.0
818,818,1,25.0,91.0
819,819,3,25.0,99.0
820,820,2,45.0,3.0
821,821,2,42.0,66.0
822,822,3,25.0,83.0
823,823,1,52.0,92.0
824,824,2,70.0,16.0
825,825,2,29.0,51.0
826,826,1,36.0,94.0
827,827,4,58.0,72.0
828,828,2,42.0,14.0
829,829,3,56.0,0.0
830,830,3,61.0,55.0
831,831,3,37.0,31.0
832,832,0,65.0,31.0
833,833,0,39.0,63.0
834,834,0,36.0,48.0
835,835,4,37.0,113.0
836,836,1,54.0,42.0
837,837,0,75.0,21.0
838,838,0,15.0,77.0
839,839,4,19.0,45.0
840,840,2,45.0,31.0
841,841,4,18.0,102.0
842,842,3,43.0,55.0
843,843,3,48.0,24.0
844,844,4,9.0,79.0
845,845,4,15.0,117.0
846,846,4,11.0,69.0
847,847,4,52.0,94.0
848,848,3,66.0,18.0
849,849,3,42.0,58.0
850,850,4,6.0,112.0
851,851,1,18.0,100.0
852,852,1,37.0,99.0
853,853,4,40.0,106.0
854,854,4,59.0,79.0
855,855,0,21.0,69.0
856,856,4,45.0,103.0
857,857,0,73.0,21.0
858,858,4,3.0,91.0
859,859,1,43.0,21.0
860,860,3,26.0,98.0
861,861,1,15.0,63.0
862,862,4,6.0,104.0
863,863,1,17.0,57.0
864,864,0,21.0,85.0
865,865,2,45.0,73.0
866,866,4,59.0,7.0
867,867,1,26.0,66.0
868,868,2,15.0,111.0
869,869,0,49.0,85.0
870,870,4,27.0,117.0
871,871,0,19.0,65.0
872,872,1,67.0,31.0
873,873,0,26.0,52.0
874,874,4,32.0,118.0
875,875,4,23.0,119.0
876,876,4,25.0,115.0
877,877,2,25.0,85.0
878,878,2,50.0,48.0
879,879,2,22.0,48.0
880,880,0,72.0,22.0
881,881,4,67.0,41.0
882,882,1,31.0,37.0
883,883,3,10.0,100.0
884,884,3,52.0,52.0
885,885,3,20.0,62.0
886,886,1,33.0,71.0
887,887,2,34.0,42.0
888,888,3,14.0,84.0
889,889,1,37.0,49.0
890,890,1,19.0,93.0
891,891,4,20.0,46.0
892,892,0,29.0,85.0
893,893,2,39.0,49.0
894,894,2,48.0,92.0
895,895,1,55.0,5.0
896,896,3,52.0,40.0
897,897,2,37.0,75.0
898,898,4,41.0,109.0
899,899,2,17.0,75.0
900,900,2,47.0,27.0
901,901,1,71.0,31.0
902,902,3,35.0,107.0
903,903,4,30.0,116.0
904,904,1,39.0,21.0
905,905,2,52.0,36.0
906,906,3,28.0,84.0
907,907,3,37.0,65.0
908,908,4,37.0,21.0
909,909,3,76.0,16.0
910,910,1,27.0,53.0
911,911,0,27.0,91.0
912,912,1,42.0,8.0
913,913,2,24.0,86.0
914,914,2,59.0,59.0
915,915,0,72.0,18.0
916,916,3,14.0,76.0
917,917,1,51.0,5.0
918,918,2,30.0,102.0
919,919,4,60.0,4.0
920,920,1,18.0,62.0
921,921,0,50.0,62.0
922,922,3,38.0,98.0
923,923,3,35.0,53.0
924,924,4,21.0,43.0
925,925,1,32.0,22.0
926,926,3,68.0,28.0
927,927,3,32.0,42.0
928,928,3,33.0,39.0
929,929,1,55.0,71.0
930,930,0,34.0,88.0
931,931,1,43.0,35.0
932,932,3,60.0,40.0
933,933,1,39.0,33.0
934,934,1,49.0,3.0
935,935,3,21.0,105.0
936,936,2,52.0,12.0
937,937,1,42.0,82.0
938,938,4,45.0,11.0
939,939,3,20.0,74.0
940,940,0,49.0,67.0
941,941,3,11.0,79.0
942,942,2,53.0,17.0
943,943,1,40.0,28.0
944,944,0,57.0,39.0
945,945,1,23.0,51.0
946,946,2,44.0,4.0
947,947,4,47.0,3.0
948,948,3,60.0,24.0
949,949,2,72.0,26.0
950,950,4,77.0,25.0
951,951,3,69.0,29.0
952,952,2,31.0,39.0
953,953,2,38.0,12.0
954,954,1,41.0,19.0
955,955,1,34.0,24.0
956,956,4,47.0,5.0
957,957,3,50.0,56.0
958,958,2,76.0,4.0
959,959,1,44.0,18.0
960,960,0,49.0,71.0
961,961,1,61.0,5.0
962,962,4,33.0,21.0
963,963,2,54.0,26.0
964,964,1,13.0,97.0
965,965,2,18.0,112.0
966,966,1,37.0,101.0
967,967,4,38.0,20.0
968,968,4,2.0,98.0
969,969,2,36.0,76.0
970,970,0,56.0,66.0
971,971,0,54.0,12.0
972,972,0,15.0,97.0
973,973,4,43.0,7.0
974,974,1,39.0,9.0
975,975,4,63.0,3.0
976,976,2,51.0,45.0
977,977,1,32.0,26.0
978,978,3,45.0,63.0
979,979,0,74.0,14.0
980,980,0,47.0,35.0
981,981,4,27.0,113.0
982,982,3,58.0,56.0
983,983,4,18.0,118.0
984,984,1,35.0,111.0
985,985,3,58.0,2.0
986,986,1,14.0,56.0
987,987,4,47.0,11.0
988,988,2,16.0,52.0
989,989,2,32.0,76.0
990,990,3,70.0,20.0
991,991,3,36.0,86.0
