mode,scope,label,n_obs_labeled,n_label_classes,k,ari_raw,nmi_raw,homogeneity_raw,completeness_raw,v_measure_raw,label_asw_raw,label_asw_scaled_raw,ari_standardized,nmi_standardized,homogeneity_standardized,completeness_standardized,v_measure_standardized,label_asw_standardized,label_asw_scaled_standardized,ari_delta_standardized_minus_raw,nmi_delta_standardized_minus_raw,homogeneity_delta_standardized_minus_raw,completeness_delta_standardized_minus_raw,v_measure_delta_standardized_minus_raw,label_asw_delta_standardized_minus_raw,label_asw_scaled_delta_standardized_minus_raw
joint,combined,Y,7118,14,12,0.2840102656952227,0.4040834438256981,0.412646523683579,0.3958685342661008,0.4040834438256982,-0.0092484056949615,0.4953757971525192,0.2805334254572908,0.4025944463533111,0.411110048649065,0.3944244639323013,0.4025944463533111,-0.0090166302397847,0.4954916848801076,-0.0034768402379318775,-0.0014889974723870103,-0.0015364750345140399,-0.0014440703337995076,-0.0014889974723871213,0.00023177545517679907,0.00011588772758835963
joint,combined,Combined_Clusters_annotation,7118,16,12,0.269994319286866,0.452814182780508,0.4717067122101612,0.4353767215122211,0.4528141827805079,0.0060568726621568,0.5030284363310784,0.2697875365193032,0.4538030839134208,0.4727182165754235,0.4363434352790014,0.4538030839134209,0.0076382127590477,0.5038191063795239,-0.00020678276756280756,0.0009889011329127784,0.0010115043652623168,0.0009667137667802583,0.0009889011329130004,0.0015813400968908995,0.0007906700484454632
joint,combined,Combined_Clusters,7118,16,12,0.269994319286866,0.452814182780508,0.4717067122101613,0.4353767215122212,0.4528141827805081,0.0060568726621568,0.5030284363310784,0.2697875365193032,0.4538030839134208,0.4727182165754235,0.4363434352790014,0.4538030839134209,0.0076382127590477,0.5038191063795239,-0.00020678276756280756,0.0009889011329127784,0.0010115043652622058,0.0009667137667802028,0.0009889011329127784,0.0015813400968908995,0.0007906700484454632
joint,combined,RNA_Clusters,7118,13,12,0.3053480407549419,0.4613017061130627,0.4747492591783324,0.4485949882147093,0.4613017061130627,0.0287821721285581,0.5143910860642791,0.3057989248327257,0.4621817493185721,0.475636397104832,0.4494673626715959,0.462181749318572,0.0280051548033952,0.5140025774016976,0.00045088407778381967,0.0008800432055093843,0.0008871379264996371,0.0008723744568866487,0.0008800432055092733,-0.0007770173251629015,-0.0003885086625814438
joint,combined,ATAC_Clusters,7118,13,12,0.2595323951509337,0.4396030410871234,0.4735883397733016,0.4101688082533574,0.4396030410871235,0.02574940957129,0.512874704785645,0.2585778025754773,0.4402401392962358,0.4742554039327705,0.410777717465092,0.4402401392962358,0.0270990096032619,0.513549504801631,-0.0009545925754563811,0.0006370982091123967,0.0006670641594688775,0.0006089092117346206,0.0006370982091122857,0.0013496000319719002,0.0006748000159859657
joint,combined,Y,7118,14,13,0.2604111935174802,0.4020491123211683,0.4185152769008661,0.3868295966791485,0.4020491123211683,-0.0092484056949615,0.4953757971525192,0.2797732184849102,0.4050772143527431,0.4184999430381387,0.3924887537303912,0.4050772143527431,-0.0090166302397847,0.4954916848801076,0.019362024967430003,0.0030281020315747753,-1.5333862727395786e-05,0.0056591570512427025,0.0030281020315747753,0.00023177545517679907,0.00011588772758835963
joint,combined,Combined_Clusters_annotation,7118,16,13,0.2540420360908813,0.4496159222583056,0.4776113847659995,0.4247206785282875,0.4496159222583056,0.0060568726621568,0.5030284363310784,0.2640711124288535,0.4581438251407794,0.4829467578457029,0.4357640764661517,0.4581438251407794,0.0076382127590477,0.5038191063795239,0.010029076337972231,0.008527902882473792,0.005335373079703387,0.011043397937864186,0.008527902882473792,0.0015813400968908995,0.0007906700484454632
joint,combined,Combined_Clusters,7118,16,13,0.2540420360908813,0.4496159222583056,0.4776113847659995,0.4247206785282875,0.4496159222583056,0.0060568726621568,0.5030284363310784,0.2640711124288535,0.4581438251407794,0.4829467578457029,0.4357640764661517,0.4581438251407794,0.0076382127590477,0.5038191063795239,0.010029076337972231,0.008527902882473792,0.005335373079703387,0.011043397937864186,0.008527902882473792,0.0015813400968908995,0.0007906700484454632
joint,combined,RNA_Clusters,7118,13,13,0.3024353261057509,0.4638287377336367,0.486657186834131,0.4430460306583433,0.4638287377336367,0.0287821721285581,0.5143910860642791,0.2877936612976214,0.4545085695193069,0.4732700492659186,0.4371778644345913,0.4545085695193069,0.0280051548033952,0.5140025774016976,-0.014641664808129506,-0.009320168214329794,-0.013387137568212415,-0.005868166223752025,-0.009320168214329794,-0.0007770173251629015,-0.0003885086625814438
joint,combined,ATAC_Clusters,7118,13,13,0.247912172465658,0.4333025537905014,0.476286754628322,0.3974346435990834,0.4333025537905015,0.02574940957129,0.512874704785645,0.2533154000852878,0.4439476102343744,0.4841426469397242,0.4099151707488652,0.4439476102343744,0.0270990096032619,0.513549504801631,0.005403227619629802,0.01064505644387298,0.007855892311402213,0.012480527149781762,0.010645056443872924,0.0013496000319719002,0.0006748000159859657
joint,combined,Y,7118,14,14,0.2777159078306186,0.4064131084062243,0.4287326805807098,0.3863024302080314,0.4064131084062243,-0.0092484056949615,0.4953757971525192,0.2839060925385253,0.4092998203490031,0.4302033229496976,0.3903335813684903,0.409299820349003,-0.0090166302397847,0.4954916848801076,0.006190184707906665,0.0028867119427787857,0.0014706423689878068,0.004031151160458879,0.0028867119427786747,0.00023177545517679907,0.00011588772758835963
joint,combined,Combined_Clusters_annotation,7118,16,14,0.2557901992338603,0.4510953052779295,0.4857295667393418,0.4210714029612913,0.4510953052779295,0.0060568726621568,0.5030284363310784,0.2670950083431865,0.4633536803384719,0.4970763456328798,0.4339159444849535,0.4633536803384719,0.0076382127590477,0.5038191063795239,0.011304809109326186,0.012258375060542392,0.011346778893537968,0.012844541523662212,0.012258375060542392,0.0015813400968908995,0.0007906700484454632
joint,combined,Combined_Clusters,7118,16,14,0.2557901992338603,0.4510953052779295,0.4857295667393418,0.4210714029612913,0.4510953052779295,0.0060568726621568,0.5030284363310784,0.2670950083431865,0.4633536803384719,0.4970763456328798,0.4339159444849535,0.4633536803384719,0.0076382127590477,0.5038191063795239,0.011304809109326186,0.012258375060542392,0.011346778893537968,0.012844541523662212,0.012258375060542392,0.0015813400968908995,0.0007906700484454632
joint,combined,RNA_Clusters,7118,13,14,0.2886339666164242,0.4539034867718933,0.482678012762113,0.4283666936433841,0.4539034867718934,0.0287821721285581,0.5143910860642791,0.2941488002193253,0.4554211087728569,0.4825130490661715,0.4312097259473137,0.4554211087728569,0.0280051548033952,0.5140025774016976,0.005514833602901115,0.0015176220009636143,-0.00016496369594148907,0.002843032303929627,0.0015176220009635033,-0.0007770173251629015,-0.0003885086625814438
joint,combined,ATAC_Clusters,7118,13,14,0.2408005081274823,0.4354245475192007,0.485353631935244,0.3948098436892414,0.4354245475192007,0.02574940957129,0.512874704785645,0.2512187477818174,0.4468533808732557,0.4961888116994255,0.4064414205184813,0.4468533808732556,0.0270990096032619,0.513549504801631,0.01041823965433511,0.011428833354055035,0.010835179764181524,0.011631576829239931,0.011428833354054924,0.0013496000319719002,0.0006748000159859657
joint,combined,Y,7118,14,15,0.2772476935936162,0.4048395360009231,0.4296991129678845,0.3826990735538704,0.4048395360009231,-0.0092484056949615,0.4953757971525192,0.2656340879148766,0.4015148537560746,0.4279538089890393,0.3781526128057748,0.4015148537560746,-0.0090166302397847,0.4954916848801076,-0.011613605678739591,-0.003324682244848498,-0.001745303978845203,-0.004546460748095615,-0.003324682244848498,0.00023177545517679907,0.00011588772758835963
joint,combined,Combined_Clusters_annotation,7118,16,15,0.2594844785445921,0.4582719694287282,0.4965474282869941,0.4254749999396463,0.4582719694287283,0.0060568726621568,0.5030284363310784,0.2480573931359339,0.449911197242535,0.4895655912377106,0.4161994018150708,0.449911197242535,0.0076382127590477,0.5038191063795239,-0.011427085408658222,-0.008360772186193244,-0.0069818370492835125,-0.009275598124575513,-0.0083607721861933,0.0015813400968908995,0.0007906700484454632
joint,combined,Combined_Clusters,7118,16,15,0.2594844785445921,0.4582719694287282,0.4965474282869941,0.4254749999396463,0.4582719694287283,0.0060568726621568,0.5030284363310784,0.2480573931359339,0.449911197242535,0.4895655912377106,0.4161994018150708,0.449911197242535,0.0076382127590477,0.5038191063795239,-0.011427085408658222,-0.008360772186193244,-0.0069818370492835125,-0.009275598124575513,-0.0083607721861933,0.0015813400968908995,0.0007906700484454632
joint,combined,RNA_Clusters,7118,13,15,0.2943406154757629,0.4542511045093677,0.4860396590444573,0.4263654358075744,0.4542511045093677,0.0287821721285581,0.5143910860642791,0.284823088356076,0.4483918251496707,0.4817925276830067,0.419321951766601,0.4483918251496707,0.0280051548033952,0.5140025774016976,-0.009517527119686897,-0.005859279359696989,-0.004247131361450607,-0.007043484040973436,-0.005859279359696989,-0.0007770173251629015,-0.0003885086625814438
joint,combined,ATAC_Clusters,7118,13,15,0.2433701733087538,0.4405111022185589,0.4941890038843169,0.3973515111061489,0.4405111022185588,0.02574940957129,0.512874704785645,0.2339530176667623,0.4304924106428213,0.4850676461261769,0.3869557950674323,0.4304924106428213,0.0270990096032619,0.513549504801631,-0.009417155641991498,-0.010018691575737593,-0.009121357758139992,-0.01039571603871664,-0.010018691575737537,0.0013496000319719002,0.0006748000159859657
joint,combined,Y,7118,14,16,0.2618310760919531,0.4146285825055247,0.4474913578227441,0.3862623314275809,0.4146285825055246,-0.0092484056949615,0.4953757971525192,0.2683817956164304,0.4055539513269348,0.4391123525134218,0.3767606695449294,0.4055539513269348,-0.0090166302397847,0.4954916848801076,0.006550719524477278,-0.00907463117858992,-0.008379005309322285,-0.009501661882651447,-0.00907463117858981,0.00023177545517679907,0.00011588772758835963
joint,combined,Combined_Clusters_annotation,7118,16,16,0.2491609186848166,0.4631447260902166,0.510421089942089,0.4238836564228515,0.4631447260902165,0.0060568726621568,0.5030284363310784,0.2492432818841366,0.4550399447780582,0.5031390432558622,0.4153347621026018,0.4550399447780582,0.0076382127590477,0.5038191063795239,8.236319932000691e-05,-0.008104781312158416,-0.007282046686226784,-0.00854889432024969,-0.008104781312158305,0.0015813400968908995,0.0007906700484454632
joint,combined,Combined_Clusters,7118,16,16,0.2491609186848166,0.4631447260902166,0.510421089942089,0.4238836564228515,0.4631447260902165,0.0060568726621568,0.5030284363310784,0.2492432818841366,0.4550399447780583,0.5031390432558623,0.4153347621026019,0.4550399447780582,0.0076382127590477,0.5038191063795239,8.236319932000691e-05,-0.008104781312158305,-0.007282046686226673,-0.008548894320249578,-0.008104781312158305,0.0015813400968908995,0.0007906700484454632
joint,combined,RNA_Clusters,7118,13,16,0.2908151117077969,0.4636796359286482,0.5045321919665003,0.4289472779378913,0.4636796359286483,0.0287821721285581,0.5143910860642791,0.2903552462646255,0.4535238210037893,0.4950879820375675,0.4183980186153512,0.4535238210037893,0.0280051548033952,0.5140025774016976,-0.0004598654431713922,-0.010155814924858897,-0.009444209928932856,-0.010549259322540083,-0.010155814924859008,-0.0007770173251629015,-0.0003885086625814438
joint,combined,ATAC_Clusters,7118,13,16,0.2413645937820075,0.4459525889896919,0.509112063660781,0.3967344654903069,0.4459525889896919,0.02574940957129,0.512874704785645,0.2323315657971628,0.4350841760702357,0.4983856997117457,0.3860506746615068,0.4350841760702357,0.0270990096032619,0.513549504801631,-0.009033027984844705,-0.010868412919456227,-0.010726363949035311,-0.01068379082880011,-0.010868412919456227,0.0013496000319719002,0.0006748000159859657
independent,dataset1,Y,2129,14,2,0.1945443861899428,0.3050164422714763,0.1999355162915097,0.6429169074754388,0.3050164422714763,0.0298163741827011,0.5149081870913506,0.1973780518910989,0.3129661948063418,0.2052022066412959,0.6590981935291093,0.3129661948063418,0.0301759000867605,0.5150879500433803,0.0028336657011560906,0.007949752534865517,0.0052666903497861906,0.01618128605367042,0.007949752534865517,0.0003595259040593997,0.00017976295202970505
independent,dataset1,Combined_Clusters_annotation,2129,14,2,0.1945443861899428,0.3050164422714762,0.1999355162915097,0.6429169074754388,0.3050164422714763,0.0298163741827011,0.5149081870913506,0.1973780518910989,0.3129661948063418,0.2052022066412958,0.6590981935291093,0.3129661948063418,0.0301759000867605,0.5150879500433803,0.0028336657011560906,0.007949752534865628,0.0052666903497860795,0.01618128605367042,0.007949752534865517,0.0003595259040593997,0.00017976295202970505
independent,dataset1,Combined_Clusters,2129,14,2,0.1945443861899428,0.3050164422714763,0.1999355162915097,0.6429169074754388,0.3050164422714763,0.0298163741827011,0.5149081870913506,0.1973780518910989,0.3129661948063418,0.2052022066412958,0.6590981935291091,0.3129661948063418,0.0301759000867605,0.5150879500433803,0.0028336657011560906,0.007949752534865517,0.0052666903497860795,0.016181286053670307,0.007949752534865517,0.0003595259040593997,0.00017976295202970505
independent,dataset1,RNA_Clusters,2129,13,2,0.2033123420017127,0.2942561605019598,0.1959922915527861,0.5901245273774817,0.2942561605019598,0.0099099762737751,0.5049549881368876,0.2078789330947341,0.3023033739955284,0.2014096783947243,0.6057427251038351,0.3023033739955284,0.0065178833901882,0.5032589416950941,0.004566591093021405,0.008047213493568628,0.005417386841938182,0.015618197726353422,0.008047213493568628,-0.003392092883586901,-0.0016960464417934418
independent,dataset1,ATAC_Clusters,2129,10,2,0.2306317576296218,0.3227545907256091,0.2192450741294478,0.6114141209273897,0.3227545907256091,0.0423710197210311,0.5211855098605156,0.2336491536694704,0.3306601019000242,0.2246830930527017,0.6258629028271187,0.3306601019000242,0.0422414951026439,0.521120747551322,0.003017396039848602,0.007905511174415125,0.005438018923253907,0.01444878189972898,0.007905511174415125,-0.00012952461838720147,-6.476230919361115e-05
independent,dataset2,Y,1949,12,2,0.2672271657473548,0.3612987696108757,0.239809804240557,0.7322715765036033,0.3612987696108757,0.0927140340209007,0.5463570170104504,0.2629487733604183,0.3673339461135937,0.2432487831391503,0.7498390471381298,0.3673339461135937,0.0866586938500404,0.5433293469250202,-0.004278392386936503,0.006035176502718009,0.0034389788985932923,0.01756747063452646,0.006035176502718009,-0.006055340170860304,-0.0030276700854301453
independent,dataset2,Combined_Clusters_annotation,1949,12,2,0.2672271657473548,0.3612987696108757,0.2398098042405569,0.7322715765036034,0.3612987696108757,0.0927140340209007,0.5463570170104504,0.2629487733604183,0.3673339461135936,0.2432487831391502,0.7498390471381297,0.3673339461135936,0.0866586938500404,0.5433293469250202,-0.004278392386936503,0.006035176502717898,0.0034389788985932923,0.01756747063452624,0.006035176502717898,-0.006055340170860304,-0.0030276700854301453
independent,dataset2,Combined_Clusters,1949,12,2,0.2672271657473548,0.3612987696108757,0.239809804240557,0.7322715765036033,0.3612987696108757,0.0927140340209007,0.5463570170104504,0.2629487733604183,0.3673339461135937,0.2432487831391503,0.7498390471381297,0.3673339461135937,0.0866586938500404,0.5433293469250202,-0.004278392386936503,0.006035176502718009,0.0034389788985932923,0.01756747063452635,0.006035176502718009,-0.006055340170860304,-0.0030276700854301453
independent,dataset2,RNA_Clusters,1949,11,2,0.4243351067350656,0.430074783169058,0.3065115941130991,0.7205469068496176,0.4300747831690579,0.0971042960882186,0.5485521480441093,0.4198710147506017,0.4360448035026678,0.3098923845244961,0.7354249986668737,0.4360448035026678,0.0899407491087913,0.5449703745543957,-0.004464091984463903,0.005970020333609771,0.0033807904113969944,0.014878091817256078,0.005970020333609882,-0.00716354697942731,-0.003581773489713669
independent,dataset2,ATAC_Clusters,1949,9,2,0.3946240265638489,0.4077465328378825,0.2859440024142081,0.7103182039022073,0.4077465328378824,0.1238599345088005,0.5619299672544003,0.3894441184651936,0.4163162755286491,0.291164103673309,0.730166524065405,0.4163162755286489,0.1147335395216941,0.5573667697608471,-0.0051799080986552615,0.008569742690766602,0.00522010125910094,0.019848320163197708,0.00856974269076649,-0.009126394987106407,-0.004563197493553162
independent,dataset3,Y,1777,12,2,0.2158823007960844,0.2566864318570999,0.1811009233761322,0.4405626407632668,0.2566864318570999,-0.0129906889051198,0.49350465554744,0.2193796223494969,0.2627788894693439,0.1855214590467794,0.4502984379997578,0.2627788894693438,-0.0113004064187407,0.4943497967906296,0.003497321553412508,0.006092457612244029,0.004420535670647208,0.009735797236490984,0.006092457612243918,0.0016902824863790997,0.0008451412431896288
independent,dataset3,Combined_Clusters_annotation,1777,12,2,0.2158823007960844,0.2566864318570999,0.1811009233761321,0.4405626407632667,0.2566864318570998,-0.0129906889051198,0.49350465554744,0.2193796223494969,0.2627788894693439,0.1855214590467794,0.4502984379997579,0.2627788894693439,-0.0113004064187407,0.4943497967906296,0.003497321553412508,0.006092457612244029,0.004420535670647319,0.009735797236491206,0.00609245761224414,0.0016902824863790997,0.0008451412431896288
independent,dataset3,Combined_Clusters,1777,12,2,0.2158823007960844,0.2566864318570999,0.1811009233761321,0.4405626407632667,0.2566864318570998,-0.0129906889051198,0.49350465554744,0.2193796223494969,0.2627788894693439,0.1855214590467794,0.4502984379997578,0.2627788894693438,-0.0113004064187407,0.4943497967906296,0.003497321553412508,0.006092457612244029,0.004420535670647319,0.009735797236491095,0.006092457612244029,0.0016902824863790997,0.0008451412431896288
independent,dataset3,RNA_Clusters,1777,11,2,0.1396481681976622,0.2009472968881644,0.1418058883473937,0.3447128683673224,0.2009472968881644,-0.0004067536210641,0.4997966231894679,0.1453198578047928,0.2077336156339774,0.146691501560772,0.3557848677717634,0.2077336156339773,0.001348482328467,0.5006742411642335,0.005671689607130603,0.006786318745813008,0.004885613213378298,0.01107199940444098,0.006786318745812897,0.0017552359495311,0.0008776179747656543
independent,dataset3,ATAC_Clusters,1777,11,2,0.1515280163783648,0.2382364017957491,0.1615190556331332,0.4537611196253445,0.2382364017957491,0.015568196773529,0.5077840983867645,0.1587011910140916,0.2492459175992263,0.1690835524012821,0.4739408738754724,0.2492459175992263,0.0173170901834964,0.5086585450917482,0.007173174635726809,0.011009515803477199,0.007564496768148882,0.020179754250127913,0.011009515803477199,0.0017488934099673982,0.0008744467049837112
independent,dataset4,Y,1263,8,2,0.3134521955916488,0.3815175710520432,0.2763639335842294,0.6158373594293087,0.3815175710520432,0.0521940104663372,0.5260970052331686,0.3090312681018725,0.3686006984817905,0.2682406676508265,0.5889523612148841,0.3686006984817905,0.0507157929241657,0.5253578964620829,-0.004420927489776294,-0.012916872570252702,-0.008123265933402901,-0.026884998214424582,-0.012916872570252702,-0.001478217542171499,-0.0007391087710857391
independent,dataset4,Combined_Clusters_annotation,1263,8,2,0.3134521955916488,0.3815175710520432,0.2763639335842294,0.6158373594293087,0.3815175710520432,0.0521940104663372,0.5260970052331686,0.3090312681018725,0.3686006984817905,0.2682406676508265,0.5889523612148841,0.3686006984817905,0.0507157929241657,0.5253578964620829,-0.004420927489776294,-0.012916872570252702,-0.008123265933402901,-0.026884998214424582,-0.012916872570252702,-0.001478217542171499,-0.0007391087710857391
independent,dataset4,Combined_Clusters,1263,8,2,0.3134521955916488,0.3815175710520432,0.2763639335842294,0.6158373594293087,0.3815175710520432,0.0521940104663372,0.5260970052331686,0.3090312681018725,0.3686006984817906,0.2682406676508266,0.5889523612148844,0.3686006984817905,0.0507157929241657,0.5253578964620829,-0.004420927489776294,-0.012916872570252591,-0.00812326593340279,-0.02688499821442436,-0.012916872570252702,-0.001478217542171499,-0.0007391087710857391
independent,dataset4,RNA_Clusters,1263,12,2,0.2441958400520572,0.3441636539948635,0.2349976146119912,0.6427451740763354,0.3441636539948634,0.0271495841443538,0.5135747920721769,0.2443030851287553,0.3349418216822398,0.2296140419992696,0.6187920054698729,0.3349418216822397,0.0245712399482727,0.5122856199741364,0.00010724507669809813,-0.00922183231262369,-0.005383572612721599,-0.02395316860646246,-0.009221832312623746,-0.002578344196081099,-0.0012891720980405807
independent,dataset4,ATAC_Clusters,1263,8,2,0.3300375585491675,0.3967767941206351,0.2836598694752512,0.6599490453465958,0.3967767941206352,-0.023821897804737,0.4880890510976314,0.3277175803045779,0.3840211627604319,0.2757715665103548,0.6321685296742444,0.3840211627604319,-0.0210741944611072,0.4894629027694464,-0.002319978244589571,-0.01275563136020319,-0.007888302964896399,-0.027780515672351402,-0.012755631360203301,0.0027477033436298023,0.001373851671814974
independent,dataset1,Y,2129,14,3,0.3410656593478754,0.4441562925524286,0.328270075979526,0.6865080063538169,0.4441562925524286,0.0298163741827011,0.5149081870913506,0.3352277809853203,0.4481844996505057,0.3297320929438619,0.6994558526977134,0.4481844996505057,0.0301759000867605,0.5150879500433803,-0.005837878362555116,0.004028207098077108,0.0014620169643358993,0.012947846343896452,0.004028207098077108,0.0003595259040593997,0.00017976295202970505
independent,dataset1,Combined_Clusters_annotation,2129,14,3,0.3410656593478754,0.4441562925524284,0.3282700759795258,0.6865080063538166,0.4441562925524284,0.0298163741827011,0.5149081870913506,0.3352277809853203,0.4481844996505056,0.3297320929438619,0.6994558526977134,0.4481844996505056,0.0301759000867605,0.5150879500433803,-0.005837878362555116,0.004028207098077219,0.0014620169643361214,0.012947846343896785,0.004028207098077219,0.0003595259040593997,0.00017976295202970505
independent,dataset1,Combined_Clusters,2129,14,3,0.3410656593478754,0.4441562925524286,0.328270075979526,0.6865080063538169,0.4441562925524286,0.0298163741827011,0.5149081870913506,0.3352277809853203,0.4481844996505057,0.3297320929438619,0.6994558526977134,0.4481844996505057,0.0301759000867605,0.5150879500433803,-0.005837878362555116,0.004028207098077108,0.0014620169643358993,0.012947846343896452,0.004028207098077108,0.0003595259040593997,0.00017976295202970505
independent,dataset1,RNA_Clusters,2129,13,3,0.339463916961412,0.4220826724493739,0.3188151969830044,0.6242996651192849,0.4220826724493739,0.0099099762737751,0.5049549881368876,0.3206698631167785,0.4100081768184364,0.3082145348709829,0.6121981051511547,0.4100081768184364,0.0065178833901882,0.5032589416950941,-0.018794053844633507,-0.012074495630937543,-0.010600662112021542,-0.012101559968130227,-0.012074495630937543,-0.003392092883586901,-0.0016960464417934418
independent,dataset1,ATAC_Clusters,2129,10,3,0.38498808686651,0.4555839008764933,0.3533901288616199,0.6409282979221228,0.4555839008764933,0.0423710197210311,0.5211855098605156,0.3796164107994153,0.463799027085583,0.3579544990490047,0.6585179782185316,0.463799027085583,0.0422414951026439,0.521120747551322,-0.005371676067094655,0.008215126209089707,0.004564370187384814,0.01758968029640884,0.008215126209089707,-0.00012952461838720147,-6.476230919361115e-05
independent,dataset2,Y,1949,12,3,0.4218125416332656,0.4662104112931607,0.3566431218687943,0.6729542702996861,0.4662104112931607,0.0927140340209007,0.5463570170104504,0.4427991241429017,0.5025536160671269,0.3810006356199044,0.7380033827140082,0.5025536160671269,0.0866586938500404,0.5433293469250202,0.020986582509636087,0.03634320477396619,0.02435751375111006,0.0650491124143221,0.03634320477396619,-0.006055340170860304,-0.0030276700854301453
independent,dataset2,Combined_Clusters_annotation,1949,12,3,0.4218125416332656,0.4662104112931609,0.3566431218687943,0.6729542702996864,0.4662104112931609,0.0927140340209007,0.5463570170104504,0.4427991241429017,0.5025536160671268,0.3810006356199042,0.7380033827140082,0.5025536160671268,0.0866586938500404,0.5433293469250202,0.020986582509636087,0.03634320477396591,0.024357513751109894,0.06504911241432187,0.03634320477396591,-0.006055340170860304,-0.0030276700854301453
independent,dataset2,Combined_Clusters,1949,12,3,0.4218125416332656,0.4662104112931609,0.3566431218687944,0.6729542702996864,0.4662104112931609,0.0927140340209007,0.5463570170104504,0.4427991241429017,0.502553616067127,0.3810006356199045,0.7380033827140084,0.502553616067127,0.0866586938500404,0.5433293469250202,0.020986582509636087,0.03634320477396613,0.024357513751110116,0.0650491124143221,0.03634320477396613,-0.006055340170860304,-0.0030276700854301453
independent,dataset2,RNA_Clusters,1949,11,3,0.5376170260585498,0.4961360304506916,0.4188369866014845,0.6084246987723718,0.4961360304506916,0.0971042960882186,0.5485521480441093,0.6117983617510078,0.5656795750223187,0.4725093931404723,0.7046171467982616,0.5656795750223187,0.0899407491087913,0.5449703745543957,0.074181335692458,0.06954354457162709,0.053672406538987805,0.09619244802588978,0.06954354457162709,-0.00716354697942731,-0.003581773489713669
independent,dataset2,ATAC_Clusters,1949,9,3,0.514889456316299,0.4899757045689212,0.404585372577693,0.6210528917454636,0.4899757045689212,0.1238599345088005,0.5619299672544003,0.609482435931652,0.548007710390739,0.4478869297090716,0.7057774068874798,0.548007710390739,0.1147335395216941,0.5573667697608471,0.09459297961535296,0.058032005821817834,0.04330155713137862,0.08472451514201618,0.058032005821817834,-0.009126394987106407,-0.004563197493553162
independent,dataset3,Y,1777,12,3,0.3017776229369613,0.309904985138376,0.2555630994648729,0.3935980558376674,0.309904985138376,-0.0129906889051198,0.49350465554744,0.3084995431690415,0.3139572879356953,0.2586250817709292,0.3994101073283589,0.3139572879356953,-0.0113004064187407,0.4943497967906296,0.006721920232080181,0.004052302797319274,0.00306198230605631,0.005812051490691528,0.004052302797319274,0.0016902824863790997,0.0008451412431896288
independent,dataset3,Combined_Clusters_annotation,1777,12,3,0.3017776229369613,0.309904985138376,0.2555630994648729,0.3935980558376674,0.309904985138376,-0.0129906889051198,0.49350465554744,0.3084995431690415,0.3139572879356953,0.2586250817709292,0.3994101073283589,0.3139572879356953,-0.0113004064187407,0.4943497967906296,0.006721920232080181,0.004052302797319274,0.00306198230605631,0.005812051490691528,0.004052302797319274,0.0016902824863790997,0.0008451412431896288
independent,dataset3,Combined_Clusters,1777,12,3,0.3017776229369613,0.309904985138376,0.2555630994648729,0.3935980558376674,0.309904985138376,-0.0129906889051198,0.49350465554744,0.3084995431690415,0.3139572879356953,0.2586250817709292,0.3994101073283589,0.3139572879356953,-0.0113004064187407,0.4943497967906296,0.006721920232080181,0.004052302797319274,0.00306198230605631,0.005812051490691528,0.004052302797319274,0.0016902824863790997,0.0008451412431896288
independent,dataset3,RNA_Clusters,1777,11,3,0.2001682393747836,0.2141520029199818,0.1766522674931023,0.2718630868031977,0.2141520029199818,-0.0004067536210641,0.4997966231894679,0.203866999373305,0.2153220765691124,0.1774254481211656,0.2738044800717792,0.2153220765691124,0.001348482328467,0.5006742411642335,0.0036987599985214004,0.001170073649130604,0.0007731806280632803,0.0019413932685815039,0.001170073649130604,0.0017552359495311,0.0008776179747656543
independent,dataset3,ATAC_Clusters,1777,11,3,0.2000093789234015,0.2790141679506576,0.2179448021297863,0.3876303968051963,0.2790141679506576,0.015568196773529,0.5077840983867645,0.2046919483646821,0.2831158027273345,0.220930243119086,0.394021656310367,0.2831158027273345,0.0173170901834964,0.5086585450917482,0.004682569441280593,0.00410163477667691,0.002985440989299676,0.006391259505170721,0.00410163477667691,0.0017488934099673982,0.0008744467049837112
independent,dataset4,Y,1263,8,3,0.5401018427898873,0.4973825622554805,0.4349656954141966,0.5807140849350665,0.4973825622554804,0.0521940104663372,0.5260970052331686,0.5185961571368306,0.48413808054269,0.4236839160241799,0.5647156297370508,0.4841380805426901,0.0507157929241657,0.5253578964620829,-0.02150568565305666,-0.013244481712790523,-0.011281779390016733,-0.015998455198015682,-0.013244481712790301,-0.001478217542171499,-0.0007391087710857391
independent,dataset4,Combined_Clusters_annotation,1263,8,3,0.5401018427898873,0.4973825622554805,0.4349656954141966,0.5807140849350665,0.4973825622554804,0.0521940104663372,0.5260970052331686,0.5185961571368306,0.48413808054269,0.4236839160241799,0.5647156297370508,0.4841380805426901,0.0507157929241657,0.5253578964620829,-0.02150568565305666,-0.013244481712790523,-0.011281779390016733,-0.015998455198015682,-0.013244481712790301,-0.001478217542171499,-0.0007391087710857391
independent,dataset4,Combined_Clusters,1263,8,3,0.5401018427898873,0.4973825622554805,0.4349656954141966,0.5807140849350665,0.4973825622554804,0.0521940104663372,0.5260970052331686,0.5185961571368306,0.48413808054269,0.4236839160241799,0.5647156297370508,0.4841380805426901,0.0507157929241657,0.5253578964620829,-0.02150568565305666,-0.013244481712790523,-0.011281779390016733,-0.015998455198015682,-0.013244481712790301,-0.001478217542171499,-0.0007391087710857391
