mode,scope,k,n_obs,embedding_dim,cluster_asw_raw,cluster_asw_scaled_raw,calinski_harabasz_raw,davies_bouldin_raw,section_ari_raw,section_nmi_raw,section_asw_raw,metric_space_raw,labels_path_raw,cluster_asw_standardized,cluster_asw_scaled_standardized,calinski_harabasz_standardized,davies_bouldin_standardized,section_ari_standardized,section_nmi_standardized,section_asw_standardized,metric_space_standardized,labels_path_standardized,cluster_asw_delta_standardized_minus_raw,cluster_asw_scaled_delta_standardized_minus_raw,calinski_harabasz_delta_standardized_minus_raw,davies_bouldin_delta_standardized_minus_raw,section_ari_delta_standardized_minus_raw,section_nmi_delta_standardized_minus_raw,section_asw_delta_standardized_minus_raw
independent,dataset2,3,1949,128,0.1438066065311432,0.5719033032655716,240.72758906449116,2.6385721050534543,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k3/labels_dataset2.csv,0.1248864457011222,0.5624432228505611,207.08592028088145,2.61916551559274,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k3/labels_dataset2.csv,-0.018920160830020988,-0.009460080415010452,-33.6416687836097,-0.019406589460714496,,,
independent,dataset3,3,1777,128,0.1074558272957801,0.5537279136478901,176.2292419997939,2.7642121956236685,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k3/labels_dataset3.csv,0.1023256629705429,0.5511628314852715,161.4612354179642,2.8400886048362053,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k3/labels_dataset3.csv,-0.005130164325237205,-0.002565082162618637,-14.768006581829724,0.0758764092125368,,,
independent,dataset4,3,1263,128,0.1294487565755844,0.5647243782877922,153.1872522998617,2.4139238038083515,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k3/labels_dataset4.csv,0.1230136528611183,0.5615068264305592,143.3886782869977,2.481799786137642,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k3/labels_dataset4.csv,-0.006435103714466109,-0.0032175518572330475,-9.798574012864009,0.06787598232929071,,,
independent,dataset1,4,2129,128,0.0905557572841644,0.5452778786420822,164.43109789031078,2.575358368406099,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k4/labels_dataset1.csv,0.0960494950413703,0.5480247475206852,151.84764993982512,2.830728280308948,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k4/labels_dataset1.csv,0.005493737757205894,0.0027468688786029816,-12.583447950485663,0.2553699119028492,,,
independent,dataset2,4,1949,128,0.1573948860168457,0.5786974430084229,208.51227291058,2.443624391999155,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k4/labels_dataset2.csv,0.1422975957393646,0.5711487978696823,187.441796461546,2.4684114779541986,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k4/labels_dataset2.csv,-0.015097290277481107,-0.0075486451387405396,-21.070476449034004,0.02478708595504342,,,
independent,dataset3,4,1777,128,0.0911291241645813,0.5455645620822906,144.1396630228401,2.8303947547590145,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k4/labels_dataset3.csv,0.0865707919001579,0.543285395950079,134.512334362104,2.8881798089676307,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k4/labels_dataset3.csv,-0.004558332264423398,-0.002279166132211685,-9.627328660736083,0.05778505420861624,,,
independent,dataset4,4,1263,128,0.1290493607521057,0.5645246803760529,131.98854156591645,2.2061665493176106,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k4/labels_dataset4.csv,0.1194603219628334,0.5597301609814167,121.12662997168113,2.2963591955168763,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k4/labels_dataset4.csv,-0.009589038789272308,-0.004794519394636154,-10.861911594235323,0.0901926461992657,,,
independent,dataset1,5,2129,128,0.0987094119191169,0.5493547059595585,151.15173353597268,2.7013074404881623,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k5/labels_dataset1.csv,0.092637225985527,0.5463186129927635,139.62244119836984,2.7490238469386443,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k5/labels_dataset1.csv,-0.0060721859335899075,-0.0030360929667949677,-11.52929233760284,0.04771640645048203,,,
independent,dataset2,5,1949,128,0.1621598154306411,0.5810799077153206,189.33788735433268,2.267000986256531,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k5/labels_dataset2.csv,0.1481271535158157,0.5740635767579079,170.95172717580664,2.284818834376335,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k5/labels_dataset2.csv,-0.014032661914825384,-0.00701633095741272,-18.38616017852604,0.017817848119804136,,,
independent,dataset3,5,1777,128,0.0906288847327232,0.5453144423663616,128.35368740869194,2.9393657852386683,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k5/labels_dataset3.csv,0.0821879506111145,0.5410939753055573,119.83044645038966,3.0563532278181382,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k5/labels_dataset3.csv,-0.008440934121608692,-0.004220467060804367,-8.523240958302281,0.11698744257946991,,,
