sample_order,section,obs_name,section_n_total,section_n_sampled,sampling_seed
552,Mouse_Thymus1,22_65,4697,2635,0
553,Mouse_Thymus1,22_66,4697,2635,0
554,Mouse_Thymus1,22_67,4697,2635,0
555,Mouse_Thymus1,22_68,4697,2635,0
556,Mouse_Thymus1,22_71,4697,2635,0
557,Mouse_Thymus1,22_72,4697,2635,0
558,Mouse_Thymus1,22_73,4697,2635,0
559,Mouse_Thymus1,22_74,4697,2635,0
560,Mouse_Thymus1,22_76,4697,2635,0
561,Mouse_Thymus1,22_8,4697,2635,0
562,Mouse_Thymus1,22_80,4697,2635,0
563,Mouse_Thymus1,22_83,4697,2635,0
564,Mouse_Thymus1,22_85,4697,2635,0
565,Mouse_Thymus1,23_11,4697,2635,0
566,Mouse_Thymus1,23_12,4697,2635,0
567,Mouse_Thymus1,23_14,4697,2635,0
568,Mouse_Thymus1,23_17,4697,2635,0
569,Mouse_Thymus1,23_18,4697,2635,0
570,Mouse_Thymus1,23_19,4697,2635,0
571,Mouse_Thymus1,23_20,4697,2635,0
572,Mouse_Thymus1,23_21,4697,2635,0
573,Mouse_Thymus1,23_23,4697,2635,0
574,Mouse_Thymus1,23_25,4697,2635,0
575,Mouse_Thymus1,23_28,4697,2635,0
576,Mouse_Thymus1,23_29,4697,2635,0
577,Mouse_Thymus1,23_3,4697,2635,0
578,Mouse_Thymus1,23_31,4697,2635,0
579,Mouse_Thymus1,23_33,4697,2635,0
580,Mouse_Thymus1,23_37,4697,2635,0
581,Mouse_Thymus1,23_39,4697,2635,0
582,Mouse_Thymus1,23_4,4697,2635,0
583,Mouse_Thymus1,23_42,4697,2635,0
584,Mouse_Thymus1,23_43,4697,2635,0
585,Mouse_Thymus1,23_44,4697,2635,0
586,Mouse_Thymus1,23_45,4697,2635,0
587,Mouse_Thymus1,23_46,4697,2635,0
588,Mouse_Thymus1,23_47,4697,2635,0
589,Mouse_Thymus1,23_48,4697,2635,0
590,Mouse_Thymus1,23_49,4697,2635,0
591,Mouse_Thymus1,23_50,4697,2635,0
592,Mouse_Thymus1,23_51,4697,2635,0
593,Mouse_Thymus1,23_52,4697,2635,0
594,Mouse_Thymus1,23_54,4697,2635,0
595,Mouse_Thymus1,23_55,4697,2635,0
596,Mouse_Thymus1,23_56,4697,2635,0
597,Mouse_Thymus1,23_58,4697,2635,0
598,Mouse_Thymus1,23_59,4697,2635,0
599,Mouse_Thymus1,23_6,4697,2635,0
600,Mouse_Thymus1,23_61,4697,2635,0
601,Mouse_Thymus1,23_62,4697,2635,0
602,Mouse_Thymus1,23_63,4697,2635,0
603,Mouse_Thymus1,23_64,4697,2635,0
604,Mouse_Thymus1,23_69,4697,2635,0
605,Mouse_Thymus1,23_70,4697,2635,0
606,Mouse_Thymus1,23_73,4697,2635,0
607,Mouse_Thymus1,23_74,4697,2635,0
608,Mouse_Thymus1,23_76,4697,2635,0
609,Mouse_Thymus1,23_78,4697,2635,0
610,Mouse_Thymus1,23_81,4697,2635,0
611,Mouse_Thymus1,23_82,4697,2635,0
612,Mouse_Thymus1,23_83,4697,2635,0
613,Mouse_Thymus1,23_87,4697,2635,0
614,Mouse_Thymus1,23_9,4697,2635,0
615,Mouse_Thymus1,24_0,4697,2635,0
616,Mouse_Thymus1,24_1,4697,2635,0
617,Mouse_Thymus1,24_13,4697,2635,0
618,Mouse_Thymus1,24_15,4697,2635,0
619,Mouse_Thymus1,24_16,4697,2635,0
620,Mouse_Thymus1,24_17,4697,2635,0
621,Mouse_Thymus1,24_19,4697,2635,0
622,Mouse_Thymus1,24_20,4697,2635,0
623,Mouse_Thymus1,24_22,4697,2635,0
624,Mouse_Thymus1,24_24,4697,2635,0
625,Mouse_Thymus1,24_25,4697,2635,0
626,Mouse_Thymus1,24_26,4697,2635,0
627,Mouse_Thymus1,24_27,4697,2635,0
628,Mouse_Thymus1,24_31,4697,2635,0
629,Mouse_Thymus1,24_33,4697,2635,0
630,Mouse_Thymus1,24_34,4697,2635,0
631,Mouse_Thymus1,24_35,4697,2635,0
632,Mouse_Thymus1,24_36,4697,2635,0
633,Mouse_Thymus1,24_38,4697,2635,0
634,Mouse_Thymus1,24_4,4697,2635,0
635,Mouse_Thymus1,24_40,4697,2635,0
636,Mouse_Thymus1,24_42,4697,2635,0
637,Mouse_Thymus1,24_44,4697,2635,0
638,Mouse_Thymus1,24_45,4697,2635,0
639,Mouse_Thymus1,24_47,4697,2635,0
640,Mouse_Thymus1,24_48,4697,2635,0
641,Mouse_Thymus1,24_49,4697,2635,0
642,Mouse_Thymus1,24_5,4697,2635,0
643,Mouse_Thymus1,24_54,4697,2635,0
644,Mouse_Thymus1,24_57,4697,2635,0
645,Mouse_Thymus1,24_59,4697,2635,0
646,Mouse_Thymus1,24_60,4697,2635,0
647,Mouse_Thymus1,24_61,4697,2635,0
648,Mouse_Thymus1,24_64,4697,2635,0
649,Mouse_Thymus1,24_66,4697,2635,0
650,Mouse_Thymus1,24_67,4697,2635,0
651,Mouse_Thymus1,24_68,4697,2635,0
652,Mouse_Thymus1,24_69,4697,2635,0
653,Mouse_Thymus1,24_7,4697,2635,0
654,Mouse_Thymus1,24_75,4697,2635,0
655,Mouse_Thymus1,24_78,4697,2635,0
656,Mouse_Thymus1,24_8,4697,2635,0
657,Mouse_Thymus1,24_81,4697,2635,0
658,Mouse_Thymus1,24_86,4697,2635,0
659,Mouse_Thymus1,24_89,4697,2635,0
660,Mouse_Thymus1,24_9,4697,2635,0
661,Mouse_Thymus1,25_0,4697,2635,0
662,Mouse_Thymus1,25_12,4697,2635,0
663,Mouse_Thymus1,25_13,4697,2635,0
664,Mouse_Thymus1,25_14,4697,2635,0
665,Mouse_Thymus1,25_15,4697,2635,0
666,Mouse_Thymus1,25_2,4697,2635,0
667,Mouse_Thymus1,25_21,4697,2635,0
668,Mouse_Thymus1,25_22,4697,2635,0
669,Mouse_Thymus1,25_23,4697,2635,0
670,Mouse_Thymus1,25_24,4697,2635,0
671,Mouse_Thymus1,25_25,4697,2635,0
672,Mouse_Thymus1,25_26,4697,2635,0
673,Mouse_Thymus1,25_28,4697,2635,0
674,Mouse_Thymus1,25_29,4697,2635,0
675,Mouse_Thymus1,25_3,4697,2635,0
676,Mouse_Thymus1,25_31,4697,2635,0
677,Mouse_Thymus1,25_37,4697,2635,0
678,Mouse_Thymus1,25_38,4697,2635,0
679,Mouse_Thymus1,25_39,4697,2635,0
680,Mouse_Thymus1,25_44,4697,2635,0
681,Mouse_Thymus1,25_45,4697,2635,0
682,Mouse_Thymus1,25_47,4697,2635,0
683,Mouse_Thymus1,25_48,4697,2635,0
684,Mouse_Thymus1,25_50,4697,2635,0
685,Mouse_Thymus1,25_52,4697,2635,0
686,Mouse_Thymus1,25_53,4697,2635,0
687,Mouse_Thymus1,25_56,4697,2635,0
688,Mouse_Thymus1,25_57,4697,2635,0
689,Mouse_Thymus1,25_58,4697,2635,0
690,Mouse_Thymus1,25_59,4697,2635,0
691,Mouse_Thymus1,25_6,4697,2635,0
692,Mouse_Thymus1,25_62,4697,2635,0
693,Mouse_Thymus1,25_63,4697,2635,0
694,Mouse_Thymus1,25_64,4697,2635,0
695,Mouse_Thymus1,25_68,4697,2635,0
696,Mouse_Thymus1,25_69,4697,2635,0
697,Mouse_Thymus1,25_70,4697,2635,0
698,Mouse_Thymus1,25_73,4697,2635,0
699,Mouse_Thymus1,25_74,4697,2635,0
700,Mouse_Thymus1,25_76,4697,2635,0
701,Mouse_Thymus1,25_77,4697,2635,0
702,Mouse_Thymus1,25_79,4697,2635,0
703,Mouse_Thymus1,25_8,4697,2635,0
704,Mouse_Thymus1,25_80,4697,2635,0
705,Mouse_Thymus1,25_83,4697,2635,0
706,Mouse_Thymus1,25_85,4697,2635,0
707,Mouse_Thymus1,25_86,4697,2635,0
708,Mouse_Thymus1,25_88,4697,2635,0
709,Mouse_Thymus1,26_1,4697,2635,0
710,Mouse_Thymus1,26_11,4697,2635,0
711,Mouse_Thymus1,26_12,4697,2635,0
712,Mouse_Thymus1,26_13,4697,2635,0
713,Mouse_Thymus1,26_15,4697,2635,0
714,Mouse_Thymus1,26_17,4697,2635,0
715,Mouse_Thymus1,26_18,4697,2635,0
716,Mouse_Thymus1,26_19,4697,2635,0
717,Mouse_Thymus1,26_20,4697,2635,0
718,Mouse_Thymus1,26_22,4697,2635,0
719,Mouse_Thymus1,26_25,4697,2635,0
720,Mouse_Thymus1,26_27,4697,2635,0
721,Mouse_Thymus1,26_29,4697,2635,0
722,Mouse_Thymus1,26_31,4697,2635,0
723,Mouse_Thymus1,26_33,4697,2635,0
724,Mouse_Thymus1,26_34,4697,2635,0
725,Mouse_Thymus1,26_35,4697,2635,0
726,Mouse_Thymus1,26_38,4697,2635,0
727,Mouse_Thymus1,26_39,4697,2635,0
728,Mouse_Thymus1,26_4,4697,2635,0
729,Mouse_Thymus1,26_41,4697,2635,0
730,Mouse_Thymus1,26_42,4697,2635,0
731,Mouse_Thymus1,26_43,4697,2635,0
732,Mouse_Thymus1,26_45,4697,2635,0
733,Mouse_Thymus1,26_46,4697,2635,0
734,Mouse_Thymus1,26_48,4697,2635,0
735,Mouse_Thymus1,26_49,4697,2635,0
736,Mouse_Thymus1,26_5,4697,2635,0
737,Mouse_Thymus1,26_51,4697,2635,0
738,Mouse_Thymus1,26_52,4697,2635,0
739,Mouse_Thymus1,26_54,4697,2635,0
740,Mouse_Thymus1,26_55,4697,2635,0
741,Mouse_Thymus1,26_56,4697,2635,0
742,Mouse_Thymus1,26_57,4697,2635,0
743,Mouse_Thymus1,26_59,4697,2635,0
744,Mouse_Thymus1,26_6,4697,2635,0
745,Mouse_Thymus1,26_60,4697,2635,0
746,Mouse_Thymus1,26_62,4697,2635,0
747,Mouse_Thymus1,26_64,4697,2635,0
748,Mouse_Thymus1,26_66,4697,2635,0
749,Mouse_Thymus1,26_68,4697,2635,0
750,Mouse_Thymus1,26_69,4697,2635,0
751,Mouse_Thymus1,26_7,4697,2635,0
752,Mouse_Thymus1,26_71,4697,2635,0
753,Mouse_Thymus1,26_76,4697,2635,0
754,Mouse_Thymus1,26_78,4697,2635,0
755,Mouse_Thymus1,26_79,4697,2635,0
756,Mouse_Thymus1,26_8,4697,2635,0
757,Mouse_Thymus1,26_81,4697,2635,0
758,Mouse_Thymus1,26_82,4697,2635,0
759,Mouse_Thymus1,26_84,4697,2635,0
760,Mouse_Thymus1,26_85,4697,2635,0
761,Mouse_Thymus1,26_86,4697,2635,0
762,Mouse_Thymus1,26_87,4697,2635,0
763,Mouse_Thymus1,26_88,4697,2635,0
764,Mouse_Thymus1,26_89,4697,2635,0
765,Mouse_Thymus1,26_9,4697,2635,0
766,Mouse_Thymus1,26_90,4697,2635,0
767,Mouse_Thymus1,27_0,4697,2635,0
768,Mouse_Thymus1,27_10,4697,2635,0
769,Mouse_Thymus1,27_12,4697,2635,0
770,Mouse_Thymus1,27_13,4697,2635,0
771,Mouse_Thymus1,27_15,4697,2635,0
772,Mouse_Thymus1,27_16,4697,2635,0
773,Mouse_Thymus1,27_17,4697,2635,0
774,Mouse_Thymus1,27_18,4697,2635,0
775,Mouse_Thymus1,27_19,4697,2635,0
776,Mouse_Thymus1,27_2,4697,2635,0
777,Mouse_Thymus1,27_22,4697,2635,0
778,Mouse_Thymus1,27_23,4697,2635,0
779,Mouse_Thymus1,27_24,4697,2635,0
780,Mouse_Thymus1,27_25,4697,2635,0
781,Mouse_Thymus1,27_27,4697,2635,0
782,Mouse_Thymus1,27_3,4697,2635,0
783,Mouse_Thymus1,27_32,4697,2635,0
784,Mouse_Thymus1,27_35,4697,2635,0
785,Mouse_Thymus1,27_36,4697,2635,0
786,Mouse_Thymus1,27_38,4697,2635,0
787,Mouse_Thymus1,27_39,4697,2635,0
788,Mouse_Thymus1,27_4,4697,2635,0
789,Mouse_Thymus1,27_41,4697,2635,0
790,Mouse_Thymus1,27_43,4697,2635,0
791,Mouse_Thymus1,27_44,4697,2635,0
792,Mouse_Thymus1,27_48,4697,2635,0
793,Mouse_Thymus1,27_49,4697,2635,0
794,Mouse_Thymus1,27_5,4697,2635,0
795,Mouse_Thymus1,27_52,4697,2635,0
796,Mouse_Thymus1,27_53,4697,2635,0
797,Mouse_Thymus1,27_58,4697,2635,0
798,Mouse_Thymus1,27_59,4697,2635,0
799,Mouse_Thymus1,27_6,4697,2635,0
800,Mouse_Thymus1,27_60,4697,2635,0
801,Mouse_Thymus1,27_61,4697,2635,0
802,Mouse_Thymus1,27_62,4697,2635,0
803,Mouse_Thymus1,27_64,4697,2635,0
804,Mouse_Thymus1,27_66,4697,2635,0
805,Mouse_Thymus1,27_69,4697,2635,0
806,Mouse_Thymus1,27_7,4697,2635,0
807,Mouse_Thymus1,27_70,4697,2635,0
808,Mouse_Thymus1,27_71,4697,2635,0
809,Mouse_Thymus1,27_76,4697,2635,0
810,Mouse_Thymus1,27_77,4697,2635,0
811,Mouse_Thymus1,27_78,4697,2635,0
812,Mouse_Thymus1,27_79,4697,2635,0
813,Mouse_Thymus1,27_80,4697,2635,0
814,Mouse_Thymus1,27_81,4697,2635,0
815,Mouse_Thymus1,27_82,4697,2635,0
816,Mouse_Thymus1,27_84,4697,2635,0
817,Mouse_Thymus1,27_86,4697,2635,0
818,Mouse_Thymus1,27_87,4697,2635,0
819,Mouse_Thymus1,27_89,4697,2635,0
820,Mouse_Thymus1,27_9,4697,2635,0
821,Mouse_Thymus1,27_90,4697,2635,0
822,Mouse_Thymus1,28_0,4697,2635,0
823,Mouse_Thymus1,28_1,4697,2635,0
824,Mouse_Thymus1,28_10,4697,2635,0
825,Mouse_Thymus1,28_13,4697,2635,0
826,Mouse_Thymus1,28_14,4697,2635,0
827,Mouse_Thymus1,28_15,4697,2635,0
828,Mouse_Thymus1,28_18,4697,2635,0
829,Mouse_Thymus1,28_19,4697,2635,0
830,Mouse_Thymus1,28_2,4697,2635,0
831,Mouse_Thymus1,28_20,4697,2635,0
832,Mouse_Thymus1,28_21,4697,2635,0
833,Mouse_Thymus1,28_23,4697,2635,0
834,Mouse_Thymus1,28_24,4697,2635,0
835,Mouse_Thymus1,28_25,4697,2635,0
836,Mouse_Thymus1,28_27,4697,2635,0
837,Mouse_Thymus1,28_28,4697,2635,0
838,Mouse_Thymus1,28_3,4697,2635,0
839,Mouse_Thymus1,28_30,4697,2635,0
840,Mouse_Thymus1,28_31,4697,2635,0
841,Mouse_Thymus1,28_32,4697,2635,0
842,Mouse_Thymus1,28_33,4697,2635,0
843,Mouse_Thymus1,28_34,4697,2635,0
844,Mouse_Thymus1,28_36,4697,2635,0
845,Mouse_Thymus1,28_39,4697,2635,0
846,Mouse_Thymus1,28_40,4697,2635,0
847,Mouse_Thymus1,28_42,4697,2635,0
848,Mouse_Thymus1,28_44,4697,2635,0
849,Mouse_Thymus1,28_45,4697,2635,0
850,Mouse_Thymus1,28_46,4697,2635,0
851,Mouse_Thymus1,28_49,4697,2635,0
852,Mouse_Thymus1,28_5,4697,2635,0
853,Mouse_Thymus1,28_51,4697,2635,0
854,Mouse_Thymus1,28_55,4697,2635,0
855,Mouse_Thymus1,28_57,4697,2635,0
856,Mouse_Thymus1,28_59,4697,2635,0
857,Mouse_Thymus1,28_6,4697,2635,0
858,Mouse_Thymus1,28_60,4697,2635,0
859,Mouse_Thymus1,28_62,4697,2635,0
860,Mouse_Thymus1,28_64,4697,2635,0
861,Mouse_Thymus1,28_65,4697,2635,0
862,Mouse_Thymus1,28_66,4697,2635,0
863,Mouse_Thymus1,28_67,4697,2635,0
864,Mouse_Thymus1,28_69,4697,2635,0
865,Mouse_Thymus1,28_7,4697,2635,0
866,Mouse_Thymus1,28_71,4697,2635,0
867,Mouse_Thymus1,28_72,4697,2635,0
868,Mouse_Thymus1,28_75,4697,2635,0
869,Mouse_Thymus1,28_76,4697,2635,0
870,Mouse_Thymus1,28_8,4697,2635,0
871,Mouse_Thymus1,28_80,4697,2635,0
872,Mouse_Thymus1,28_85,4697,2635,0
873,Mouse_Thymus1,28_86,4697,2635,0
874,Mouse_Thymus1,28_89,4697,2635,0
875,Mouse_Thymus1,28_90,4697,2635,0
876,Mouse_Thymus1,29_10,4697,2635,0
877,Mouse_Thymus1,29_14,4697,2635,0
878,Mouse_Thymus1,29_15,4697,2635,0
879,Mouse_Thymus1,29_16,4697,2635,0
880,Mouse_Thymus1,29_17,4697,2635,0
881,Mouse_Thymus1,29_18,4697,2635,0
882,Mouse_Thymus1,29_19,4697,2635,0
883,Mouse_Thymus1,29_22,4697,2635,0
884,Mouse_Thymus1,29_25,4697,2635,0
885,Mouse_Thymus1,29_26,4697,2635,0
886,Mouse_Thymus1,29_3,4697,2635,0
887,Mouse_Thymus1,29_31,4697,2635,0
888,Mouse_Thymus1,29_32,4697,2635,0
889,Mouse_Thymus1,29_34,4697,2635,0
890,Mouse_Thymus1,29_35,4697,2635,0
891,Mouse_Thymus1,29_39,4697,2635,0
892,Mouse_Thymus1,29_4,4697,2635,0
893,Mouse_Thymus1,29_43,4697,2635,0
894,Mouse_Thymus1,29_45,4697,2635,0
895,Mouse_Thymus1,29_46,4697,2635,0
896,Mouse_Thymus1,29_49,4697,2635,0
897,Mouse_Thymus1,29_5,4697,2635,0
898,Mouse_Thymus1,29_50,4697,2635,0
899,Mouse_Thymus1,29_52,4697,2635,0
900,Mouse_Thymus1,29_55,4697,2635,0
901,Mouse_Thymus1,29_56,4697,2635,0
902,Mouse_Thymus1,29_58,4697,2635,0
903,Mouse_Thymus1,29_6,4697,2635,0
904,Mouse_Thymus1,29_60,4697,2635,0
905,Mouse_Thymus1,29_64,4697,2635,0
906,Mouse_Thymus1,29_65,4697,2635,0
907,Mouse_Thymus1,29_68,4697,2635,0
908,Mouse_Thymus1,29_7,4697,2635,0
909,Mouse_Thymus1,29_70,4697,2635,0
910,Mouse_Thymus1,29_71,4697,2635,0
911,Mouse_Thymus1,29_73,4697,2635,0
912,Mouse_Thymus1,29_74,4697,2635,0
913,Mouse_Thymus1,29_75,4697,2635,0
914,Mouse_Thymus1,29_76,4697,2635,0
915,Mouse_Thymus1,29_77,4697,2635,0
916,Mouse_Thymus1,29_78,4697,2635,0
917,Mouse_Thymus1,29_79,4697,2635,0
918,Mouse_Thymus1,29_81,4697,2635,0
919,Mouse_Thymus1,29_82,4697,2635,0
920,Mouse_Thymus1,29_83,4697,2635,0
921,Mouse_Thymus1,29_85,4697,2635,0
922,Mouse_Thymus1,29_86,4697,2635,0
923,Mouse_Thymus1,29_87,4697,2635,0
924,Mouse_Thymus1,29_88,4697,2635,0
925,Mouse_Thymus1,2_17,4697,2635,0
926,Mouse_Thymus1,2_19,4697,2635,0
927,Mouse_Thymus1,2_21,4697,2635,0
928,Mouse_Thymus1,2_22,4697,2635,0
929,Mouse_Thymus1,2_23,4697,2635,0
930,Mouse_Thymus1,2_24,4697,2635,0
931,Mouse_Thymus1,2_27,4697,2635,0
932,Mouse_Thymus1,2_28,4697,2635,0
933,Mouse_Thymus1,2_30,4697,2635,0
934,Mouse_Thymus1,2_32,4697,2635,0
935,Mouse_Thymus1,2_33,4697,2635,0
936,Mouse_Thymus1,2_35,4697,2635,0
937,Mouse_Thymus1,2_36,4697,2635,0
938,Mouse_Thymus1,2_38,4697,2635,0
939,Mouse_Thymus1,2_40,4697,2635,0
940,Mouse_Thymus1,2_41,4697,2635,0
941,Mouse_Thymus1,2_42,4697,2635,0
942,Mouse_Thymus1,2_43,4697,2635,0
943,Mouse_Thymus1,2_44,4697,2635,0
944,Mouse_Thymus1,2_45,4697,2635,0
945,Mouse_Thymus1,2_46,4697,2635,0
946,Mouse_Thymus1,2_49,4697,2635,0
947,Mouse_Thymus1,2_55,4697,2635,0
948,Mouse_Thymus1,30_12,4697,2635,0
949,Mouse_Thymus1,30_13,4697,2635,0
950,Mouse_Thymus1,30_15,4697,2635,0
951,Mouse_Thymus1,30_16,4697,2635,0
952,Mouse_Thymus1,30_18,4697,2635,0
953,Mouse_Thymus1,30_23,4697,2635,0
954,Mouse_Thymus1,30_25,4697,2635,0
955,Mouse_Thymus1,30_27,4697,2635,0
956,Mouse_Thymus1,30_28,4697,2635,0
957,Mouse_Thymus1,30_3,4697,2635,0
958,Mouse_Thymus1,30_32,4697,2635,0
959,Mouse_Thymus1,30_33,4697,2635,0
960,Mouse_Thymus1,30_35,4697,2635,0
961,Mouse_Thymus1,30_36,4697,2635,0
962,Mouse_Thymus1,30_37,4697,2635,0
963,Mouse_Thymus1,30_39,4697,2635,0
964,Mouse_Thymus1,30_4,4697,2635,0
965,Mouse_Thymus1,30_41,4697,2635,0
966,Mouse_Thymus1,30_42,4697,2635,0
967,Mouse_Thymus1,30_43,4697,2635,0
968,Mouse_Thymus1,30_44,4697,2635,0
969,Mouse_Thymus1,30_46,4697,2635,0
970,Mouse_Thymus1,30_47,4697,2635,0
971,Mouse_Thymus1,30_48,4697,2635,0
972,Mouse_Thymus1,30_49,4697,2635,0
973,Mouse_Thymus1,30_5,4697,2635,0
974,Mouse_Thymus1,30_52,4697,2635,0
975,Mouse_Thymus1,30_53,4697,2635,0
976,Mouse_Thymus1,30_56,4697,2635,0
977,Mouse_Thymus1,30_58,4697,2635,0
978,Mouse_Thymus1,30_63,4697,2635,0
979,Mouse_Thymus1,30_64,4697,2635,0
980,Mouse_Thymus1,30_66,4697,2635,0
981,Mouse_Thymus1,30_67,4697,2635,0
982,Mouse_Thymus1,30_68,4697,2635,0
983,Mouse_Thymus1,30_69,4697,2635,0
984,Mouse_Thymus1,30_7,4697,2635,0
985,Mouse_Thymus1,30_70,4697,2635,0
986,Mouse_Thymus1,30_74,4697,2635,0
987,Mouse_Thymus1,30_75,4697,2635,0
988,Mouse_Thymus1,30_80,4697,2635,0
989,Mouse_Thymus1,30_83,4697,2635,0
990,Mouse_Thymus1,30_84,4697,2635,0
991,Mouse_Thymus1,30_85,4697,2635,0
992,Mouse_Thymus1,30_86,4697,2635,0
993,Mouse_Thymus1,30_87,4697,2635,0
994,Mouse_Thymus1,30_88,4697,2635,0
995,Mouse_Thymus1,30_9,4697,2635,0
996,Mouse_Thymus1,30_90,4697,2635,0
997,Mouse_Thymus1,31_13,4697,2635,0
998,Mouse_Thymus1,31_14,4697,2635,0
999,Mouse_Thymus1,31_16,4697,2635,0
1000,Mouse_Thymus1,31_17,4697,2635,0
1001,Mouse_Thymus1,31_19,4697,2635,0
1002,Mouse_Thymus1,31_22,4697,2635,0
1003,Mouse_Thymus1,31_23,4697,2635,0
1004,Mouse_Thymus1,31_24,4697,2635,0
1005,Mouse_Thymus1,31_25,4697,2635,0
1006,Mouse_Thymus1,31_26,4697,2635,0
1007,Mouse_Thymus1,31_29,4697,2635,0
1008,Mouse_Thymus1,31_3,4697,2635,0
1009,Mouse_Thymus1,31_30,4697,2635,0
1010,Mouse_Thymus1,31_31,4697,2635,0
1011,Mouse_Thymus1,31_32,4697,2635,0
1012,Mouse_Thymus1,31_33,4697,2635,0
1013,Mouse_Thymus1,31_34,4697,2635,0
1014,Mouse_Thymus1,31_35,4697,2635,0
1015,Mouse_Thymus1,31_36,4697,2635,0
1016,Mouse_Thymus1,31_37,4697,2635,0
1017,Mouse_Thymus1,31_39,4697,2635,0
1018,Mouse_Thymus1,31_4,4697,2635,0
1019,Mouse_Thymus1,31_41,4697,2635,0
1020,Mouse_Thymus1,31_44,4697,2635,0
1021,Mouse_Thymus1,31_50,4697,2635,0
1022,Mouse_Thymus1,31_51,4697,2635,0
1023,Mouse_Thymus1,31_54,4697,2635,0
1024,Mouse_Thymus1,31_57,4697,2635,0
1025,Mouse_Thymus1,31_59,4697,2635,0
1026,Mouse_Thymus1,31_6,4697,2635,0
1027,Mouse_Thymus1,31_60,4697,2635,0
1028,Mouse_Thymus1,31_63,4697,2635,0
1029,Mouse_Thymus1,31_64,4697,2635,0
1030,Mouse_Thymus1,31_65,4697,2635,0
1031,Mouse_Thymus1,31_66,4697,2635,0
1032,Mouse_Thymus1,31_67,4697,2635,0
1033,Mouse_Thymus1,31_68,4697,2635,0
1034,Mouse_Thymus1,31_7,4697,2635,0
1035,Mouse_Thymus1,31_71,4697,2635,0
1036,Mouse_Thymus1,31_72,4697,2635,0
1037,Mouse_Thymus1,31_74,4697,2635,0
1038,Mouse_Thymus1,31_76,4697,2635,0
1039,Mouse_Thymus1,31_80,4697,2635,0
1040,Mouse_Thymus1,31_81,4697,2635,0
1041,Mouse_Thymus1,31_82,4697,2635,0
1042,Mouse_Thymus1,31_83,4697,2635,0
1043,Mouse_Thymus1,31_86,4697,2635,0
1044,Mouse_Thymus1,31_87,4697,2635,0
1045,Mouse_Thymus1,31_88,4697,2635,0
1046,Mouse_Thymus1,31_89,4697,2635,0
1047,Mouse_Thymus1,31_90,4697,2635,0
1048,Mouse_Thymus1,31_92,4697,2635,0
1049,Mouse_Thymus1,32_10,4697,2635,0
1050,Mouse_Thymus1,32_12,4697,2635,0
1051,Mouse_Thymus1,32_13,4697,2635,0
1052,Mouse_Thymus1,32_14,4697,2635,0
1053,Mouse_Thymus1,32_16,4697,2635,0
1054,Mouse_Thymus1,32_17,4697,2635,0
1055,Mouse_Thymus1,32_18,4697,2635,0
1056,Mouse_Thymus1,32_19,4697,2635,0
1057,Mouse_Thymus1,32_21,4697,2635,0
1058,Mouse_Thymus1,32_23,4697,2635,0
1059,Mouse_Thymus1,32_28,4697,2635,0
1060,Mouse_Thymus1,32_29,4697,2635,0
1061,Mouse_Thymus1,32_30,4697,2635,0
1062,Mouse_Thymus1,32_33,4697,2635,0
1063,Mouse_Thymus1,32_34,4697,2635,0
1064,Mouse_Thymus1,32_35,4697,2635,0
1065,Mouse_Thymus1,32_36,4697,2635,0
1066,Mouse_Thymus1,32_37,4697,2635,0
1067,Mouse_Thymus1,32_38,4697,2635,0
1068,Mouse_Thymus1,32_41,4697,2635,0
1069,Mouse_Thymus1,32_42,4697,2635,0
1070,Mouse_Thymus1,32_43,4697,2635,0
1071,Mouse_Thymus1,32_44,4697,2635,0
1072,Mouse_Thymus1,32_45,4697,2635,0
1073,Mouse_Thymus1,32_48,4697,2635,0
1074,Mouse_Thymus1,32_49,4697,2635,0
1075,Mouse_Thymus1,32_5,4697,2635,0
1076,Mouse_Thymus1,32_50,4697,2635,0
1077,Mouse_Thymus1,32_53,4697,2635,0
1078,Mouse_Thymus1,32_54,4697,2635,0
1079,Mouse_Thymus1,32_55,4697,2635,0
1080,Mouse_Thymus1,32_58,4697,2635,0
1081,Mouse_Thymus1,32_60,4697,2635,0
1082,Mouse_Thymus1,32_62,4697,2635,0
1083,Mouse_Thymus1,32_65,4697,2635,0
1084,Mouse_Thymus1,32_67,4697,2635,0
1085,Mouse_Thymus1,32_68,4697,2635,0
1086,Mouse_Thymus1,32_69,4697,2635,0
1087,Mouse_Thymus1,32_70,4697,2635,0
1088,Mouse_Thymus1,32_72,4697,2635,0
1089,Mouse_Thymus1,32_73,4697,2635,0
1090,Mouse_Thymus1,32_80,4697,2635,0
1091,Mouse_Thymus1,32_81,4697,2635,0
1092,Mouse_Thymus1,32_83,4697,2635,0
1093,Mouse_Thymus1,32_9,4697,2635,0
1094,Mouse_Thymus1,32_90,4697,2635,0
1095,Mouse_Thymus1,32_92,4697,2635,0
1096,Mouse_Thymus1,33_10,4697,2635,0
1097,Mouse_Thymus1,33_15,4697,2635,0
1098,Mouse_Thymus1,33_18,4697,2635,0
1099,Mouse_Thymus1,33_19,4697,2635,0
1100,Mouse_Thymus1,33_20,4697,2635,0
1101,Mouse_Thymus1,33_23,4697,2635,0
1102,Mouse_Thymus1,33_25,4697,2635,0
1103,Mouse_Thymus1,33_26,4697,2635,0
1104,Mouse_Thymus1,33_29,4697,2635,0
1105,Mouse_Thymus1,33_34,4697,2635,0
