mode,n_clusters,n_clusters_observed,cluster_asw,cluster_asw_scaled,dbi,calinski_harabasz,metric_n_obs,silhouette_sample_size,label_key,n_labeled,n_true_labels,ari,nmi,homogeneity,completeness,v_measure,label_asw,label_asw_scaled,section,spatial_neighbor_agreement
joint_section_spatial,4,,,,,,,,cluster,,,,,,,,,,section1,0.8571566333382927
joint_section_spatial,4,,,,,,,,cluster,,,,,,,,,,section2,0.900223756885542
independent,4,4.0,0.09279833734035492,0.5463991686701775,2.8834213866546192,54618.87799123911,665399.0,10000.0,cell_type_common,611545.0,16.0,0.382228708629456,0.31565147444143987,0.2824903995115306,0.3576334683896178,0.31565147444143987,0.016841620206832886,0.5084208101034164,section1,
independent,4,4.0,0.09279833734035492,0.5463991686701775,2.8834213866546192,54618.87799123911,665399.0,10000.0,codex_coarse_label,665399.0,10.0,0.2012446692878911,0.1448725266891387,0.1328072005602254,0.15934914708166478,0.14487252668913872,-0.006558096967637539,0.49672095151618123,section1,
independent_section_spatial,4,,,,,,,,cluster,,,,,,,,,,section1,0.840047850988655
independent,4,4.0,0.1075335294008255,0.5537667647004128,2.591297026521912,37954.88208404022,403563.0,10000.0,cell_type_common,344594.0,16.0,0.24259767640504634,0.31163406584710773,0.32245896175919464,0.3015123445341523,0.3116340658471077,-0.0017710962565615773,0.4991144518717192,section2,
independent,4,4.0,0.1075335294008255,0.5537667647004128,2.591297026521912,37954.88208404022,403563.0,10000.0,spatial_cluster,344594.0,8.0,0.20429487384568856,0.3220317206752813,0.2695802833151188,0.3998243628767183,0.3220317206752813,0.06038723140954971,0.5301936157047749,section2,
independent_section_spatial,4,,,,,,,,cluster,,,,,,,,,,section2,0.9323393538720514
joint,5,5.0,0.09445660561323166,0.5472283028066158,2.791033356195632,81370.52372281546,1068962.0,10000.0,cell_type_common,956139.0,16.0,0.3215729672179346,0.3449435829425609,0.34532040436083505,0.3445675830199233,0.3449435829425609,0.02469717524945736,0.5123485876247287,,
joint,5,5.0,0.09445660561323166,0.5472283028066158,2.791033356195632,81370.52372281546,1068962.0,10000.0,spatial_cluster,344594.0,8.0,0.33014218218988584,0.4438714572403389,0.39276633258547766,0.5102650238099713,0.44387145724033883,0.06080184876918793,0.530400924384594,,
joint,5,5.0,0.09445660561323166,0.5472283028066158,2.791033356195632,81370.52372281546,1068962.0,10000.0,codex_coarse_label,665399.0,10.0,0.14569829546090057,0.1457676689579443,0.14434075740419922,0.14722307427406903,0.1457676689579443,-0.006588565185666084,0.49670571740716696,,
joint,5,5.0,0.09445660561323166,0.5472283028066158,2.791033356195632,81370.52372281546,1068962.0,10000.0,section,1068962.0,2.0,0.0008925759872361193,0.0014240009832049746,0.002437723064587035,0.001005758426961384,0.0014240009832049746,0.00887122843414545,0.5044356142170727,,
joint_section_spatial,5,,,,,,,,cluster,,,,,,,,,,section1,0.8472362697669619
joint_section_spatial,5,,,,,,,,cluster,,,,,,,,,,section2,0.8482467421443493
independent,5,5.0,0.09670127928256989,0.5483506396412849,2.835461334606093,51626.10858488729,665399.0,10000.0,cell_type_common,611545.0,16.0,0.18681338036601852,0.2956844289822322,0.2821568192921892,0.31057448339075666,0.2956844289822322,0.016841620206832886,0.5084208101034164,section1,
independent,5,5.0,0.09670127928256989,0.5483506396412849,2.835461334606093,51626.10858488729,665399.0,10000.0,codex_coarse_label,665399.0,10.0,0.08071894764973296,0.13873302345071797,0.13518040850491622,0.1424774075147564,0.13873302345071795,-0.006558096967637539,0.49672095151618123,section1,
independent_section_spatial,5,,,,,,,,cluster,,,,,,,,,,section1,0.8193715349737526
independent,5,5.0,0.11751611530780792,0.558758057653904,2.5004841886588567,35792.450504239096,403563.0,10000.0,cell_type_common,344594.0,16.0,0.38125613523983065,0.41069880377699625,0.454099100640621,0.37487072017553796,0.4106988037769962,-0.0017710962565615773,0.4991144518717192,section2,
independent,5,5.0,0.11751611530780792,0.558758057653904,2.5004841886588567,35792.450504239096,403563.0,10000.0,spatial_cluster,344594.0,8.0,0.28649194917487275,0.4135039423740574,0.36464694225608607,0.4774786276492303,0.41350394237405746,0.06038723140954971,0.5301936157047749,section2,
independent_section_spatial,5,,,,,,,,cluster,,,,,,,,,,section2,0.9057487100320561
joint,6,6.0,0.096652090549469,0.5483260452747345,2.725333509327719,75744.57879154349,1068962.0,10000.0,cell_type_common,956139.0,16.0,0.24366987144891067,0.34052571945223387,0.35678690541858676,0.3256821853926399,0.34052571945223387,0.02469717524945736,0.5123485876247287,,
joint,6,6.0,0.096652090549469,0.5483260452747345,2.725333509327719,75744.57879154349,1068962.0,10000.0,spatial_cluster,344594.0,8.0,0.30593845734368513,0.4144701821775404,0.3777543153601859,0.4590916378333946,0.4144701821775404,0.06080184876918793,0.530400924384594,,
joint,6,6.0,0.096652090549469,0.5483260452747345,2.725333509327719,75744.57879154349,1068962.0,10000.0,codex_coarse_label,665399.0,10.0,0.10631362574571868,0.14246177788703887,0.14797269069922406,0.13734660975804716,0.14246177788703887,-0.006588565185666084,0.49670571740716696,,
joint,6,6.0,0.096652090549469,0.5483260452747345,2.725333509327719,75744.57879154349,1068962.0,10000.0,section,1068962.0,2.0,0.0030301642570010985,0.005760181179276237,0.010541437307646031,0.003962788202712453,0.005760181179276238,0.00887122843414545,0.5044356142170727,,
joint_section_spatial,6,,,,,,,,cluster,,,,,,,,,,section1,0.7917733069431524
joint_section_spatial,6,,,,,,,,cluster,,,,,,,,,,section2,0.795004332243871
independent,6,6.0,0.10522177815437317,0.5526108890771866,2.476008337164679,49552.94041012692,665399.0,10000.0,cell_type_common,611545.0,16.0,0.3146273017433855,0.32891342530832135,0.3321762886373614,0.32571403863095755,0.3289134253083213,0.016841620206832886,0.5084208101034164,section1,
independent,6,6.0,0.10522177815437317,0.5526108890771866,2.476008337164679,49552.94041012692,665399.0,10000.0,codex_coarse_label,665399.0,10.0,0.1482921586023374,0.1383333657536354,0.14350853715683637,0.133518454385806,0.1383333657536354,-0.006558096967637539,0.49672095151618123,section1,
independent_section_spatial,6,,,,,,,,cluster,,,,,,,,,,section1,0.8350768987229217
independent,6,6.0,0.11520125716924667,0.5576006285846233,2.620001990609636,31937.072818769513,403563.0,10000.0,cell_type_common,344594.0,16.0,0.2824181048476798,0.3914706791370403,0.4629823764843359,0.33909454608452166,0.3914706791370403,-0.0017710962565615773,0.4991144518717192,section2,
independent,6,6.0,0.11520125716924667,0.5576006285846233,2.620001990609636,31937.072818769513,403563.0,10000.0,spatial_cluster,344594.0,8.0,0.2517483351407152,0.38155792669635363,0.3549980595570737,0.41241343641765615,0.3815579266963537,0.06038723140954971,0.5301936157047749,section2,
independent_section_spatial,6,,,,,,,,cluster,,,,,,,,,,section2,0.8697568079002947
joint,7,7.0,0.10862068086862564,0.5543103404343128,2.450994962956855,73846.04967721674,1068962.0,10000.0,cell_type_common,956139.0,16.0,0.24470919120992765,0.34055557910212436,0.3742209267132507,0.3124474453573154,0.34055557910212436,0.02469717524945736,0.5123485876247287,,
joint,7,7.0,0.10862068086862564,0.5543103404343128,2.450994962956855,73846.04967721674,1068962.0,10000.0,spatial_cluster,344594.0,8.0,0.30035417799232467,0.41286003081753336,0.3944347490194203,0.433091070390038,0.4128600308175333,0.06080184876918793,0.530400924384594,,
joint,7,7.0,0.10862068086862564,0.5543103404343128,2.450994962956855,73846.04967721674,1068962.0,10000.0,codex_coarse_label,665399.0,10.0,0.0973928097413264,0.13802107343268882,0.15009396208621692,0.12774577337110302,0.13802107343268882,-0.006588565185666084,0.49670571740716696,,
joint,7,7.0,0.10862068086862564,0.5543103404343128,2.450994962956855,73846.04967721674,1068962.0,10000.0,section,1068962.0,2.0,0.0013217614674652328,0.0020815640529598025,0.004064332598212148,0.0013990453334577664,0.0020815640529598025,0.00887122843414545,0.5044356142170727,,
joint_section_spatial,7,,,,,,,,cluster,,,,,,,,,,section1,0.7754435058263288
joint_section_spatial,7,,,,,,,,cluster,,,,,,,,,,section2,0.7674997460123946
independent,7,7.0,0.1133979856967926,0.5566989928483963,2.3413398815012205,48578.240344265905,665399.0,10000.0,cell_type_common,611545.0,16.0,0.2961233394461992,0.3375868458402735,0.35623349866620196,0.3207951733872817,0.3375868458402735,0.016841620206832886,0.5084208101034164,section1,
independent,7,7.0,0.1133979856967926,0.5566989928483963,2.3413398815012205,48578.240344265905,665399.0,10000.0,codex_coarse_label,665399.0,10.0,0.15022657677800055,0.14766060352838783,0.15945564236710927,0.13749035170046645,0.14766060352838783,-0.006558096967637539,0.49672095151618123,section1,
independent_section_spatial,7,,,,,,,,cluster,,,,,,,,,,section1,0.7877747035988933
independent,7,7.0,0.11716490238904953,0.5585824511945248,2.454903157459887,29819.39204402225,403563.0,10000.0,cell_type_common,344594.0,16.0,0.24607708417854138,0.3479876996380011,0.4318173055464656,0.29141474036372356,0.34798769963800114,-0.0017710962565615773,0.4991144518717192,section2,
independent,7,7.0,0.11716490238904953,0.5585824511945248,2.454903157459887,29819.39204402225,403563.0,10000.0,spatial_cluster,344594.0,8.0,0.27643999131348423,0.4353557482179013,0.42103169315111816,0.45068877648480754,0.43535574821790124,0.06038723140954971,0.5301936157047749,section2,
independent_section_spatial,7,,,,,,,,cluster,,,,,,,,,,section2,0.8317189633341014
joint,8,8.0,0.10757264494895935,0.5537863224744797,2.50129627840981,68146.3195956703,1068962.0,10000.0,cell_type_common,956139.0,16.0,0.2454580759608234,0.3518521991708559,0.3986124869150355,0.3149107626646827,0.3518521991708559,0.02469717524945736,0.5123485876247287,,
joint,8,8.0,0.10757264494895935,0.5537863224744797,2.50129627840981,68146.3195956703,1068962.0,10000.0,spatial_cluster,344594.0,8.0,0.2543899586382127,0.3798129371484743,0.3704655089458261,0.3896442758428035,0.37981293714847425,0.06080184876918793,0.530400924384594,,
joint,8,8.0,0.10757264494895935,0.5537863224744797,2.50129627840981,68146.3195956703,1068962.0,10000.0,codex_coarse_label,665399.0,10.0,0.09833537358083594,0.12797140963178993,0.14325322977443597,0.11563573959278756,0.12797140963178993,-0.006588565185666084,0.49670571740716696,,
joint,8,8.0,0.10757264494895935,0.5537863224744797,2.50129627840981,68146.3195956703,1068962.0,10000.0,section,1068962.0,2.0,0.00326973071169699,0.0064884653319748934,0.01317045196101444,0.00430456039784937,0.006488465331974895,0.00887122843414545,0.5044356142170727,,
joint_section_spatial,8,,,,,,,,cluster,,,,,,,,,,section1,0.7270602550750251
joint_section_spatial,8,,,,,,,,cluster,,,,,,,,,,section2,0.7243668687829823
independent,8,8.0,0.1265966296195984,0.5632983148097992,2.2093004274673067,48306.048531317894,665399.0,10000.0,cell_type_common,611545.0,16.0,0.25407889780145404,0.33733382532122896,0.36959685613253623,0.3102512227683749,0.3373338253212289,0.016841620206832886,0.5084208101034164,section1,
independent,8,8.0,0.1265966296195984,0.5632983148097992,2.2093004274673067,48306.048531317894,665399.0,10000.0,codex_coarse_label,665399.0,10.0,0.1133544592132911,0.1395477655150406,0.15656536231678572,0.12586688566267085,0.1395477655150406,-0.006558096967637539,0.49672095151618123,section1,
independent_section_spatial,8,,,,,,,,cluster,,,,,,,,,,section1,0.7646800390943379
independent,8,8.0,0.13159184157848358,0.5657959207892418,2.3345291368490475,30220.14039062107,403563.0,10000.0,cell_type_common,344594.0,16.0,0.24689669748644702,0.3669434283928316,0.47057842536835887,0.3007168659128861,0.3669434283928316,-0.0017710962565615773,0.4991144518717192,section2,
independent,8,8.0,0.13159184157848358,0.5657959207892418,2.3345291368490475,30220.14039062107,403563.0,10000.0,spatial_cluster,344594.0,8.0,0.30989379921446447,0.4598850353900018,0.4567947336261331,0.46301743489116876,0.45988503539000186,0.06038723140954971,0.5301936157047749,section2,
independent_section_spatial,8,,,,,,,,cluster,,,,,,,,,,section2,0.8737470977269968
joint,9,9.0,0.11077014356851578,0.5553850717842579,2.4033068297103397,67102.44558051098,1068962.0,10000.0,cell_type_common,956139.0,16.0,0.19366739056544738,0.32516281281100173,0.3838558810227627,0.28203808460804214,0.32516281281100173,0.02469717524945736,0.5123485876247287,,
joint,9,9.0,0.11077014356851578,0.5553850717842579,2.4033068297103397,67102.44558051098,1068962.0,10000.0,spatial_cluster,344594.0,8.0,0.2799692803847958,0.4125669743801098,0.419547588029089,0.4058148519151818,0.4125669743801098,0.06080184876918793,0.530400924384594,,
joint,9,9.0,0.11077014356851578,0.5553850717842579,2.4033068297103397,67102.44558051098,1068962.0,10000.0,codex_coarse_label,665399.0,10.0,0.08385652938922833,0.1378843822331868,0.16041379896473806,0.12090395092131398,0.13788438223318678,-0.006588565185666084,0.49670571740716696,,
joint,9,9.0,0.11077014356851578,0.5553850717842579,2.4033068297103397,67102.44558051098,1068962.0,10000.0,section,1068962.0,2.0,0.003520166671660607,0.0051409469609913295,0.011022708766943634,0.0033521996972901117,0.00514094696099133,0.00887122843414545,0.5044356142170727,,
joint_section_spatial,9,,,,,,,,cluster,,,,,,,,,,section1,0.7574522955399693
joint_section_spatial,9,,,,,,,,cluster,,,,,,,,,,section2,0.7406431379156827
independent,9,9.0,0.124385766685009,0.5621928833425045,2.2784896001472337,46195.223407323036,665399.0,10000.0,cell_type_common,611545.0,16.0,0.16251749959237818,0.3117741881756578,0.35433386030328246,0.2783420303237979,0.3117741881756577,0.016841620206832886,0.5084208101034164,section1,
independent,9,9.0,0.124385766685009,0.5621928833425045,2.2784896001472337,46195.223407323036,665399.0,10000.0,codex_coarse_label,665399.0,10.0,0.0768330229660736,0.13530767068650643,0.1571743519386147,0.11878224267071023,0.13530767068650645,-0.006558096967637539,0.49672095151618123,section1,
independent_section_spatial,9,,,,,,,,cluster,,,,,,,,,,section1,0.7511883847135328
independent,9,9.0,0.12972411513328552,0.5648620575666428,2.2750755620729644,28701.578500962572,403563.0,10000.0,cell_type_common,344594.0,16.0,0.20449202562609536,0.36569017694545697,0.4879604881769884,0.2924178154180251,0.36569017694545697,-0.0017710962565615773,0.4991144518717192,section2,
