section,spot_index,obs_name,cluster,stage
Mouse_Thymus1,1172,24_40,2,Mouse_Thymus1
Mouse_Thymus1,1173,24_41,2,Mouse_Thymus1
Mouse_Thymus1,1174,24_42,2,Mouse_Thymus1
Mouse_Thymus1,1175,24_43,2,Mouse_Thymus1
Mouse_Thymus1,1176,24_44,10,Mouse_Thymus1
Mouse_Thymus1,1177,24_45,2,Mouse_Thymus1
Mouse_Thymus1,1178,24_46,2,Mouse_Thymus1
Mouse_Thymus1,1179,24_47,2,Mouse_Thymus1
Mouse_Thymus1,1180,24_48,2,Mouse_Thymus1
Mouse_Thymus1,1181,24_49,2,Mouse_Thymus1
Mouse_Thymus1,1182,24_5,4,Mouse_Thymus1
Mouse_Thymus1,1183,24_50,2,Mouse_Thymus1
Mouse_Thymus1,1184,24_51,2,Mouse_Thymus1
Mouse_Thymus1,1185,24_52,10,Mouse_Thymus1
Mouse_Thymus1,1186,24_53,2,Mouse_Thymus1
Mouse_Thymus1,1187,24_54,2,Mouse_Thymus1
Mouse_Thymus1,1188,24_55,2,Mouse_Thymus1
Mouse_Thymus1,1189,24_56,2,Mouse_Thymus1
Mouse_Thymus1,1190,24_57,2,Mouse_Thymus1
Mouse_Thymus1,1191,24_58,6,Mouse_Thymus1
Mouse_Thymus1,1192,24_59,2,Mouse_Thymus1
Mouse_Thymus1,1193,24_6,2,Mouse_Thymus1
Mouse_Thymus1,1194,24_60,2,Mouse_Thymus1
Mouse_Thymus1,1195,24_61,2,Mouse_Thymus1
Mouse_Thymus1,1196,24_62,2,Mouse_Thymus1
Mouse_Thymus1,1197,24_63,2,Mouse_Thymus1
Mouse_Thymus1,1198,24_64,2,Mouse_Thymus1
Mouse_Thymus1,1199,24_65,10,Mouse_Thymus1
Mouse_Thymus1,1200,24_66,2,Mouse_Thymus1
Mouse_Thymus1,1201,24_67,2,Mouse_Thymus1
Mouse_Thymus1,1202,24_68,6,Mouse_Thymus1
Mouse_Thymus1,1203,24_69,2,Mouse_Thymus1
Mouse_Thymus1,1204,24_7,4,Mouse_Thymus1
Mouse_Thymus1,1205,24_70,2,Mouse_Thymus1
Mouse_Thymus1,1206,24_71,2,Mouse_Thymus1
Mouse_Thymus1,1207,24_72,2,Mouse_Thymus1
Mouse_Thymus1,1208,24_73,2,Mouse_Thymus1
Mouse_Thymus1,1209,24_74,2,Mouse_Thymus1
Mouse_Thymus1,1210,24_75,2,Mouse_Thymus1
Mouse_Thymus1,1211,24_76,2,Mouse_Thymus1
Mouse_Thymus1,1212,24_77,2,Mouse_Thymus1
Mouse_Thymus1,1213,24_78,6,Mouse_Thymus1
Mouse_Thymus1,1214,24_79,2,Mouse_Thymus1
Mouse_Thymus1,1215,24_8,10,Mouse_Thymus1
Mouse_Thymus1,1216,24_80,2,Mouse_Thymus1
Mouse_Thymus1,1217,24_81,2,Mouse_Thymus1
Mouse_Thymus1,1218,24_82,2,Mouse_Thymus1
Mouse_Thymus1,1219,24_83,6,Mouse_Thymus1
Mouse_Thymus1,1220,24_84,2,Mouse_Thymus1
Mouse_Thymus1,1221,24_85,2,Mouse_Thymus1
Mouse_Thymus1,1222,24_86,2,Mouse_Thymus1
Mouse_Thymus1,1223,24_87,2,Mouse_Thymus1
Mouse_Thymus1,1224,24_88,2,Mouse_Thymus1
Mouse_Thymus1,1225,24_89,2,Mouse_Thymus1
Mouse_Thymus1,1226,24_9,2,Mouse_Thymus1
Mouse_Thymus1,1227,25_0,2,Mouse_Thymus1
Mouse_Thymus1,1228,25_1,2,Mouse_Thymus1
Mouse_Thymus1,1229,25_10,2,Mouse_Thymus1
Mouse_Thymus1,1230,25_11,2,Mouse_Thymus1
Mouse_Thymus1,1231,25_12,2,Mouse_Thymus1
Mouse_Thymus1,1232,25_13,6,Mouse_Thymus1
Mouse_Thymus1,1233,25_14,10,Mouse_Thymus1
Mouse_Thymus1,1234,25_15,4,Mouse_Thymus1
Mouse_Thymus1,1235,25_16,6,Mouse_Thymus1
Mouse_Thymus1,1236,25_17,2,Mouse_Thymus1
Mouse_Thymus1,1237,25_18,2,Mouse_Thymus1
Mouse_Thymus1,1238,25_19,2,Mouse_Thymus1
Mouse_Thymus1,1239,25_2,10,Mouse_Thymus1
Mouse_Thymus1,1240,25_20,2,Mouse_Thymus1
Mouse_Thymus1,1241,25_21,10,Mouse_Thymus1
Mouse_Thymus1,1242,25_22,2,Mouse_Thymus1
Mouse_Thymus1,1243,25_23,2,Mouse_Thymus1
Mouse_Thymus1,1244,25_24,6,Mouse_Thymus1
Mouse_Thymus1,1245,25_25,2,Mouse_Thymus1
Mouse_Thymus1,1246,25_26,2,Mouse_Thymus1
Mouse_Thymus1,1247,25_27,4,Mouse_Thymus1
Mouse_Thymus1,1248,25_28,2,Mouse_Thymus1
Mouse_Thymus1,1249,25_29,6,Mouse_Thymus1
Mouse_Thymus1,1250,25_3,2,Mouse_Thymus1
Mouse_Thymus1,1251,25_30,2,Mouse_Thymus1
Mouse_Thymus1,1252,25_31,2,Mouse_Thymus1
Mouse_Thymus1,1253,25_32,2,Mouse_Thymus1
Mouse_Thymus1,1254,25_33,2,Mouse_Thymus1
Mouse_Thymus1,1255,25_34,2,Mouse_Thymus1
Mouse_Thymus1,1256,25_35,2,Mouse_Thymus1
Mouse_Thymus1,1257,25_36,2,Mouse_Thymus1
Mouse_Thymus1,1258,25_37,2,Mouse_Thymus1
Mouse_Thymus1,1259,25_38,2,Mouse_Thymus1
Mouse_Thymus1,1260,25_39,6,Mouse_Thymus1
Mouse_Thymus1,1261,25_4,2,Mouse_Thymus1
Mouse_Thymus1,1262,25_40,10,Mouse_Thymus1
Mouse_Thymus1,1263,25_41,2,Mouse_Thymus1
Mouse_Thymus1,1264,25_42,6,Mouse_Thymus1
Mouse_Thymus1,1265,25_43,10,Mouse_Thymus1
Mouse_Thymus1,1266,25_44,6,Mouse_Thymus1
Mouse_Thymus1,1267,25_45,2,Mouse_Thymus1
Mouse_Thymus1,1268,25_46,2,Mouse_Thymus1
Mouse_Thymus1,1269,25_47,10,Mouse_Thymus1
Mouse_Thymus1,1270,25_48,2,Mouse_Thymus1
Mouse_Thymus1,1271,25_49,2,Mouse_Thymus1
Mouse_Thymus1,1272,25_5,2,Mouse_Thymus1
Mouse_Thymus1,1273,25_50,2,Mouse_Thymus1
Mouse_Thymus1,1274,25_51,6,Mouse_Thymus1
Mouse_Thymus1,1275,25_52,2,Mouse_Thymus1
Mouse_Thymus1,1276,25_53,2,Mouse_Thymus1
Mouse_Thymus1,1277,25_54,10,Mouse_Thymus1
Mouse_Thymus1,1278,25_55,10,Mouse_Thymus1
Mouse_Thymus1,1279,25_56,6,Mouse_Thymus1
Mouse_Thymus1,1280,25_57,2,Mouse_Thymus1
Mouse_Thymus1,1281,25_58,2,Mouse_Thymus1
Mouse_Thymus1,1282,25_59,2,Mouse_Thymus1
Mouse_Thymus1,1283,25_6,2,Mouse_Thymus1
Mouse_Thymus1,1284,25_60,2,Mouse_Thymus1
Mouse_Thymus1,1285,25_61,2,Mouse_Thymus1
Mouse_Thymus1,1286,25_62,2,Mouse_Thymus1
Mouse_Thymus1,1287,25_63,2,Mouse_Thymus1
Mouse_Thymus1,1288,25_64,2,Mouse_Thymus1
Mouse_Thymus1,1289,25_65,2,Mouse_Thymus1
Mouse_Thymus1,1290,25_66,2,Mouse_Thymus1
Mouse_Thymus1,1291,25_67,2,Mouse_Thymus1
Mouse_Thymus1,1292,25_68,2,Mouse_Thymus1
Mouse_Thymus1,1293,25_69,2,Mouse_Thymus1
Mouse_Thymus1,1294,25_7,2,Mouse_Thymus1
Mouse_Thymus1,1295,25_70,2,Mouse_Thymus1
Mouse_Thymus1,1296,25_71,10,Mouse_Thymus1
Mouse_Thymus1,1297,25_72,2,Mouse_Thymus1
Mouse_Thymus1,1298,25_73,10,Mouse_Thymus1
Mouse_Thymus1,1299,25_74,2,Mouse_Thymus1
Mouse_Thymus1,1300,25_75,4,Mouse_Thymus1
Mouse_Thymus1,1301,25_76,2,Mouse_Thymus1
Mouse_Thymus1,1302,25_77,2,Mouse_Thymus1
Mouse_Thymus1,1303,25_78,2,Mouse_Thymus1
Mouse_Thymus1,1304,25_79,2,Mouse_Thymus1
Mouse_Thymus1,1305,25_8,2,Mouse_Thymus1
Mouse_Thymus1,1306,25_80,2,Mouse_Thymus1
Mouse_Thymus1,1307,25_81,2,Mouse_Thymus1
Mouse_Thymus1,1308,25_82,2,Mouse_Thymus1
Mouse_Thymus1,1309,25_83,6,Mouse_Thymus1
Mouse_Thymus1,1310,25_84,2,Mouse_Thymus1
Mouse_Thymus1,1311,25_85,10,Mouse_Thymus1
Mouse_Thymus1,1312,25_86,2,Mouse_Thymus1
Mouse_Thymus1,1313,25_87,2,Mouse_Thymus1
Mouse_Thymus1,1314,25_88,2,Mouse_Thymus1
Mouse_Thymus1,1315,25_89,2,Mouse_Thymus1
Mouse_Thymus1,1316,25_9,2,Mouse_Thymus1
Mouse_Thymus1,1317,26_0,10,Mouse_Thymus1
Mouse_Thymus1,1318,26_1,2,Mouse_Thymus1
Mouse_Thymus1,1319,26_10,2,Mouse_Thymus1
Mouse_Thymus1,1320,26_11,2,Mouse_Thymus1
Mouse_Thymus1,1321,26_12,2,Mouse_Thymus1
Mouse_Thymus1,1322,26_13,2,Mouse_Thymus1
Mouse_Thymus1,1323,26_14,6,Mouse_Thymus1
Mouse_Thymus1,1324,26_15,2,Mouse_Thymus1
Mouse_Thymus1,1325,26_16,2,Mouse_Thymus1
Mouse_Thymus1,1326,26_17,2,Mouse_Thymus1
Mouse_Thymus1,1327,26_18,2,Mouse_Thymus1
Mouse_Thymus1,1328,26_19,6,Mouse_Thymus1
Mouse_Thymus1,1329,26_2,10,Mouse_Thymus1
Mouse_Thymus1,1330,26_20,2,Mouse_Thymus1
Mouse_Thymus1,1331,26_21,2,Mouse_Thymus1
Mouse_Thymus1,1332,26_22,2,Mouse_Thymus1
Mouse_Thymus1,1333,26_23,2,Mouse_Thymus1
Mouse_Thymus1,1334,26_24,2,Mouse_Thymus1
Mouse_Thymus1,1335,26_25,2,Mouse_Thymus1
Mouse_Thymus1,1336,26_26,2,Mouse_Thymus1
Mouse_Thymus1,1337,26_27,2,Mouse_Thymus1
Mouse_Thymus1,1338,26_28,2,Mouse_Thymus1
Mouse_Thymus1,1339,26_29,2,Mouse_Thymus1
Mouse_Thymus1,1340,26_3,10,Mouse_Thymus1
Mouse_Thymus1,1341,26_30,6,Mouse_Thymus1
Mouse_Thymus1,1342,26_31,2,Mouse_Thymus1
Mouse_Thymus1,1343,26_32,2,Mouse_Thymus1
Mouse_Thymus1,1344,26_33,10,Mouse_Thymus1
Mouse_Thymus1,1345,26_34,10,Mouse_Thymus1
Mouse_Thymus1,1346,26_35,6,Mouse_Thymus1
Mouse_Thymus1,1347,26_36,4,Mouse_Thymus1
Mouse_Thymus1,1348,26_37,2,Mouse_Thymus1
Mouse_Thymus1,1349,26_38,2,Mouse_Thymus1
Mouse_Thymus1,1350,26_39,2,Mouse_Thymus1
Mouse_Thymus1,1351,26_4,2,Mouse_Thymus1
Mouse_Thymus1,1352,26_40,2,Mouse_Thymus1
Mouse_Thymus1,1353,26_41,2,Mouse_Thymus1
Mouse_Thymus1,1354,26_42,6,Mouse_Thymus1
Mouse_Thymus1,1355,26_43,2,Mouse_Thymus1
Mouse_Thymus1,1356,26_44,2,Mouse_Thymus1
Mouse_Thymus1,1357,26_45,2,Mouse_Thymus1
Mouse_Thymus1,1358,26_46,10,Mouse_Thymus1
Mouse_Thymus1,1359,26_47,2,Mouse_Thymus1
Mouse_Thymus1,1360,26_48,2,Mouse_Thymus1
Mouse_Thymus1,1361,26_49,6,Mouse_Thymus1
Mouse_Thymus1,1362,26_5,2,Mouse_Thymus1
Mouse_Thymus1,1363,26_50,2,Mouse_Thymus1
Mouse_Thymus1,1364,26_51,2,Mouse_Thymus1
Mouse_Thymus1,1365,26_52,6,Mouse_Thymus1
Mouse_Thymus1,1366,26_53,2,Mouse_Thymus1
Mouse_Thymus1,1367,26_54,2,Mouse_Thymus1
Mouse_Thymus1,1368,26_55,2,Mouse_Thymus1
Mouse_Thymus1,1369,26_56,2,Mouse_Thymus1
Mouse_Thymus1,1370,26_57,6,Mouse_Thymus1
Mouse_Thymus1,1371,26_58,2,Mouse_Thymus1
Mouse_Thymus1,1372,26_59,2,Mouse_Thymus1
Mouse_Thymus1,1373,26_6,2,Mouse_Thymus1
Mouse_Thymus1,1374,26_60,6,Mouse_Thymus1
Mouse_Thymus1,1375,26_61,2,Mouse_Thymus1
Mouse_Thymus1,1376,26_62,2,Mouse_Thymus1
Mouse_Thymus1,1377,26_63,2,Mouse_Thymus1
Mouse_Thymus1,1378,26_64,2,Mouse_Thymus1
Mouse_Thymus1,1379,26_65,2,Mouse_Thymus1
Mouse_Thymus1,1380,26_66,2,Mouse_Thymus1
Mouse_Thymus1,1381,26_67,2,Mouse_Thymus1
Mouse_Thymus1,1382,26_68,2,Mouse_Thymus1
Mouse_Thymus1,1383,26_69,2,Mouse_Thymus1
Mouse_Thymus1,1384,26_7,2,Mouse_Thymus1
Mouse_Thymus1,1385,26_70,2,Mouse_Thymus1
Mouse_Thymus1,1386,26_71,2,Mouse_Thymus1
Mouse_Thymus1,1387,26_72,2,Mouse_Thymus1
Mouse_Thymus1,1388,26_73,2,Mouse_Thymus1
Mouse_Thymus1,1389,26_74,2,Mouse_Thymus1
Mouse_Thymus1,1390,26_75,2,Mouse_Thymus1
Mouse_Thymus1,1391,26_76,10,Mouse_Thymus1
Mouse_Thymus1,1392,26_77,2,Mouse_Thymus1
Mouse_Thymus1,1393,26_78,2,Mouse_Thymus1
Mouse_Thymus1,1394,26_79,2,Mouse_Thymus1
Mouse_Thymus1,1395,26_8,10,Mouse_Thymus1
Mouse_Thymus1,1396,26_80,2,Mouse_Thymus1
Mouse_Thymus1,1397,26_81,2,Mouse_Thymus1
Mouse_Thymus1,1398,26_82,2,Mouse_Thymus1
Mouse_Thymus1,1399,26_83,10,Mouse_Thymus1
Mouse_Thymus1,1400,26_84,6,Mouse_Thymus1
Mouse_Thymus1,1401,26_85,10,Mouse_Thymus1
Mouse_Thymus1,1402,26_86,2,Mouse_Thymus1
Mouse_Thymus1,1403,26_87,2,Mouse_Thymus1
Mouse_Thymus1,1404,26_88,2,Mouse_Thymus1
Mouse_Thymus1,1405,26_89,6,Mouse_Thymus1
Mouse_Thymus1,1406,26_9,2,Mouse_Thymus1
Mouse_Thymus1,1407,26_90,2,Mouse_Thymus1
Mouse_Thymus1,1408,27_0,2,Mouse_Thymus1
Mouse_Thymus1,1409,27_1,2,Mouse_Thymus1
Mouse_Thymus1,1410,27_10,2,Mouse_Thymus1
Mouse_Thymus1,1411,27_11,2,Mouse_Thymus1
Mouse_Thymus1,1412,27_12,2,Mouse_Thymus1
Mouse_Thymus1,1413,27_13,2,Mouse_Thymus1
Mouse_Thymus1,1414,27_14,2,Mouse_Thymus1
Mouse_Thymus1,1415,27_15,4,Mouse_Thymus1
Mouse_Thymus1,1416,27_16,4,Mouse_Thymus1
Mouse_Thymus1,1417,27_17,2,Mouse_Thymus1
Mouse_Thymus1,1418,27_18,6,Mouse_Thymus1
Mouse_Thymus1,1419,27_19,2,Mouse_Thymus1
Mouse_Thymus1,1420,27_2,2,Mouse_Thymus1
Mouse_Thymus1,1421,27_20,10,Mouse_Thymus1
Mouse_Thymus1,1422,27_21,10,Mouse_Thymus1
Mouse_Thymus1,1423,27_22,2,Mouse_Thymus1
Mouse_Thymus1,1424,27_23,2,Mouse_Thymus1
Mouse_Thymus1,1425,27_24,2,Mouse_Thymus1
Mouse_Thymus1,1426,27_25,2,Mouse_Thymus1
Mouse_Thymus1,1427,27_26,2,Mouse_Thymus1
Mouse_Thymus1,1428,27_27,2,Mouse_Thymus1
Mouse_Thymus1,1429,27_28,10,Mouse_Thymus1
Mouse_Thymus1,1430,27_29,2,Mouse_Thymus1
Mouse_Thymus1,1431,27_3,6,Mouse_Thymus1
Mouse_Thymus1,1432,27_30,6,Mouse_Thymus1
Mouse_Thymus1,1433,27_31,2,Mouse_Thymus1
Mouse_Thymus1,1434,27_32,2,Mouse_Thymus1
Mouse_Thymus1,1435,27_33,2,Mouse_Thymus1
Mouse_Thymus1,1436,27_34,2,Mouse_Thymus1
Mouse_Thymus1,1437,27_35,6,Mouse_Thymus1
Mouse_Thymus1,1438,27_36,4,Mouse_Thymus1
Mouse_Thymus1,1439,27_37,2,Mouse_Thymus1
Mouse_Thymus1,1440,27_38,10,Mouse_Thymus1
Mouse_Thymus1,1441,27_39,2,Mouse_Thymus1
Mouse_Thymus1,1442,27_4,2,Mouse_Thymus1
Mouse_Thymus1,1443,27_40,10,Mouse_Thymus1
Mouse_Thymus1,1444,27_41,2,Mouse_Thymus1
Mouse_Thymus1,1445,27_42,2,Mouse_Thymus1
Mouse_Thymus1,1446,27_43,10,Mouse_Thymus1
Mouse_Thymus1,1447,27_44,6,Mouse_Thymus1
Mouse_Thymus1,1448,27_45,10,Mouse_Thymus1
Mouse_Thymus1,1449,27_46,2,Mouse_Thymus1
Mouse_Thymus1,1450,27_47,2,Mouse_Thymus1
Mouse_Thymus1,1451,27_48,2,Mouse_Thymus1
Mouse_Thymus1,1452,27_49,2,Mouse_Thymus1
Mouse_Thymus1,1453,27_5,6,Mouse_Thymus1
Mouse_Thymus1,1454,27_50,4,Mouse_Thymus1
Mouse_Thymus1,1455,27_51,2,Mouse_Thymus1
Mouse_Thymus1,1456,27_52,6,Mouse_Thymus1
Mouse_Thymus1,1457,27_53,2,Mouse_Thymus1
Mouse_Thymus1,1458,27_54,2,Mouse_Thymus1
Mouse_Thymus1,1459,27_55,2,Mouse_Thymus1
Mouse_Thymus1,1460,27_56,2,Mouse_Thymus1
Mouse_Thymus1,1461,27_57,10,Mouse_Thymus1
Mouse_Thymus1,1462,27_58,2,Mouse_Thymus1
Mouse_Thymus1,1463,27_59,4,Mouse_Thymus1
Mouse_Thymus1,1464,27_6,2,Mouse_Thymus1
Mouse_Thymus1,1465,27_60,2,Mouse_Thymus1
Mouse_Thymus1,1466,27_61,6,Mouse_Thymus1
Mouse_Thymus1,1467,27_62,2,Mouse_Thymus1
Mouse_Thymus1,1468,27_63,10,Mouse_Thymus1
Mouse_Thymus1,1469,27_64,2,Mouse_Thymus1
Mouse_Thymus1,1470,27_65,2,Mouse_Thymus1
Mouse_Thymus1,1471,27_66,2,Mouse_Thymus1
Mouse_Thymus1,1472,27_67,2,Mouse_Thymus1
Mouse_Thymus1,1473,27_68,2,Mouse_Thymus1
Mouse_Thymus1,1474,27_69,2,Mouse_Thymus1
Mouse_Thymus1,1475,27_7,2,Mouse_Thymus1
Mouse_Thymus1,1476,27_70,6,Mouse_Thymus1
Mouse_Thymus1,1477,27_71,2,Mouse_Thymus1
Mouse_Thymus1,1478,27_72,2,Mouse_Thymus1
Mouse_Thymus1,1479,27_73,2,Mouse_Thymus1
Mouse_Thymus1,1480,27_74,6,Mouse_Thymus1
Mouse_Thymus1,1481,27_75,10,Mouse_Thymus1
Mouse_Thymus1,1482,27_76,2,Mouse_Thymus1
Mouse_Thymus1,1483,27_77,2,Mouse_Thymus1
Mouse_Thymus1,1484,27_78,2,Mouse_Thymus1
Mouse_Thymus1,1485,27_79,2,Mouse_Thymus1
Mouse_Thymus1,1486,27_8,2,Mouse_Thymus1
Mouse_Thymus1,1487,27_80,2,Mouse_Thymus1
Mouse_Thymus1,1488,27_81,2,Mouse_Thymus1
Mouse_Thymus1,1489,27_82,6,Mouse_Thymus1
Mouse_Thymus1,1490,27_83,2,Mouse_Thymus1
Mouse_Thymus1,1491,27_84,2,Mouse_Thymus1
Mouse_Thymus1,1492,27_85,10,Mouse_Thymus1
Mouse_Thymus1,1493,27_86,10,Mouse_Thymus1
Mouse_Thymus1,1494,27_87,2,Mouse_Thymus1
Mouse_Thymus1,1495,27_88,6,Mouse_Thymus1
Mouse_Thymus1,1496,27_89,2,Mouse_Thymus1
Mouse_Thymus1,1497,27_9,2,Mouse_Thymus1
Mouse_Thymus1,1498,27_90,10,Mouse_Thymus1
Mouse_Thymus1,1499,28_0,2,Mouse_Thymus1
Mouse_Thymus1,1500,28_1,2,Mouse_Thymus1
Mouse_Thymus1,1501,28_10,2,Mouse_Thymus1
Mouse_Thymus1,1502,28_11,2,Mouse_Thymus1
Mouse_Thymus1,1503,28_12,2,Mouse_Thymus1
Mouse_Thymus1,1504,28_13,4,Mouse_Thymus1
Mouse_Thymus1,1505,28_14,4,Mouse_Thymus1
Mouse_Thymus1,1506,28_15,2,Mouse_Thymus1
Mouse_Thymus1,1507,28_16,2,Mouse_Thymus1
Mouse_Thymus1,1508,28_17,2,Mouse_Thymus1
Mouse_Thymus1,1509,28_18,2,Mouse_Thymus1
Mouse_Thymus1,1510,28_19,2,Mouse_Thymus1
Mouse_Thymus1,1511,28_2,2,Mouse_Thymus1
Mouse_Thymus1,1512,28_20,2,Mouse_Thymus1
Mouse_Thymus1,1513,28_21,2,Mouse_Thymus1
Mouse_Thymus1,1514,28_22,2,Mouse_Thymus1
Mouse_Thymus1,1515,28_23,2,Mouse_Thymus1
Mouse_Thymus1,1516,28_24,2,Mouse_Thymus1
Mouse_Thymus1,1517,28_25,2,Mouse_Thymus1
Mouse_Thymus1,1518,28_26,2,Mouse_Thymus1
Mouse_Thymus1,1519,28_27,10,Mouse_Thymus1
Mouse_Thymus1,1520,28_28,2,Mouse_Thymus1
Mouse_Thymus1,1521,28_29,2,Mouse_Thymus1
Mouse_Thymus1,1522,28_3,6,Mouse_Thymus1
Mouse_Thymus1,1523,28_30,2,Mouse_Thymus1
Mouse_Thymus1,1524,28_31,10,Mouse_Thymus1
Mouse_Thymus1,1525,28_32,2,Mouse_Thymus1
Mouse_Thymus1,1526,28_33,2,Mouse_Thymus1
Mouse_Thymus1,1527,28_34,2,Mouse_Thymus1
Mouse_Thymus1,1528,28_35,2,Mouse_Thymus1
Mouse_Thymus1,1529,28_36,2,Mouse_Thymus1
Mouse_Thymus1,1530,28_37,2,Mouse_Thymus1
Mouse_Thymus1,1531,28_38,2,Mouse_Thymus1
Mouse_Thymus1,1532,28_39,2,Mouse_Thymus1
Mouse_Thymus1,1533,28_4,2,Mouse_Thymus1
Mouse_Thymus1,1534,28_40,2,Mouse_Thymus1
Mouse_Thymus1,1535,28_41,2,Mouse_Thymus1
Mouse_Thymus1,1536,28_42,2,Mouse_Thymus1
Mouse_Thymus1,1537,28_43,6,Mouse_Thymus1
Mouse_Thymus1,1538,28_44,2,Mouse_Thymus1
Mouse_Thymus1,1539,28_45,2,Mouse_Thymus1
Mouse_Thymus1,1540,28_46,6,Mouse_Thymus1
Mouse_Thymus1,1541,28_47,2,Mouse_Thymus1
Mouse_Thymus1,1542,28_48,10,Mouse_Thymus1
Mouse_Thymus1,1543,28_49,2,Mouse_Thymus1
Mouse_Thymus1,1544,28_5,2,Mouse_Thymus1
Mouse_Thymus1,1545,28_50,2,Mouse_Thymus1
Mouse_Thymus1,1546,28_51,10,Mouse_Thymus1
Mouse_Thymus1,1547,28_52,2,Mouse_Thymus1
Mouse_Thymus1,1548,28_53,6,Mouse_Thymus1
Mouse_Thymus1,1549,28_54,6,Mouse_Thymus1
Mouse_Thymus1,1550,28_55,2,Mouse_Thymus1
Mouse_Thymus1,1551,28_56,2,Mouse_Thymus1
Mouse_Thymus1,1552,28_57,2,Mouse_Thymus1
Mouse_Thymus1,1553,28_58,10,Mouse_Thymus1
Mouse_Thymus1,1554,28_59,2,Mouse_Thymus1
Mouse_Thymus1,1555,28_6,2,Mouse_Thymus1
Mouse_Thymus1,1556,28_60,2,Mouse_Thymus1
Mouse_Thymus1,1557,28_61,2,Mouse_Thymus1
Mouse_Thymus1,1558,28_62,2,Mouse_Thymus1
Mouse_Thymus1,1559,28_63,2,Mouse_Thymus1
Mouse_Thymus1,1560,28_64,2,Mouse_Thymus1
Mouse_Thymus1,1561,28_65,2,Mouse_Thymus1
Mouse_Thymus1,1562,28_66,2,Mouse_Thymus1
Mouse_Thymus1,1563,28_67,10,Mouse_Thymus1
Mouse_Thymus1,1564,28_68,2,Mouse_Thymus1
Mouse_Thymus1,1565,28_69,6,Mouse_Thymus1
Mouse_Thymus1,1566,28_7,2,Mouse_Thymus1
Mouse_Thymus1,1567,28_70,2,Mouse_Thymus1
Mouse_Thymus1,1568,28_71,6,Mouse_Thymus1
Mouse_Thymus1,1569,28_72,2,Mouse_Thymus1
Mouse_Thymus1,1570,28_73,4,Mouse_Thymus1
Mouse_Thymus1,1571,28_74,10,Mouse_Thymus1
Mouse_Thymus1,1572,28_75,2,Mouse_Thymus1
Mouse_Thymus1,1573,28_76,2,Mouse_Thymus1
Mouse_Thymus1,1574,28_77,2,Mouse_Thymus1
Mouse_Thymus1,1575,28_78,2,Mouse_Thymus1
Mouse_Thymus1,1576,28_79,2,Mouse_Thymus1
Mouse_Thymus1,1577,28_8,2,Mouse_Thymus1
Mouse_Thymus1,1578,28_80,2,Mouse_Thymus1
Mouse_Thymus1,1579,28_81,2,Mouse_Thymus1
Mouse_Thymus1,1580,28_82,2,Mouse_Thymus1
Mouse_Thymus1,1581,28_83,2,Mouse_Thymus1
Mouse_Thymus1,1582,28_84,2,Mouse_Thymus1
Mouse_Thymus1,1583,28_85,6,Mouse_Thymus1
Mouse_Thymus1,1584,28_86,2,Mouse_Thymus1
Mouse_Thymus1,1585,28_87,2,Mouse_Thymus1
Mouse_Thymus1,1586,28_88,10,Mouse_Thymus1
Mouse_Thymus1,1587,28_89,10,Mouse_Thymus1
Mouse_Thymus1,1588,28_9,10,Mouse_Thymus1
Mouse_Thymus1,1589,28_90,2,Mouse_Thymus1
Mouse_Thymus1,1590,29_10,2,Mouse_Thymus1
Mouse_Thymus1,1591,29_11,2,Mouse_Thymus1
Mouse_Thymus1,1592,29_12,2,Mouse_Thymus1
Mouse_Thymus1,1593,29_13,2,Mouse_Thymus1
Mouse_Thymus1,1594,29_14,2,Mouse_Thymus1
Mouse_Thymus1,1595,29_15,10,Mouse_Thymus1
Mouse_Thymus1,1596,29_16,10,Mouse_Thymus1
Mouse_Thymus1,1597,29_17,2,Mouse_Thymus1
Mouse_Thymus1,1598,29_18,2,Mouse_Thymus1
Mouse_Thymus1,1599,29_19,6,Mouse_Thymus1
Mouse_Thymus1,1600,29_2,10,Mouse_Thymus1
Mouse_Thymus1,1601,29_20,2,Mouse_Thymus1
Mouse_Thymus1,1602,29_21,2,Mouse_Thymus1
Mouse_Thymus1,1603,29_22,2,Mouse_Thymus1
Mouse_Thymus1,1604,29_23,6,Mouse_Thymus1
Mouse_Thymus1,1605,29_24,2,Mouse_Thymus1
Mouse_Thymus1,1606,29_25,2,Mouse_Thymus1
Mouse_Thymus1,1607,29_26,2,Mouse_Thymus1
Mouse_Thymus1,1608,29_27,2,Mouse_Thymus1
Mouse_Thymus1,1609,29_28,4,Mouse_Thymus1
Mouse_Thymus1,1610,29_29,2,Mouse_Thymus1
Mouse_Thymus1,1611,29_3,2,Mouse_Thymus1
Mouse_Thymus1,1612,29_30,2,Mouse_Thymus1
Mouse_Thymus1,1613,29_31,2,Mouse_Thymus1
Mouse_Thymus1,1614,29_32,2,Mouse_Thymus1
Mouse_Thymus1,1615,29_33,2,Mouse_Thymus1
Mouse_Thymus1,1616,29_34,2,Mouse_Thymus1
Mouse_Thymus1,1617,29_35,2,Mouse_Thymus1
Mouse_Thymus1,1618,29_36,2,Mouse_Thymus1
Mouse_Thymus1,1619,29_37,10,Mouse_Thymus1
Mouse_Thymus1,1620,29_38,2,Mouse_Thymus1
Mouse_Thymus1,1621,29_39,2,Mouse_Thymus1
Mouse_Thymus1,1622,29_4,2,Mouse_Thymus1
