section,spot_index,obs_name,cluster,stage
Mouse_Thymus2,465,69_23,1,Mouse_Thymus2
Mouse_Thymus2,466,35_25,2,Mouse_Thymus2
Mouse_Thymus2,467,23_38,6,Mouse_Thymus2
Mouse_Thymus2,468,20_47,1,Mouse_Thymus2
Mouse_Thymus2,469,124_58,2,Mouse_Thymus2
Mouse_Thymus2,470,85_46,5,Mouse_Thymus2
Mouse_Thymus2,471,44_48,2,Mouse_Thymus2
Mouse_Thymus2,472,51_29,1,Mouse_Thymus2
Mouse_Thymus2,473,68_14,2,Mouse_Thymus2
Mouse_Thymus2,474,94_27,1,Mouse_Thymus2
Mouse_Thymus2,475,110_40,1,Mouse_Thymus2
Mouse_Thymus2,476,112_35,2,Mouse_Thymus2
Mouse_Thymus2,477,62_12,2,Mouse_Thymus2
Mouse_Thymus2,478,38_49,2,Mouse_Thymus2
Mouse_Thymus2,479,77_18,2,Mouse_Thymus2
Mouse_Thymus2,480,62_39,2,Mouse_Thymus2
Mouse_Thymus2,481,44_27,1,Mouse_Thymus2
Mouse_Thymus2,482,85_16,1,Mouse_Thymus2
Mouse_Thymus2,483,98_9,2,Mouse_Thymus2
Mouse_Thymus2,484,31_36,2,Mouse_Thymus2
Mouse_Thymus2,485,45_29,1,Mouse_Thymus2
Mouse_Thymus2,486,50_21,2,Mouse_Thymus2
Mouse_Thymus2,487,55_33,1,Mouse_Thymus2
Mouse_Thymus2,488,22_46,1,Mouse_Thymus2
Mouse_Thymus2,489,71_2,2,Mouse_Thymus2
Mouse_Thymus2,490,86_17,1,Mouse_Thymus2
Mouse_Thymus2,491,98_27,6,Mouse_Thymus2
Mouse_Thymus2,492,89_20,1,Mouse_Thymus2
Mouse_Thymus2,493,62_29,1,Mouse_Thymus2
Mouse_Thymus2,494,20_48,5,Mouse_Thymus2
Mouse_Thymus2,495,15_47,1,Mouse_Thymus2
Mouse_Thymus2,496,35_44,1,Mouse_Thymus2
Mouse_Thymus2,497,119_45,2,Mouse_Thymus2
Mouse_Thymus2,498,58_39,2,Mouse_Thymus2
Mouse_Thymus2,499,71_23,1,Mouse_Thymus2
Mouse_Thymus2,500,81_34,6,Mouse_Thymus2
Mouse_Thymus2,501,113_48,6,Mouse_Thymus2
Mouse_Thymus2,502,106_33,1,Mouse_Thymus2
Mouse_Thymus2,503,112_48,6,Mouse_Thymus2
Mouse_Thymus2,504,89_54,2,Mouse_Thymus2
Mouse_Thymus2,505,72_34,5,Mouse_Thymus2
Mouse_Thymus2,506,35_38,5,Mouse_Thymus2
Mouse_Thymus2,507,21_39,2,Mouse_Thymus2
Mouse_Thymus2,508,76_0,5,Mouse_Thymus2
Mouse_Thymus2,509,56_17,5,Mouse_Thymus2
Mouse_Thymus2,510,71_37,1,Mouse_Thymus2
Mouse_Thymus2,511,77_0,2,Mouse_Thymus2
Mouse_Thymus2,512,94_8,6,Mouse_Thymus2
Mouse_Thymus2,513,75_11,5,Mouse_Thymus2
Mouse_Thymus2,514,56_41,2,Mouse_Thymus2
Mouse_Thymus2,515,73_7,2,Mouse_Thymus2
Mouse_Thymus2,516,90_47,2,Mouse_Thymus2
Mouse_Thymus2,517,103_50,2,Mouse_Thymus2
Mouse_Thymus2,518,27_55,2,Mouse_Thymus2
Mouse_Thymus2,519,22_54,2,Mouse_Thymus2
Mouse_Thymus2,520,103_57,2,Mouse_Thymus2
Mouse_Thymus2,521,72_0,2,Mouse_Thymus2
Mouse_Thymus2,522,78_49,2,Mouse_Thymus2
Mouse_Thymus2,523,30_28,2,Mouse_Thymus2
Mouse_Thymus2,524,98_21,1,Mouse_Thymus2
Mouse_Thymus2,525,74_41,6,Mouse_Thymus2
Mouse_Thymus2,526,85_29,6,Mouse_Thymus2
Mouse_Thymus2,527,47_27,1,Mouse_Thymus2
Mouse_Thymus2,528,102_29,1,Mouse_Thymus2
Mouse_Thymus2,529,56_30,1,Mouse_Thymus2
Mouse_Thymus2,530,76_9,2,Mouse_Thymus2
Mouse_Thymus2,531,35_45,1,Mouse_Thymus2
Mouse_Thymus2,532,106_53,2,Mouse_Thymus2
Mouse_Thymus2,533,104_45,5,Mouse_Thymus2
Mouse_Thymus2,534,90_50,5,Mouse_Thymus2
Mouse_Thymus2,535,73_8,2,Mouse_Thymus2
Mouse_Thymus2,536,63_18,5,Mouse_Thymus2
Mouse_Thymus2,537,23_45,1,Mouse_Thymus2
Mouse_Thymus2,538,93_14,5,Mouse_Thymus2
Mouse_Thymus2,539,36_53,2,Mouse_Thymus2
Mouse_Thymus2,540,33_44,1,Mouse_Thymus2
Mouse_Thymus2,541,105_35,1,Mouse_Thymus2
Mouse_Thymus2,542,110_49,2,Mouse_Thymus2
Mouse_Thymus2,543,110_44,1,Mouse_Thymus2
Mouse_Thymus2,544,65_18,6,Mouse_Thymus2
Mouse_Thymus2,545,96_27,6,Mouse_Thymus2
Mouse_Thymus2,546,93_23,1,Mouse_Thymus2
Mouse_Thymus2,547,68_5,7,Mouse_Thymus2
Mouse_Thymus2,548,86_23,5,Mouse_Thymus2
Mouse_Thymus2,549,115_45,1,Mouse_Thymus2
Mouse_Thymus2,550,63_28,1,Mouse_Thymus2
Mouse_Thymus2,551,101_53,2,Mouse_Thymus2
Mouse_Thymus2,552,89_26,6,Mouse_Thymus2
Mouse_Thymus2,553,39_35,5,Mouse_Thymus2
Mouse_Thymus2,554,119_56,6,Mouse_Thymus2
Mouse_Thymus2,555,100_39,1,Mouse_Thymus2
Mouse_Thymus2,556,9_49,5,Mouse_Thymus2
Mouse_Thymus2,557,85_31,2,Mouse_Thymus2
Mouse_Thymus2,558,55_27,1,Mouse_Thymus2
Mouse_Thymus2,559,75_29,1,Mouse_Thymus2
Mouse_Thymus2,560,98_16,2,Mouse_Thymus2
Mouse_Thymus2,561,81_21,1,Mouse_Thymus2
Mouse_Thymus2,562,102_27,1,Mouse_Thymus2
Mouse_Thymus2,563,39_39,6,Mouse_Thymus2
Mouse_Thymus2,564,24_49,6,Mouse_Thymus2
Mouse_Thymus2,565,27_39,2,Mouse_Thymus2
Mouse_Thymus2,566,96_48,5,Mouse_Thymus2
Mouse_Thymus2,567,93_22,1,Mouse_Thymus2
Mouse_Thymus2,568,73_31,1,Mouse_Thymus2
Mouse_Thymus2,569,87_44,2,Mouse_Thymus2
Mouse_Thymus2,570,38_40,1,Mouse_Thymus2
Mouse_Thymus2,571,77_34,1,Mouse_Thymus2
Mouse_Thymus2,572,98_55,2,Mouse_Thymus2
Mouse_Thymus2,573,37_50,2,Mouse_Thymus2
Mouse_Thymus2,574,104_57,2,Mouse_Thymus2
Mouse_Thymus2,575,29_52,2,Mouse_Thymus2
Mouse_Thymus2,576,61_40,2,Mouse_Thymus2
Mouse_Thymus2,577,78_2,2,Mouse_Thymus2
Mouse_Thymus2,578,63_40,2,Mouse_Thymus2
Mouse_Thymus2,579,82_48,2,Mouse_Thymus2
Mouse_Thymus2,580,82_45,6,Mouse_Thymus2
Mouse_Thymus2,581,112_57,5,Mouse_Thymus2
Mouse_Thymus2,582,99_23,1,Mouse_Thymus2
Mouse_Thymus2,583,46_18,2,Mouse_Thymus2
Mouse_Thymus2,584,25_45,1,Mouse_Thymus2
Mouse_Thymus2,585,51_15,2,Mouse_Thymus2
Mouse_Thymus2,586,36_33,6,Mouse_Thymus2
Mouse_Thymus2,587,26_35,2,Mouse_Thymus2
Mouse_Thymus2,588,78_35,1,Mouse_Thymus2
Mouse_Thymus2,589,85_51,5,Mouse_Thymus2
Mouse_Thymus2,590,43_27,1,Mouse_Thymus2
Mouse_Thymus2,591,46_23,2,Mouse_Thymus2
Mouse_Thymus2,592,62_19,6,Mouse_Thymus2
Mouse_Thymus2,593,46_43,1,Mouse_Thymus2
Mouse_Thymus2,594,76_25,1,Mouse_Thymus2
Mouse_Thymus2,595,69_32,2,Mouse_Thymus2
Mouse_Thymus2,596,81_38,1,Mouse_Thymus2
Mouse_Thymus2,597,115_41,2,Mouse_Thymus2
Mouse_Thymus2,598,102_34,6,Mouse_Thymus2
Mouse_Thymus2,599,71_29,1,Mouse_Thymus2
Mouse_Thymus2,600,104_19,2,Mouse_Thymus2
Mouse_Thymus2,601,49_19,2,Mouse_Thymus2
Mouse_Thymus2,602,32_29,2,Mouse_Thymus2
Mouse_Thymus2,603,74_29,6,Mouse_Thymus2
Mouse_Thymus2,604,4_44,5,Mouse_Thymus2
Mouse_Thymus2,605,114_50,2,Mouse_Thymus2
Mouse_Thymus2,606,36_29,6,Mouse_Thymus2
Mouse_Thymus2,607,11_43,2,Mouse_Thymus2
Mouse_Thymus2,608,61_28,1,Mouse_Thymus2
Mouse_Thymus2,609,78_39,1,Mouse_Thymus2
Mouse_Thymus2,610,53_26,5,Mouse_Thymus2
Mouse_Thymus2,611,23_39,2,Mouse_Thymus2
Mouse_Thymus2,612,55_18,5,Mouse_Thymus2
Mouse_Thymus2,613,75_40,1,Mouse_Thymus2
Mouse_Thymus2,614,70_14,5,Mouse_Thymus2
Mouse_Thymus2,615,61_29,1,Mouse_Thymus2
Mouse_Thymus2,616,78_10,6,Mouse_Thymus2
Mouse_Thymus2,617,38_53,2,Mouse_Thymus2
Mouse_Thymus2,618,108_33,2,Mouse_Thymus2
Mouse_Thymus2,619,33_47,1,Mouse_Thymus2
Mouse_Thymus2,620,124_72,2,Mouse_Thymus2
Mouse_Thymus2,621,3_46,5,Mouse_Thymus2
Mouse_Thymus2,622,23_54,2,Mouse_Thymus2
Mouse_Thymus2,623,83_1,2,Mouse_Thymus2
Mouse_Thymus2,624,124_59,2,Mouse_Thymus2
Mouse_Thymus2,625,81_53,5,Mouse_Thymus2
Mouse_Thymus2,626,94_13,5,Mouse_Thymus2
Mouse_Thymus2,627,107_56,2,Mouse_Thymus2
Mouse_Thymus2,628,114_62,2,Mouse_Thymus2
Mouse_Thymus2,629,12_47,6,Mouse_Thymus2
Mouse_Thymus2,630,54_17,5,Mouse_Thymus2
Mouse_Thymus2,631,91_42,5,Mouse_Thymus2
Mouse_Thymus2,632,87_32,2,Mouse_Thymus2
Mouse_Thymus2,633,118_48,1,Mouse_Thymus2
Mouse_Thymus2,634,87_21,1,Mouse_Thymus2
Mouse_Thymus2,635,55_14,2,Mouse_Thymus2
Mouse_Thymus2,636,46_45,5,Mouse_Thymus2
Mouse_Thymus2,637,32_34,2,Mouse_Thymus2
Mouse_Thymus2,638,101_26,1,Mouse_Thymus2
Mouse_Thymus2,639,10_45,5,Mouse_Thymus2
Mouse_Thymus2,640,108_28,2,Mouse_Thymus2
Mouse_Thymus2,641,88_57,5,Mouse_Thymus2
Mouse_Thymus2,642,67_8,2,Mouse_Thymus2
Mouse_Thymus2,643,121_58,1,Mouse_Thymus2
Mouse_Thymus2,644,76_2,2,Mouse_Thymus2
Mouse_Thymus2,645,55_40,6,Mouse_Thymus2
Mouse_Thymus2,646,80_51,2,Mouse_Thymus2
Mouse_Thymus2,647,103_46,2,Mouse_Thymus2
Mouse_Thymus2,648,98_40,5,Mouse_Thymus2
Mouse_Thymus2,649,74_14,5,Mouse_Thymus2
Mouse_Thymus2,650,77_3,2,Mouse_Thymus2
Mouse_Thymus2,651,19_50,2,Mouse_Thymus2
Mouse_Thymus2,652,33_35,2,Mouse_Thymus2
Mouse_Thymus2,653,106_55,5,Mouse_Thymus2
Mouse_Thymus2,654,11_47,2,Mouse_Thymus2
Mouse_Thymus2,655,98_48,5,Mouse_Thymus2
Mouse_Thymus2,656,92_13,2,Mouse_Thymus2
Mouse_Thymus2,657,69_18,5,Mouse_Thymus2
Mouse_Thymus2,658,90_5,7,Mouse_Thymus2
Mouse_Thymus2,659,87_20,1,Mouse_Thymus2
Mouse_Thymus2,660,86_43,2,Mouse_Thymus2
Mouse_Thymus2,661,76_35,1,Mouse_Thymus2
Mouse_Thymus2,662,98_50,2,Mouse_Thymus2
Mouse_Thymus2,663,107_27,2,Mouse_Thymus2
Mouse_Thymus2,664,102_18,2,Mouse_Thymus2
Mouse_Thymus2,665,57_16,6,Mouse_Thymus2
Mouse_Thymus2,666,55_39,5,Mouse_Thymus2
Mouse_Thymus2,667,104_20,5,Mouse_Thymus2
Mouse_Thymus2,668,105_21,5,Mouse_Thymus2
Mouse_Thymus2,669,65_26,1,Mouse_Thymus2
Mouse_Thymus2,670,10_42,2,Mouse_Thymus2
Mouse_Thymus2,671,74_34,1,Mouse_Thymus2
Mouse_Thymus2,672,32_43,1,Mouse_Thymus2
Mouse_Thymus2,673,82_13,2,Mouse_Thymus2
Mouse_Thymus2,674,76_47,2,Mouse_Thymus2
Mouse_Thymus2,675,122_65,1,Mouse_Thymus2
Mouse_Thymus2,676,84_8,2,Mouse_Thymus2
Mouse_Thymus2,677,118_58,1,Mouse_Thymus2
Mouse_Thymus2,678,40_31,6,Mouse_Thymus2
Mouse_Thymus2,679,44_34,2,Mouse_Thymus2
Mouse_Thymus2,680,95_26,1,Mouse_Thymus2
Mouse_Thymus2,681,83_15,6,Mouse_Thymus2
Mouse_Thymus2,682,70_41,2,Mouse_Thymus2
Mouse_Thymus2,683,123_72,2,Mouse_Thymus2
Mouse_Thymus2,684,41_37,2,Mouse_Thymus2
Mouse_Thymus2,685,75_30,1,Mouse_Thymus2
Mouse_Thymus2,686,75_23,1,Mouse_Thymus2
Mouse_Thymus2,687,93_30,2,Mouse_Thymus2
Mouse_Thymus2,688,111_53,2,Mouse_Thymus2
Mouse_Thymus2,689,68_30,5,Mouse_Thymus2
Mouse_Thymus2,690,69_35,1,Mouse_Thymus2
Mouse_Thymus2,691,77_9,5,Mouse_Thymus2
Mouse_Thymus2,692,44_23,2,Mouse_Thymus2
Mouse_Thymus2,693,95_28,5,Mouse_Thymus2
Mouse_Thymus2,694,40_47,6,Mouse_Thymus2
Mouse_Thymus2,695,93_26,1,Mouse_Thymus2
Mouse_Thymus2,696,21_40,2,Mouse_Thymus2
Mouse_Thymus2,697,32_53,2,Mouse_Thymus2
Mouse_Thymus2,698,110_60,5,Mouse_Thymus2
Mouse_Thymus2,699,62_41,2,Mouse_Thymus2
Mouse_Thymus2,700,76_19,6,Mouse_Thymus2
Mouse_Thymus2,701,121_44,2,Mouse_Thymus2
Mouse_Thymus2,702,124_60,2,Mouse_Thymus2
Mouse_Thymus2,703,58_21,2,Mouse_Thymus2
Mouse_Thymus2,704,99_20,1,Mouse_Thymus2
Mouse_Thymus2,705,72_15,2,Mouse_Thymus2
Mouse_Thymus2,706,90_19,1,Mouse_Thymus2
Mouse_Thymus2,707,115_48,1,Mouse_Thymus2
Mouse_Thymus2,708,37_28,5,Mouse_Thymus2
Mouse_Thymus2,709,73_14,2,Mouse_Thymus2
Mouse_Thymus2,710,62_35,1,Mouse_Thymus2
Mouse_Thymus2,711,80_8,2,Mouse_Thymus2
Mouse_Thymus2,712,45_31,6,Mouse_Thymus2
Mouse_Thymus2,713,18_41,5,Mouse_Thymus2
Mouse_Thymus2,714,41_22,2,Mouse_Thymus2
Mouse_Thymus2,715,123_65,1,Mouse_Thymus2
Mouse_Thymus2,716,79_40,1,Mouse_Thymus2
Mouse_Thymus2,717,60_35,1,Mouse_Thymus2
Mouse_Thymus2,718,58_27,1,Mouse_Thymus2
Mouse_Thymus2,719,46_16,7,Mouse_Thymus2
Mouse_Thymus2,720,113_58,2,Mouse_Thymus2
Mouse_Thymus2,721,114_64,2,Mouse_Thymus2
Mouse_Thymus2,722,37_53,2,Mouse_Thymus2
Mouse_Thymus2,723,80_35,5,Mouse_Thymus2
Mouse_Thymus2,724,11_50,2,Mouse_Thymus2
Mouse_Thymus2,725,93_11,2,Mouse_Thymus2
Mouse_Thymus2,726,82_37,5,Mouse_Thymus2
Mouse_Thymus2,727,77_50,2,Mouse_Thymus2
Mouse_Thymus2,728,37_39,1,Mouse_Thymus2
Mouse_Thymus2,729,100_55,2,Mouse_Thymus2
Mouse_Thymus2,730,113_63,2,Mouse_Thymus2
Mouse_Thymus2,731,35_26,2,Mouse_Thymus2
Mouse_Thymus2,732,26_43,1,Mouse_Thymus2
Mouse_Thymus2,733,59_36,1,Mouse_Thymus2
Mouse_Thymus2,734,74_35,1,Mouse_Thymus2
Mouse_Thymus2,735,106_44,2,Mouse_Thymus2
Mouse_Thymus2,736,13_40,2,Mouse_Thymus2
Mouse_Thymus2,737,119_71,7,Mouse_Thymus2
Mouse_Thymus2,738,80_22,1,Mouse_Thymus2
Mouse_Thymus2,739,105_48,5,Mouse_Thymus2
Mouse_Thymus2,740,119_38,5,Mouse_Thymus2
Mouse_Thymus2,741,6_43,5,Mouse_Thymus2
Mouse_Thymus2,742,94_20,5,Mouse_Thymus2
Mouse_Thymus2,743,97_46,5,Mouse_Thymus2
Mouse_Thymus2,744,65_10,2,Mouse_Thymus2
Mouse_Thymus2,745,26_51,2,Mouse_Thymus2
Mouse_Thymus2,746,76_7,6,Mouse_Thymus2
Mouse_Thymus2,747,97_23,1,Mouse_Thymus2
Mouse_Thymus2,748,94_32,5,Mouse_Thymus2
Mouse_Thymus2,749,94_30,2,Mouse_Thymus2
Mouse_Thymus2,750,35_47,1,Mouse_Thymus2
Mouse_Thymus2,751,85_25,6,Mouse_Thymus2
Mouse_Thymus2,752,111_41,1,Mouse_Thymus2
Mouse_Thymus2,753,66_16,2,Mouse_Thymus2
Mouse_Thymus2,754,71_26,1,Mouse_Thymus2
Mouse_Thymus2,755,94_10,2,Mouse_Thymus2
Mouse_Thymus2,756,40_49,2,Mouse_Thymus2
Mouse_Thymus2,757,93_19,6,Mouse_Thymus2
Mouse_Thymus2,758,32_46,1,Mouse_Thymus2
Mouse_Thymus2,759,107_25,2,Mouse_Thymus2
Mouse_Thymus2,760,81_24,1,Mouse_Thymus2
Mouse_Thymus2,761,46_34,6,Mouse_Thymus2
Mouse_Thymus2,762,81_18,1,Mouse_Thymus2
Mouse_Thymus2,763,104_43,2,Mouse_Thymus2
Mouse_Thymus2,764,108_23,6,Mouse_Thymus2
Mouse_Thymus2,765,41_41,1,Mouse_Thymus2
Mouse_Thymus2,766,71_17,6,Mouse_Thymus2
Mouse_Thymus2,767,108_50,2,Mouse_Thymus2
Mouse_Thymus2,768,63_16,1,Mouse_Thymus2
Mouse_Thymus2,769,73_46,2,Mouse_Thymus2
Mouse_Thymus2,770,16_49,2,Mouse_Thymus2
Mouse_Thymus2,771,84_30,2,Mouse_Thymus2
Mouse_Thymus2,772,39_37,2,Mouse_Thymus2
Mouse_Thymus2,773,5_43,5,Mouse_Thymus2
Mouse_Thymus2,774,16_52,2,Mouse_Thymus2
Mouse_Thymus2,775,64_21,1,Mouse_Thymus2
Mouse_Thymus2,776,38_22,7,Mouse_Thymus2
Mouse_Thymus2,777,101_39,1,Mouse_Thymus2
Mouse_Thymus2,778,100_34,1,Mouse_Thymus2
Mouse_Thymus2,779,103_48,2,Mouse_Thymus2
Mouse_Thymus2,780,38_33,6,Mouse_Thymus2
Mouse_Thymus2,781,93_6,2,Mouse_Thymus2
Mouse_Thymus2,782,22_39,2,Mouse_Thymus2
Mouse_Thymus2,783,50_29,1,Mouse_Thymus2
Mouse_Thymus2,784,52_17,6,Mouse_Thymus2
Mouse_Thymus2,785,12_45,5,Mouse_Thymus2
Mouse_Thymus2,786,44_32,6,Mouse_Thymus2
Mouse_Thymus2,787,93_7,2,Mouse_Thymus2
Mouse_Thymus2,788,48_30,6,Mouse_Thymus2
Mouse_Thymus2,789,37_37,6,Mouse_Thymus2
Mouse_Thymus2,790,97_53,5,Mouse_Thymus2
Mouse_Thymus2,791,109_57,2,Mouse_Thymus2
Mouse_Thymus2,792,96_8,2,Mouse_Thymus2
Mouse_Thymus2,793,122_69,6,Mouse_Thymus2
Mouse_Thymus2,794,41_21,2,Mouse_Thymus2
Mouse_Thymus2,795,124_66,6,Mouse_Thymus2
Mouse_Thymus2,796,91_19,1,Mouse_Thymus2
Mouse_Thymus2,797,95_40,5,Mouse_Thymus2
Mouse_Thymus2,798,104_39,1,Mouse_Thymus2
Mouse_Thymus2,799,102_36,1,Mouse_Thymus2
Mouse_Thymus2,800,18_52,6,Mouse_Thymus2
Mouse_Thymus2,801,107_36,1,Mouse_Thymus2
Mouse_Thymus2,802,72_33,6,Mouse_Thymus2
Mouse_Thymus2,803,48_24,2,Mouse_Thymus2
Mouse_Thymus2,804,67_23,1,Mouse_Thymus2
Mouse_Thymus2,805,69_43,2,Mouse_Thymus2
Mouse_Thymus2,806,69_40,2,Mouse_Thymus2
Mouse_Thymus2,807,41_20,2,Mouse_Thymus2
Mouse_Thymus2,808,81_23,1,Mouse_Thymus2
Mouse_Thymus2,809,24_43,1,Mouse_Thymus2
Mouse_Thymus2,810,90_57,5,Mouse_Thymus2
Mouse_Thymus2,811,70_38,1,Mouse_Thymus2
Mouse_Thymus2,812,73_18,5,Mouse_Thymus2
Mouse_Thymus2,813,48_35,6,Mouse_Thymus2
Mouse_Thymus2,814,12_49,2,Mouse_Thymus2
Mouse_Thymus2,815,71_32,2,Mouse_Thymus2
Mouse_Thymus2,816,117_56,1,Mouse_Thymus2
Mouse_Thymus2,817,91_49,6,Mouse_Thymus2
Mouse_Thymus2,818,95_36,2,Mouse_Thymus2
Mouse_Thymus2,819,87_42,2,Mouse_Thymus2
Mouse_Thymus2,820,32_36,5,Mouse_Thymus2
Mouse_Thymus2,821,3_47,6,Mouse_Thymus2
Mouse_Thymus2,822,31_37,2,Mouse_Thymus2
Mouse_Thymus2,823,74_26,1,Mouse_Thymus2
Mouse_Thymus2,824,73_13,2,Mouse_Thymus2
Mouse_Thymus2,825,80_25,1,Mouse_Thymus2
Mouse_Thymus2,826,95_34,6,Mouse_Thymus2
Mouse_Thymus2,827,25_53,2,Mouse_Thymus2
Mouse_Thymus2,828,83_50,2,Mouse_Thymus2
Mouse_Thymus2,829,51_45,2,Mouse_Thymus2
Mouse_Thymus2,830,43_50,2,Mouse_Thymus2
Mouse_Thymus2,831,123_58,2,Mouse_Thymus2
Mouse_Thymus2,832,116_57,6,Mouse_Thymus2
Mouse_Thymus2,833,82_50,2,Mouse_Thymus2
Mouse_Thymus2,834,69_24,1,Mouse_Thymus2
Mouse_Thymus2,835,106_45,2,Mouse_Thymus2
Mouse_Thymus2,836,94_7,2,Mouse_Thymus2
Mouse_Thymus2,837,81_10,2,Mouse_Thymus2
Mouse_Thymus2,838,100_14,2,Mouse_Thymus2
Mouse_Thymus2,839,51_17,2,Mouse_Thymus2
Mouse_Thymus2,840,52_45,7,Mouse_Thymus2
Mouse_Thymus2,841,106_40,1,Mouse_Thymus2
Mouse_Thymus2,842,34_53,2,Mouse_Thymus2
Mouse_Thymus2,843,40_39,1,Mouse_Thymus2
Mouse_Thymus2,844,106_28,2,Mouse_Thymus2
Mouse_Thymus2,845,73_44,2,Mouse_Thymus2
Mouse_Thymus2,846,80_47,5,Mouse_Thymus2
Mouse_Thymus2,847,65_24,6,Mouse_Thymus2
Mouse_Thymus2,848,75_33,1,Mouse_Thymus2
Mouse_Thymus2,849,88_14,1,Mouse_Thymus2
Mouse_Thymus2,850,102_38,1,Mouse_Thymus2
Mouse_Thymus2,851,98_6,6,Mouse_Thymus2
Mouse_Thymus2,852,79_11,2,Mouse_Thymus2
Mouse_Thymus2,853,73_41,6,Mouse_Thymus2
Mouse_Thymus2,854,43_20,5,Mouse_Thymus2
Mouse_Thymus2,855,110_28,5,Mouse_Thymus2
Mouse_Thymus2,856,96_38,5,Mouse_Thymus2
Mouse_Thymus2,857,32_47,1,Mouse_Thymus2
Mouse_Thymus2,858,92_27,1,Mouse_Thymus2
Mouse_Thymus2,859,33_28,2,Mouse_Thymus2
Mouse_Thymus2,860,87_24,6,Mouse_Thymus2
Mouse_Thymus2,861,73_21,6,Mouse_Thymus2
Mouse_Thymus2,862,92_46,2,Mouse_Thymus2
Mouse_Thymus2,863,62_31,1,Mouse_Thymus2
Mouse_Thymus2,864,112_37,6,Mouse_Thymus2
Mouse_Thymus2,865,62_28,1,Mouse_Thymus2
Mouse_Thymus2,866,113_38,5,Mouse_Thymus2
Mouse_Thymus2,867,72_36,1,Mouse_Thymus2
Mouse_Thymus2,868,93_57,2,Mouse_Thymus2
Mouse_Thymus2,869,102_48,6,Mouse_Thymus2
Mouse_Thymus2,870,39_32,6,Mouse_Thymus2
Mouse_Thymus2,871,72_19,2,Mouse_Thymus2
Mouse_Thymus2,872,35_43,1,Mouse_Thymus2
Mouse_Thymus2,873,79_49,2,Mouse_Thymus2
Mouse_Thymus2,874,70_24,1,Mouse_Thymus2
Mouse_Thymus2,875,50_35,6,Mouse_Thymus2
Mouse_Thymus2,876,79_29,1,Mouse_Thymus2
Mouse_Thymus2,877,99_42,2,Mouse_Thymus2
Mouse_Thymus2,878,100_27,1,Mouse_Thymus2
Mouse_Thymus2,879,70_40,6,Mouse_Thymus2
Mouse_Thymus2,880,118_66,2,Mouse_Thymus2
Mouse_Thymus2,881,94_19,5,Mouse_Thymus2
Mouse_Thymus2,882,114_46,1,Mouse_Thymus2
Mouse_Thymus2,883,15_48,5,Mouse_Thymus2
Mouse_Thymus2,884,95_39,5,Mouse_Thymus2
Mouse_Thymus2,885,95_9,2,Mouse_Thymus2
Mouse_Thymus2,886,62_15,5,Mouse_Thymus2
Mouse_Thymus2,887,116_62,2,Mouse_Thymus2
Mouse_Thymus2,888,96_51,2,Mouse_Thymus2
Mouse_Thymus2,889,83_5,2,Mouse_Thymus2
Mouse_Thymus2,890,27_50,1,Mouse_Thymus2
Mouse_Thymus2,891,118_44,2,Mouse_Thymus2
Mouse_Thymus2,892,106_31,6,Mouse_Thymus2
Mouse_Thymus2,893,59_27,1,Mouse_Thymus2
Mouse_Thymus2,894,23_51,2,Mouse_Thymus2
Mouse_Thymus2,895,82_15,6,Mouse_Thymus2
Mouse_Thymus2,896,114_44,1,Mouse_Thymus2
Mouse_Thymus2,897,119_51,5,Mouse_Thymus2
Mouse_Thymus2,898,118_69,5,Mouse_Thymus2
Mouse_Thymus2,899,103_26,1,Mouse_Thymus2
Mouse_Thymus2,900,93_16,5,Mouse_Thymus2
Mouse_Thymus2,901,43_48,2,Mouse_Thymus2
Mouse_Thymus2,902,61_27,1,Mouse_Thymus2
Mouse_Thymus2,903,74_38,1,Mouse_Thymus2
Mouse_Thymus2,904,124_69,2,Mouse_Thymus2
Mouse_Thymus2,905,85_49,2,Mouse_Thymus2
Mouse_Thymus2,906,49_32,2,Mouse_Thymus2
Mouse_Thymus2,907,69_38,5,Mouse_Thymus2
Mouse_Thymus2,908,73_5,2,Mouse_Thymus2
Mouse_Thymus2,909,58_42,2,Mouse_Thymus2
Mouse_Thymus2,910,100_53,2,Mouse_Thymus2
Mouse_Thymus2,911,34_48,1,Mouse_Thymus2
Mouse_Thymus2,912,51_22,2,Mouse_Thymus2
Mouse_Thymus2,913,97_54,2,Mouse_Thymus2
Mouse_Thymus2,914,39_34,2,Mouse_Thymus2
Mouse_Thymus2,915,86_18,1,Mouse_Thymus2
Mouse_Thymus2,916,92_14,6,Mouse_Thymus2
Mouse_Thymus2,917,45_19,5,Mouse_Thymus2
Mouse_Thymus2,918,34_32,6,Mouse_Thymus2
Mouse_Thymus2,919,122_61,6,Mouse_Thymus2
Mouse_Thymus2,920,19_46,1,Mouse_Thymus2
Mouse_Thymus2,921,18_47,1,Mouse_Thymus2
Mouse_Thymus2,922,52_22,2,Mouse_Thymus2
Mouse_Thymus2,923,84_24,6,Mouse_Thymus2
Mouse_Thymus2,924,82_23,1,Mouse_Thymus2
Mouse_Thymus2,925,12_42,2,Mouse_Thymus2
Mouse_Thymus2,926,122_59,6,Mouse_Thymus2
Mouse_Thymus2,927,111_46,1,Mouse_Thymus2
Mouse_Thymus2,928,47_24,2,Mouse_Thymus2
Mouse_Thymus2,929,30_36,5,Mouse_Thymus2
Mouse_Thymus2,930,73_12,2,Mouse_Thymus2
