mode,k,section,n_obs,spatial_neighbor_k,neighbor_same_cluster_fraction,labels_path
independent,13,dataset1,2129,6,0.49592923125097854,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k13/labels_dataset1.csv
independent,13,dataset2,1949,6,0.5942363605267659,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k13/labels_dataset2.csv
independent,13,dataset3,1777,6,0.47730256987432,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k13/labels_dataset3.csv
independent,13,dataset4,1263,6,0.4140934283452098,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k13/labels_dataset4.csv
independent,14,dataset1,2129,6,0.48606544543604197,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k14/labels_dataset1.csv
independent,14,dataset2,1949,6,0.5824354369762271,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k14/labels_dataset2.csv
independent,14,dataset3,1777,6,0.5024385668730069,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k14/labels_dataset3.csv
independent,14,dataset4,1263,6,0.3956188968065453,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k14/labels_dataset4.csv
independent,15,dataset1,2129,6,0.4729137310161265,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k15/labels_dataset1.csv
independent,15,dataset2,1949,6,0.5575508807935694,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k15/labels_dataset2.csv
independent,15,dataset3,1777,6,0.47974113674732694,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k15/labels_dataset3.csv
independent,15,dataset4,1263,6,0.39429928741092635,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k15/labels_dataset4.csv
independent,16,dataset1,2129,6,0.46093627681227495,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k16/labels_dataset1.csv
independent,16,dataset2,1949,6,0.5508807935693518,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k16/labels_dataset2.csv
independent,16,dataset3,1777,6,0.46192084036766085,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k16/labels_dataset3.csv
independent,16,dataset4,1263,6,0.3734494589601478,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k16/labels_dataset4.csv
