mode,scope,label,n_obs_labeled,n_label_classes,k,ari,nmi,homogeneity,completeness,v_measure,label_asw,label_asw_scaled
independent,dataset2,Y,1949,12,3,0.44279912414290173,0.5025536160671269,0.3810006356199044,0.7380033827140082,0.5025536160671269,0.08665869385004044,0.5433293469250202
independent,dataset2,Combined_Clusters_annotation,1949,12,3,0.44279912414290173,0.5025536160671268,0.38100063561990427,0.7380033827140082,0.5025536160671268,0.08665869385004044,0.5433293469250202
independent,dataset2,Combined_Clusters,1949,12,3,0.44279912414290173,0.502553616067127,0.3810006356199045,0.7380033827140084,0.502553616067127,0.08665869385004044,0.5433293469250202
independent,dataset2,RNA_Clusters,1949,11,3,0.6117983617510078,0.5656795750223187,0.4725093931404723,0.7046171467982616,0.5656795750223187,0.08994074910879135,0.5449703745543957
independent,dataset2,ATAC_Clusters,1949,9,3,0.609482435931652,0.548007710390739,0.4478869297090716,0.7057774068874798,0.548007710390739,0.11473353952169418,0.5573667697608471
independent,dataset3,Y,1777,12,3,0.3084995431690415,0.3139572879356953,0.2586250817709292,0.39941010732835897,0.3139572879356953,-0.01130040641874075,0.4943497967906296
independent,dataset3,Combined_Clusters_annotation,1777,12,3,0.3084995431690415,0.3139572879356953,0.2586250817709292,0.39941010732835897,0.3139572879356953,-0.01130040641874075,0.4943497967906296
independent,dataset3,Combined_Clusters,1777,12,3,0.3084995431690415,0.31395728793569533,0.25862508177092924,0.39941010732835897,0.31395728793569533,-0.01130040641874075,0.4943497967906296
independent,dataset3,RNA_Clusters,1777,11,3,0.20386699937330505,0.21532207656911242,0.1774254481211656,0.2738044800717792,0.21532207656911242,0.001348482328467071,0.5006742411642335
independent,dataset3,ATAC_Clusters,1777,11,3,0.20469194836468219,0.2831158027273345,0.22093024311908604,0.394021656310367,0.2831158027273345,0.017317090183496475,0.5086585450917482
independent,dataset4,Y,1263,8,3,0.5185961571368306,0.48413808054269003,0.4236839160241799,0.5647156297370508,0.4841380805426901,0.050715792924165726,0.5253578964620829
independent,dataset4,Combined_Clusters_annotation,1263,8,3,0.5185961571368306,0.48413808054269003,0.4236839160241799,0.5647156297370508,0.4841380805426901,0.050715792924165726,0.5253578964620829
independent,dataset4,Combined_Clusters,1263,8,3,0.5185961571368306,0.48413808054269003,0.4236839160241799,0.5647156297370508,0.4841380805426901,0.050715792924165726,0.5253578964620829
independent,dataset4,RNA_Clusters,1263,12,3,0.46105538168653104,0.4889574795237155,0.39391726165084545,0.6444415702290044,0.48895747952371554,0.024571239948272705,0.5122856199741364
independent,dataset4,ATAC_Clusters,1263,8,3,0.49240238829499017,0.45107083923346947,0.3876040961125581,0.5393914132701874,0.4510708392334694,-0.021074194461107254,0.4894629027694464
independent,dataset1,Y,2129,14,4,0.3955050632476869,0.4794504072216155,0.3818631695100589,0.6440378225698923,0.4794504072216156,0.03017590008676052,0.5150879500433803
