mode,scope,label,n_obs_labeled,n_label_classes,k,ari_raw,nmi_raw,homogeneity_raw,completeness_raw,v_measure_raw,label_asw_raw,label_asw_scaled_raw,label_rows_in_full_order_raw,ari_standardized,nmi_standardized,homogeneity_standardized,completeness_standardized,v_measure_standardized,label_asw_standardized,label_asw_scaled_standardized,label_rows_in_full_order_standardized,ari_delta_standardized_minus_raw,nmi_delta_standardized_minus_raw,homogeneity_delta_standardized_minus_raw,completeness_delta_standardized_minus_raw,v_measure_delta_standardized_minus_raw,label_asw_delta_standardized_minus_raw,label_asw_scaled_delta_standardized_minus_raw
independent,s2,Y.l1,2820,9,10,0.3253775909808868,0.5820512257508904,0.7045758267910798,0.4958276042650729,0.5820512257508904,0.1206285953521728,0.5603142976760864,"2384,2385,2386,2387,2388",0.3243603394216444,0.5802051074387937,0.7023731270438045,0.4942391017050617,0.5802051074387936,0.1153385043144226,0.5576692521572113,"2384,2385,2386,2387,2388",-0.001017251559242427,-0.0018461183120966895,-0.002202699747275272,-0.0015885025600111957,-0.0018461183120968006,-0.0052900910377502025,-0.002645045518875122
independent,s2,Y,2820,11,10,0.2879134961346538,0.5639380255318273,0.6334803676295642,0.5081538089612573,0.5639380255318273,0.1083085760474205,0.5541542880237103,"2384,2385,2386,2387,2388",0.2870218419954134,0.5624294234364219,0.6318129745709861,0.5067769077293328,0.5624294234364219,0.1015751361846923,0.5507875680923462,"2384,2385,2386,2387,2388",-0.000891654139240361,-0.0015086020954053758,-0.0016673930585781038,-0.0013769012319244656,-0.0015086020954053758,-0.006733439862728202,-0.0033667199313640594
independent,s3,RegionLoupe,2662,9,10,0.3496122685375357,0.5757916334053056,0.6686332015438172,0.5055891785180806,0.5757916334053055,0.1112280115485191,0.5556140057742596,"5204,5205,5206,5207,5208",0.3550409092438585,0.5784146517291527,0.6712953949536801,0.508112034229689,0.5784146517291526,0.1032247021794319,0.551612351089716,"5204,5205,5206,5207,5208",0.005428640706322818,0.0026230183238471483,0.0026621934098628453,0.002522855711608374,0.0026230183238471483,-0.008003309369087205,-0.00400165468454361
independent,s3,annotations,2662,11,10,0.3757002355236433,0.5967642920990447,0.6386232812571276,0.560055106395113,0.5967642920990447,0.1049333736300468,0.5524666868150234,"5204,5205,5206,5207,5208",0.3779891561662922,0.5963726962490938,0.6378630504572294,0.5599502477303824,0.596372696249094,0.0953233838081359,0.547661691904068,"5204,5205,5206,5207,5208",0.002288920642648906,-0.0003915958499508543,-0.0007602307998982871,-0.00010485866473064487,-0.00039159584995074326,-0.0096099898219109,-0.004804994910955429
independent,s3,celltype,2662,11,10,0.3757002355236433,0.5967642920990447,0.6386232812571276,0.560055106395113,0.5967642920990447,0.1049333736300468,0.5524666868150234,"5204,5205,5206,5207,5208",0.3779891561662922,0.5963726962490938,0.6378630504572294,0.5599502477303824,0.596372696249094,0.0953233838081359,0.547661691904068,"5204,5205,5206,5207,5208",0.002288920642648906,-0.0003915958499508543,-0.0007602307998982871,-0.00010485866473064487,-0.00039159584995074326,-0.0096099898219109,-0.004804994910955429
independent,s3,Y.l1,2662,9,10,0.3496122685375357,0.5757916334053056,0.6686332015438172,0.5055891785180806,0.5757916334053055,0.1112280115485191,0.5556140057742596,"5204,5205,5206,5207,5208",0.3550409092438585,0.5784146517291527,0.6712953949536801,0.508112034229689,0.5784146517291526,0.1032247021794319,0.551612351089716,"5204,5205,5206,5207,5208",0.005428640706322818,0.0026230183238471483,0.0026621934098628453,0.002522855711608374,0.0026230183238471483,-0.008003309369087205,-0.00400165468454361
independent,s3,Y,2662,11,10,0.3757002355236433,0.5967642920990446,0.6386232812571275,0.560055106395113,0.5967642920990446,0.1049333736300468,0.5524666868150234,"5204,5205,5206,5207,5208",0.3779891561662922,0.596372696249094,0.6378630504572295,0.5599502477303824,0.596372696249094,0.0953233838081359,0.547661691904068,"5204,5205,5206,5207,5208",0.002288920642648906,-0.00039159584995063224,-0.0007602307998980651,-0.00010485866473064487,-0.00039159584995063224,-0.0096099898219109,-0.004804994910955429
joint,combined,group,7866,3,2,0.0012277040066101,0.0009016883615442,0.000725267632054,0.0011915260517512,0.0009016883615442,0.0016474790172651,0.5008237395086326,"0,1,2,3,4",0.0012688575495078,0.0008967659370567,0.0007207986610393,0.0011863995071982,0.0008967659370567,0.0015938805881887,0.5007969402940944,"0,1,2,3,4",4.115354289769982e-05,-4.922424487499924e-06,-4.4689710146999465e-06,-5.12654455299996e-06,-4.922424487499924e-06,-5.359842907640003e-05,-2.679921453818679e-05
joint,combined,group,7866,3,3,0.0028320545712932,0.0026304851248476,0.0026231832958712,0.002637827717679,0.0026304851248476,0.0016474790172651,0.5008237395086326,"0,1,2,3,4",0.003195474077488,0.0029484469322252,0.002940469609663,0.0029564676565556,0.0029484469322252,0.0015938805881887,0.5007969402940944,"0,1,2,3,4",0.0003634195061948003,0.0003179618073776004,0.0003172863137918002,0.00031863993887660006,0.0003179618073776004,-5.359842907640003e-05,-2.679921453818679e-05
joint,combined,group,7866,3,4,0.0033918556820268,0.003675048133945,0.0039702213589701,0.0034207279793949,0.003675048133945,0.0016474790172651,0.5008237395086326,"0,1,2,3,4",0.0034025449753777,0.0036743316333362,0.0039705537576029,0.0034192401188481,0.0036743316333362,0.0015938805881887,0.5007969402940944,"0,1,2,3,4",1.068929335089992e-05,-7.165006087996376e-07,3.323986327999698e-07,-1.4878605468001543e-06,-7.165006087996376e-07,-5.359842907640003e-05,-2.679921453818679e-05
joint,combined,group,7866,3,5,0.0035816379010866,0.0034910777495129,0.0041432802213693,0.0030162789266767,0.0034910777495129,0.0016474790172651,0.5008237395086326,"0,1,2,3,4",0.0036492815405468,0.0035575045574597,0.0042230763125407,0.0030731631773348,0.0035575045574597,0.0015938805881887,0.5007969402940944,"0,1,2,3,4",6.764363946020011e-05,6.642680794679981e-05,7.979609117140032e-05,5.6884250658099846e-05,6.642680794679981e-05,-5.359842907640003e-05,-2.679921453818679e-05
joint,combined,group,7866,3,6,0.0025807204663727,0.0034436730217177,0.0044492730854364,0.0028088355625548,0.0034436730217177,0.0016474790172651,0.5008237395086326,"0,1,2,3,4",0.0026813002106995,0.003548944656211,0.0045835419610913,0.0028953957848392,0.003548944656211,0.0015938805881887,0.5007969402940944,"0,1,2,3,4",0.00010057974432680023,0.00010527163449330001,0.00013426887565490004,8.656022228439994e-05,0.00010527163449330001,-5.359842907640003e-05,-2.679921453818679e-05
joint,combined,group,7866,3,7,0.0025500578809784,0.003695195522215,0.0049487485829777,0.0029483560546983,0.003695195522215,0.0016474790172651,0.5008237395086326,"0,1,2,3,4",0.0028250952450212,0.0039708929053911,0.0053171148699487,0.0031686367113982,0.0039708929053911,0.0015938805881887,0.5007969402940944,"0,1,2,3,4",0.0002750373640427999,0.0002756973831760999,0.0003683662869710001,0.00022028065669989997,0.0002756973831760999,-5.359842907640003e-05,-2.679921453818679e-05
joint,combined,group,7866,3,8,0.0019612612121196,0.0037395433527991,0.0052766628862278,0.0028959406693455,0.0037395433527991,0.0016474790172651,0.5008237395086326,"0,1,2,3,4",0.0019718214718246,0.0037316009767202,0.0052657043175296,0.0028897151745632,0.0037316009767202,0.0015938805881887,0.5007969402940944,"0,1,2,3,4",1.0560259705000297e-05,-7.942376078900158e-06,-1.0958568698199792e-05,-6.225494782300094e-06,-7.942376078900158e-06,-5.359842907640003e-05,-2.679921453818679e-05
joint,combined,group,7866,3,9,0.0019660071270152,0.0033174572487358,0.0049333728127441,0.0024989361373135,0.0033174572487358,0.0016474790172651,0.5008237395086326,"0,1,2,3,4",0.0022693588612075,0.0037732901578473,0.005608007156633,0.0028431307902033,0.0037732901578473,0.0015938805881887,0.5007969402940944,"0,1,2,3,4",0.0003033517341922997,0.0004558329091114998,0.0006746343438888995,0.0003441946528897999,0.0004558329091114998,-5.359842907640003e-05,-2.679921453818679e-05
joint,combined,group,7866,3,10,0.00224720749469,0.0048145527188002,0.0073203241503426,0.0035867844197959,0.0048145527188002,0.0016474790172651,0.5008237395086326,"0,1,2,3,4",0.0023916473442419,0.0041048289953304,0.0062749372017696,0.0030500184338458,0.0041048289953304,0.0015938805881887,0.5007969402940944,"0,1,2,3,4",0.00014443984955189986,-0.0007097237234697995,-0.0010453869485730002,-0.0005367659859501,-0.0007097237234697995,-5.359842907640003e-05,-2.679921453818679e-05
joint,combined,group,7866,3,11,0.0025916546711391,0.0070341453338363,0.0109177906708356,0.0051885051060186,0.0070341453338363,0.0016474790172651,0.5008237395086326,"0,1,2,3,4",0.0027859842469061,0.006108964432594,0.0095444119389859,0.004492072761701,0.006108964432594,0.0015938805881887,0.5007969402940944,"0,1,2,3,4",0.00019432957576700008,-0.0009251809012422998,-0.0013733787318497004,-0.0006964323443175999,-0.0009251809012422998,-5.359842907640003e-05,-2.679921453818679e-05
joint,combined,group,7866,3,12,0.0027057097917669,0.0062992582549143,0.0101978262882008,0.0045571044596994,0.0062992582549143,0.0016474790172651,0.5008237395086326,"0,1,2,3,4",0.0022937721426341,0.0058742387319207,0.0093384397575792,0.0042847585469634,0.0058742387319207,0.0015938805881887,0.5007969402940944,"0,1,2,3,4",-0.00041193764913279984,-0.00042501952299360025,-0.0008593865306216007,-0.00027234591273599985,-0.00042501952299360025,-5.359842907640003e-05,-2.679921453818679e-05
