section,spot_index,obs_name,cluster,stage
Mouse_Thymus4,465,26_63,6,Mouse_Thymus4
Mouse_Thymus4,466,27_28,0,Mouse_Thymus4
Mouse_Thymus4,467,38_88,1,Mouse_Thymus4
Mouse_Thymus4,468,63_25,5,Mouse_Thymus4
Mouse_Thymus4,469,38_90,5,Mouse_Thymus4
Mouse_Thymus4,470,33_84,0,Mouse_Thymus4
Mouse_Thymus4,471,17_34,1,Mouse_Thymus4
Mouse_Thymus4,472,59_22,1,Mouse_Thymus4
Mouse_Thymus4,473,1_59,5,Mouse_Thymus4
Mouse_Thymus4,474,23_77,9,Mouse_Thymus4
Mouse_Thymus4,475,19_66,0,Mouse_Thymus4
Mouse_Thymus4,476,33_51,0,Mouse_Thymus4
Mouse_Thymus4,477,25_80,1,Mouse_Thymus4
Mouse_Thymus4,478,54_114,5,Mouse_Thymus4
Mouse_Thymus4,479,16_50,9,Mouse_Thymus4
Mouse_Thymus4,480,40_34,9,Mouse_Thymus4
Mouse_Thymus4,481,45_69,8,Mouse_Thymus4
Mouse_Thymus4,482,35_25,0,Mouse_Thymus4
Mouse_Thymus4,483,51_29,5,Mouse_Thymus4
Mouse_Thymus4,484,44_48,0,Mouse_Thymus4
Mouse_Thymus4,485,23_38,0,Mouse_Thymus4
Mouse_Thymus4,486,20_47,0,Mouse_Thymus4
Mouse_Thymus4,487,58_113,9,Mouse_Thymus4
Mouse_Thymus4,488,47_80,0,Mouse_Thymus4
Mouse_Thymus4,489,13_66,1,Mouse_Thymus4
Mouse_Thymus4,490,14_40,8,Mouse_Thymus4
Mouse_Thymus4,491,25_71,8,Mouse_Thymus4
Mouse_Thymus4,492,47_100,8,Mouse_Thymus4
Mouse_Thymus4,493,26_88,8,Mouse_Thymus4
Mouse_Thymus4,494,43_106,5,Mouse_Thymus4
Mouse_Thymus4,495,62_12,5,Mouse_Thymus4
Mouse_Thymus4,496,38_49,0,Mouse_Thymus4
Mouse_Thymus4,497,52_86,0,Mouse_Thymus4
Mouse_Thymus4,498,44_27,1,Mouse_Thymus4
Mouse_Thymus4,499,35_77,5,Mouse_Thymus4
Mouse_Thymus4,500,52_10,0,Mouse_Thymus4
Mouse_Thymus4,501,37_84,6,Mouse_Thymus4
Mouse_Thymus4,502,71_2,5,Mouse_Thymus4
Mouse_Thymus4,503,45_29,5,Mouse_Thymus4
Mouse_Thymus4,504,54_104,0,Mouse_Thymus4
Mouse_Thymus4,505,55_33,1,Mouse_Thymus4
Mouse_Thymus4,506,31_36,1,Mouse_Thymus4
Mouse_Thymus4,507,22_46,0,Mouse_Thymus4
Mouse_Thymus4,508,50_21,5,Mouse_Thymus4
Mouse_Thymus4,509,15_47,6,Mouse_Thymus4
Mouse_Thymus4,510,24_71,9,Mouse_Thymus4
Mouse_Thymus4,511,62_29,1,Mouse_Thymus4
Mouse_Thymus4,512,20_48,0,Mouse_Thymus4
Mouse_Thymus4,513,35_44,1,Mouse_Thymus4
Mouse_Thymus4,514,18_62,8,Mouse_Thymus4
Mouse_Thymus4,515,58_39,5,Mouse_Thymus4
Mouse_Thymus4,516,52_100,0,Mouse_Thymus4
Mouse_Thymus4,517,42_59,5,Mouse_Thymus4
Mouse_Thymus4,518,52_108,0,Mouse_Thymus4
Mouse_Thymus4,519,60_98,1,Mouse_Thymus4
Mouse_Thymus4,520,21_39,0,Mouse_Thymus4
Mouse_Thymus4,521,41_93,5,Mouse_Thymus4
Mouse_Thymus4,522,30_19,8,Mouse_Thymus4
Mouse_Thymus4,523,37_21,0,Mouse_Thymus4
Mouse_Thymus4,524,35_38,5,Mouse_Thymus4
Mouse_Thymus4,525,56_17,1,Mouse_Thymus4
Mouse_Thymus4,526,48_78,5,Mouse_Thymus4
Mouse_Thymus4,527,15_58,1,Mouse_Thymus4
Mouse_Thymus4,528,56_41,5,Mouse_Thymus4
Mouse_Thymus4,529,22_80,5,Mouse_Thymus4
Mouse_Thymus4,530,46_13,0,Mouse_Thymus4
Mouse_Thymus4,531,27_55,0,Mouse_Thymus4
Mouse_Thymus4,532,24_85,1,Mouse_Thymus4
Mouse_Thymus4,533,38_15,1,Mouse_Thymus4
Mouse_Thymus4,534,14_53,1,Mouse_Thymus4
Mouse_Thymus4,535,55_104,9,Mouse_Thymus4
Mouse_Thymus4,536,22_54,5,Mouse_Thymus4
Mouse_Thymus4,537,49_75,5,Mouse_Thymus4
Mouse_Thymus4,538,53_110,0,Mouse_Thymus4
Mouse_Thymus4,539,47_27,5,Mouse_Thymus4
Mouse_Thymus4,540,30_28,0,Mouse_Thymus4
Mouse_Thymus4,541,22_34,1,Mouse_Thymus4
Mouse_Thymus4,542,56_30,5,Mouse_Thymus4
Mouse_Thymus4,543,39_89,1,Mouse_Thymus4
Mouse_Thymus4,544,26_89,1,Mouse_Thymus4
Mouse_Thymus4,545,35_45,1,Mouse_Thymus4
Mouse_Thymus4,546,18_66,0,Mouse_Thymus4
Mouse_Thymus4,547,41_10,9,Mouse_Thymus4
Mouse_Thymus4,548,0_58,4,Mouse_Thymus4
Mouse_Thymus4,549,22_82,1,Mouse_Thymus4
Mouse_Thymus4,550,50_91,0,Mouse_Thymus4
Mouse_Thymus4,551,47_13,0,Mouse_Thymus4
Mouse_Thymus4,552,30_24,1,Mouse_Thymus4
Mouse_Thymus4,553,51_10,0,Mouse_Thymus4
Mouse_Thymus4,554,30_77,0,Mouse_Thymus4
Mouse_Thymus4,555,33_44,0,Mouse_Thymus4
Mouse_Thymus4,556,46_10,9,Mouse_Thymus4
Mouse_Thymus4,557,23_45,0,Mouse_Thymus4
Mouse_Thymus4,558,5_53,1,Mouse_Thymus4
Mouse_Thymus4,559,68_5,1,Mouse_Thymus4
Mouse_Thymus4,560,36_53,0,Mouse_Thymus4
Mouse_Thymus4,561,39_35,1,Mouse_Thymus4
Mouse_Thymus4,562,34_15,8,Mouse_Thymus4
Mouse_Thymus4,563,65_1,8,Mouse_Thymus4
Mouse_Thymus4,564,53_11,9,Mouse_Thymus4
Mouse_Thymus4,565,63_28,9,Mouse_Thymus4
Mouse_Thymus4,566,42_68,1,Mouse_Thymus4
Mouse_Thymus4,567,59_106,1,Mouse_Thymus4
Mouse_Thymus4,568,44_104,8,Mouse_Thymus4
Mouse_Thymus4,569,44_74,5,Mouse_Thymus4
Mouse_Thymus4,570,57_109,5,Mouse_Thymus4
Mouse_Thymus4,571,9_49,8,Mouse_Thymus4
Mouse_Thymus4,572,60_5,0,Mouse_Thymus4
Mouse_Thymus4,573,55_27,1,Mouse_Thymus4
Mouse_Thymus4,574,34_68,6,Mouse_Thymus4
Mouse_Thymus4,575,10_60,1,Mouse_Thymus4
Mouse_Thymus4,576,39_39,8,Mouse_Thymus4
Mouse_Thymus4,577,40_74,6,Mouse_Thymus4
Mouse_Thymus4,578,35_76,6,Mouse_Thymus4
Mouse_Thymus4,579,23_58,5,Mouse_Thymus4
Mouse_Thymus4,580,33_90,6,Mouse_Thymus4
Mouse_Thymus4,581,27_39,0,Mouse_Thymus4
Mouse_Thymus4,582,41_95,5,Mouse_Thymus4
Mouse_Thymus4,583,24_49,0,Mouse_Thymus4
Mouse_Thymus4,584,23_35,1,Mouse_Thymus4
Mouse_Thymus4,585,38_40,1,Mouse_Thymus4
Mouse_Thymus4,586,43_65,1,Mouse_Thymus4
Mouse_Thymus4,587,37_50,0,Mouse_Thymus4
Mouse_Thymus4,588,29_52,0,Mouse_Thymus4
Mouse_Thymus4,589,16_31,1,Mouse_Thymus4
Mouse_Thymus4,590,16_71,5,Mouse_Thymus4
Mouse_Thymus4,591,20_67,5,Mouse_Thymus4
Mouse_Thymus4,592,22_67,8,Mouse_Thymus4
Mouse_Thymus4,593,46_18,0,Mouse_Thymus4
Mouse_Thymus4,594,25_45,0,Mouse_Thymus4
Mouse_Thymus4,595,10_52,1,Mouse_Thymus4
Mouse_Thymus4,596,36_33,0,Mouse_Thymus4
Mouse_Thymus4,597,51_15,5,Mouse_Thymus4
Mouse_Thymus4,598,37_81,9,Mouse_Thymus4
Mouse_Thymus4,599,26_66,0,Mouse_Thymus4
Mouse_Thymus4,600,2_56,5,Mouse_Thymus4
Mouse_Thymus4,601,26_35,0,Mouse_Thymus4
Mouse_Thymus4,602,37_11,5,Mouse_Thymus4
Mouse_Thymus4,603,33_66,6,Mouse_Thymus4
Mouse_Thymus4,604,54_94,6,Mouse_Thymus4
Mouse_Thymus4,605,43_27,0,Mouse_Thymus4
Mouse_Thymus4,606,46_23,1,Mouse_Thymus4
Mouse_Thymus4,607,46_43,5,Mouse_Thymus4
Mouse_Thymus4,608,13_34,9,Mouse_Thymus4
Mouse_Thymus4,609,20_59,6,Mouse_Thymus4
Mouse_Thymus4,610,42_17,0,Mouse_Thymus4
Mouse_Thymus4,611,47_105,5,Mouse_Thymus4
Mouse_Thymus4,612,49_19,1,Mouse_Thymus4
Mouse_Thymus4,613,32_29,0,Mouse_Thymus4
Mouse_Thymus4,614,4_44,8,Mouse_Thymus4
Mouse_Thymus4,615,36_29,6,Mouse_Thymus4
Mouse_Thymus4,616,11_43,1,Mouse_Thymus4
Mouse_Thymus4,617,61_28,1,Mouse_Thymus4
Mouse_Thymus4,618,53_45,9,Mouse_Thymus4
Mouse_Thymus4,619,55_18,1,Mouse_Thymus4
Mouse_Thymus4,620,61_29,1,Mouse_Thymus4
Mouse_Thymus4,621,23_39,0,Mouse_Thymus4
Mouse_Thymus4,622,18_35,1,Mouse_Thymus4
Mouse_Thymus4,623,56_6,0,Mouse_Thymus4
Mouse_Thymus4,624,53_26,5,Mouse_Thymus4
Mouse_Thymus4,625,25_59,0,Mouse_Thymus4
Mouse_Thymus4,626,38_53,6,Mouse_Thymus4
Mouse_Thymus4,627,32_60,6,Mouse_Thymus4
Mouse_Thymus4,628,33_47,6,Mouse_Thymus4
Mouse_Thymus4,629,14_71,4,Mouse_Thymus4
Mouse_Thymus4,630,45_88,0,Mouse_Thymus4
Mouse_Thymus4,631,67_1,5,Mouse_Thymus4
Mouse_Thymus4,632,25_90,5,Mouse_Thymus4
Mouse_Thymus4,633,41_75,6,Mouse_Thymus4
Mouse_Thymus4,634,3_46,9,Mouse_Thymus4
Mouse_Thymus4,635,45_12,1,Mouse_Thymus4
Mouse_Thymus4,636,23_81,8,Mouse_Thymus4
Mouse_Thymus4,637,23_54,0,Mouse_Thymus4
Mouse_Thymus4,638,45_14,0,Mouse_Thymus4
Mouse_Thymus4,639,49_85,0,Mouse_Thymus4
Mouse_Thymus4,640,34_18,1,Mouse_Thymus4
Mouse_Thymus4,641,38_83,5,Mouse_Thymus4
Mouse_Thymus4,642,32_87,6,Mouse_Thymus4
Mouse_Thymus4,643,50_115,5,Mouse_Thymus4
Mouse_Thymus4,644,22_61,9,Mouse_Thymus4
Mouse_Thymus4,645,12_47,1,Mouse_Thymus4
Mouse_Thymus4,646,54_17,1,Mouse_Thymus4
Mouse_Thymus4,647,56_8,0,Mouse_Thymus4
Mouse_Thymus4,648,14_69,5,Mouse_Thymus4
Mouse_Thymus4,649,55_14,1,Mouse_Thymus4
Mouse_Thymus4,650,24_61,6,Mouse_Thymus4
Mouse_Thymus4,651,46_45,6,Mouse_Thymus4
Mouse_Thymus4,652,58_1,8,Mouse_Thymus4
Mouse_Thymus4,653,32_34,9,Mouse_Thymus4
Mouse_Thymus4,654,10_45,5,Mouse_Thymus4
Mouse_Thymus4,655,51_89,0,Mouse_Thymus4
Mouse_Thymus4,656,7_50,1,Mouse_Thymus4
Mouse_Thymus4,657,67_8,5,Mouse_Thymus4
Mouse_Thymus4,658,55_40,1,Mouse_Thymus4
Mouse_Thymus4,659,56_112,5,Mouse_Thymus4
Mouse_Thymus4,660,54_4,5,Mouse_Thymus4
Mouse_Thymus4,661,19_50,6,Mouse_Thymus4
Mouse_Thymus4,662,34_20,1,Mouse_Thymus4
Mouse_Thymus4,663,45_112,9,Mouse_Thymus4
Mouse_Thymus4,664,33_35,1,Mouse_Thymus4
Mouse_Thymus4,665,39_70,9,Mouse_Thymus4
Mouse_Thymus4,666,11_47,1,Mouse_Thymus4
Mouse_Thymus4,667,51_106,0,Mouse_Thymus4
Mouse_Thymus4,668,54_100,0,Mouse_Thymus4
Mouse_Thymus4,669,57_16,5,Mouse_Thymus4
Mouse_Thymus4,670,55_39,9,Mouse_Thymus4
Mouse_Thymus4,671,61_1,9,Mouse_Thymus4
Mouse_Thymus4,672,10_42,1,Mouse_Thymus4
Mouse_Thymus4,673,31_76,9,Mouse_Thymus4
Mouse_Thymus4,674,32_43,0,Mouse_Thymus4
Mouse_Thymus4,675,58_10,9,Mouse_Thymus4
Mouse_Thymus4,676,18_27,4,Mouse_Thymus4
Mouse_Thymus4,677,36_67,9,Mouse_Thymus4
Mouse_Thymus4,678,48_14,0,Mouse_Thymus4
Mouse_Thymus4,679,58_8,0,Mouse_Thymus4
Mouse_Thymus4,680,23_23,4,Mouse_Thymus4
Mouse_Thymus4,681,56_96,5,Mouse_Thymus4
Mouse_Thymus4,682,35_57,1,Mouse_Thymus4
Mouse_Thymus4,683,40_63,1,Mouse_Thymus4
Mouse_Thymus4,684,44_34,5,Mouse_Thymus4
Mouse_Thymus4,685,40_31,9,Mouse_Thymus4
Mouse_Thymus4,686,58_6,0,Mouse_Thymus4
Mouse_Thymus4,687,43_54,0,Mouse_Thymus4
Mouse_Thymus4,688,36_73,9,Mouse_Thymus4
Mouse_Thymus4,689,61_87,4,Mouse_Thymus4
Mouse_Thymus4,690,56_118,8,Mouse_Thymus4
Mouse_Thymus4,691,41_37,1,Mouse_Thymus4
Mouse_Thymus4,692,26_27,8,Mouse_Thymus4
Mouse_Thymus4,693,48_108,1,Mouse_Thymus4
Mouse_Thymus4,694,45_51,0,Mouse_Thymus4
Mouse_Thymus4,695,40_84,5,Mouse_Thymus4
Mouse_Thymus4,696,25_26,5,Mouse_Thymus4
Mouse_Thymus4,697,37_15,1,Mouse_Thymus4
Mouse_Thymus4,698,41_69,6,Mouse_Thymus4
Mouse_Thymus4,699,40_64,0,Mouse_Thymus4
Mouse_Thymus4,700,44_23,9,Mouse_Thymus4
Mouse_Thymus4,701,40_47,1,Mouse_Thymus4
Mouse_Thymus4,702,54_85,5,Mouse_Thymus4
Mouse_Thymus4,703,21_40,0,Mouse_Thymus4
Mouse_Thymus4,704,32_53,0,Mouse_Thymus4
Mouse_Thymus4,705,42_102,8,Mouse_Thymus4
Mouse_Thymus4,706,2_58,5,Mouse_Thymus4
Mouse_Thymus4,707,50_6,5,Mouse_Thymus4
Mouse_Thymus4,708,48_94,0,Mouse_Thymus4
Mouse_Thymus4,709,21_60,1,Mouse_Thymus4
Mouse_Thymus4,710,44_84,0,Mouse_Thymus4
Mouse_Thymus4,711,58_21,1,Mouse_Thymus4
Mouse_Thymus4,712,2_54,5,Mouse_Thymus4
Mouse_Thymus4,713,36_79,6,Mouse_Thymus4
Mouse_Thymus4,714,45_94,0,Mouse_Thymus4
Mouse_Thymus4,715,37_28,6,Mouse_Thymus4
Mouse_Thymus4,716,54_96,0,Mouse_Thymus4
Mouse_Thymus4,717,18_41,0,Mouse_Thymus4
Mouse_Thymus4,718,41_22,0,Mouse_Thymus4
Mouse_Thymus4,719,45_31,1,Mouse_Thymus4
Mouse_Thymus4,720,58_27,5,Mouse_Thymus4
Mouse_Thymus4,721,60_35,5,Mouse_Thymus4
Mouse_Thymus4,722,28_68,0,Mouse_Thymus4
Mouse_Thymus4,723,46_16,0,Mouse_Thymus4
Mouse_Thymus4,724,18_77,1,Mouse_Thymus4
Mouse_Thymus4,725,40_18,0,Mouse_Thymus4
Mouse_Thymus4,726,25_57,0,Mouse_Thymus4
Mouse_Thymus4,727,37_53,0,Mouse_Thymus4
Mouse_Thymus4,728,11_50,5,Mouse_Thymus4
Mouse_Thymus4,729,52_84,0,Mouse_Thymus4
Mouse_Thymus4,730,58_2,1,Mouse_Thymus4
Mouse_Thymus4,731,56_113,5,Mouse_Thymus4
Mouse_Thymus4,732,59_110,5,Mouse_Thymus4
Mouse_Thymus4,733,36_58,6,Mouse_Thymus4
Mouse_Thymus4,734,37_39,9,Mouse_Thymus4
Mouse_Thymus4,735,25_87,5,Mouse_Thymus4
Mouse_Thymus4,736,55_112,5,Mouse_Thymus4
Mouse_Thymus4,737,47_5,8,Mouse_Thymus4
Mouse_Thymus4,738,13_40,1,Mouse_Thymus4
Mouse_Thymus4,739,35_26,0,Mouse_Thymus4
Mouse_Thymus4,740,59_36,1,Mouse_Thymus4
Mouse_Thymus4,741,26_43,0,Mouse_Thymus4
Mouse_Thymus4,742,58_82,5,Mouse_Thymus4
Mouse_Thymus4,743,17_75,6,Mouse_Thymus4
Mouse_Thymus4,744,6_43,5,Mouse_Thymus4
Mouse_Thymus4,745,44_75,5,Mouse_Thymus4
Mouse_Thymus4,746,14_64,1,Mouse_Thymus4
Mouse_Thymus4,747,32_20,8,Mouse_Thymus4
Mouse_Thymus4,748,26_51,0,Mouse_Thymus4
Mouse_Thymus4,749,65_10,5,Mouse_Thymus4
Mouse_Thymus4,750,19_27,8,Mouse_Thymus4
Mouse_Thymus4,751,44_110,6,Mouse_Thymus4
Mouse_Thymus4,752,35_47,1,Mouse_Thymus4
Mouse_Thymus4,753,7_53,1,Mouse_Thymus4
Mouse_Thymus4,754,53_13,1,Mouse_Thymus4
Mouse_Thymus4,755,56_7,0,Mouse_Thymus4
Mouse_Thymus4,756,52_93,0,Mouse_Thymus4
Mouse_Thymus4,757,46_86,0,Mouse_Thymus4
Mouse_Thymus4,758,44_69,5,Mouse_Thymus4
Mouse_Thymus4,759,40_49,0,Mouse_Thymus4
Mouse_Thymus4,760,17_67,6,Mouse_Thymus4
Mouse_Thymus4,761,43_77,0,Mouse_Thymus4
Mouse_Thymus4,762,20_26,6,Mouse_Thymus4
Mouse_Thymus4,763,32_46,0,Mouse_Thymus4
Mouse_Thymus4,764,17_64,0,Mouse_Thymus4
Mouse_Thymus4,765,46_34,9,Mouse_Thymus4
Mouse_Thymus4,766,51_95,0,Mouse_Thymus4
Mouse_Thymus4,767,41_41,1,Mouse_Thymus4
Mouse_Thymus4,768,47_106,5,Mouse_Thymus4
Mouse_Thymus4,769,23_26,5,Mouse_Thymus4
Mouse_Thymus4,770,55_98,6,Mouse_Thymus4
Mouse_Thymus4,771,16_49,5,Mouse_Thymus4
Mouse_Thymus4,772,30_62,0,Mouse_Thymus4
Mouse_Thymus4,773,60_85,4,Mouse_Thymus4
Mouse_Thymus4,774,39_37,6,Mouse_Thymus4
Mouse_Thymus4,775,5_43,5,Mouse_Thymus4
Mouse_Thymus4,776,16_52,6,Mouse_Thymus4
Mouse_Thymus4,777,8_56,1,Mouse_Thymus4
Mouse_Thymus4,778,38_22,0,Mouse_Thymus4
Mouse_Thymus4,779,46_78,0,Mouse_Thymus4
Mouse_Thymus4,780,48_8,1,Mouse_Thymus4
Mouse_Thymus4,781,48_113,8,Mouse_Thymus4
Mouse_Thymus4,782,38_33,0,Mouse_Thymus4
Mouse_Thymus4,783,2_49,4,Mouse_Thymus4
Mouse_Thymus4,784,22_39,0,Mouse_Thymus4
Mouse_Thymus4,785,50_29,9,Mouse_Thymus4
Mouse_Thymus4,786,52_17,1,Mouse_Thymus4
Mouse_Thymus4,787,12_45,5,Mouse_Thymus4
Mouse_Thymus4,788,27_75,1,Mouse_Thymus4
Mouse_Thymus4,789,44_32,9,Mouse_Thymus4
Mouse_Thymus4,790,53_113,0,Mouse_Thymus4
Mouse_Thymus4,791,48_30,9,Mouse_Thymus4
Mouse_Thymus4,792,37_37,1,Mouse_Thymus4
Mouse_Thymus4,793,16_65,8,Mouse_Thymus4
Mouse_Thymus4,794,57_111,1,Mouse_Thymus4
Mouse_Thymus4,795,47_107,5,Mouse_Thymus4
Mouse_Thymus4,796,36_14,8,Mouse_Thymus4
Mouse_Thymus4,797,41_21,0,Mouse_Thymus4
Mouse_Thymus4,798,46_52,9,Mouse_Thymus4
Mouse_Thymus4,799,38_96,5,Mouse_Thymus4
Mouse_Thymus4,800,46_71,6,Mouse_Thymus4
Mouse_Thymus4,801,29_28,0,Mouse_Thymus4
Mouse_Thymus4,802,43_9,5,Mouse_Thymus4
Mouse_Thymus4,803,47_82,0,Mouse_Thymus4
Mouse_Thymus4,804,42_95,1,Mouse_Thymus4
Mouse_Thymus4,805,23_32,6,Mouse_Thymus4
Mouse_Thymus4,806,51_92,0,Mouse_Thymus4
Mouse_Thymus4,807,18_52,1,Mouse_Thymus4
Mouse_Thymus4,808,33_23,1,Mouse_Thymus4
Mouse_Thymus4,809,52_91,0,Mouse_Thymus4
Mouse_Thymus4,810,48_24,1,Mouse_Thymus4
Mouse_Thymus4,811,41_20,0,Mouse_Thymus4
Mouse_Thymus4,812,22_62,0,Mouse_Thymus4
Mouse_Thymus4,813,24_43,0,Mouse_Thymus4
Mouse_Thymus4,814,48_35,5,Mouse_Thymus4
Mouse_Thymus4,815,56_82,5,Mouse_Thymus4
Mouse_Thymus4,816,63_7,5,Mouse_Thymus4
Mouse_Thymus4,817,51_90,8,Mouse_Thymus4
Mouse_Thymus4,818,12_49,1,Mouse_Thymus4
Mouse_Thymus4,819,31_84,6,Mouse_Thymus4
Mouse_Thymus4,820,51_80,5,Mouse_Thymus4
Mouse_Thymus4,821,43_7,4,Mouse_Thymus4
Mouse_Thymus4,822,29_27,0,Mouse_Thymus4
Mouse_Thymus4,823,32_36,1,Mouse_Thymus4
Mouse_Thymus4,824,3_47,9,Mouse_Thymus4
Mouse_Thymus4,825,31_37,1,Mouse_Thymus4
Mouse_Thymus4,826,44_66,4,Mouse_Thymus4
Mouse_Thymus4,827,25_53,0,Mouse_Thymus4
Mouse_Thymus4,828,51_45,9,Mouse_Thymus4
Mouse_Thymus4,829,43_50,0,Mouse_Thymus4
Mouse_Thymus4,830,43_57,5,Mouse_Thymus4
Mouse_Thymus4,831,44_93,6,Mouse_Thymus4
Mouse_Thymus4,832,60_87,8,Mouse_Thymus4
Mouse_Thymus4,833,37_59,8,Mouse_Thymus4
Mouse_Thymus4,834,60_99,1,Mouse_Thymus4
Mouse_Thymus4,835,53_77,8,Mouse_Thymus4
Mouse_Thymus4,836,40_83,5,Mouse_Thymus4
Mouse_Thymus4,837,45_104,1,Mouse_Thymus4
Mouse_Thymus4,838,51_17,6,Mouse_Thymus4
Mouse_Thymus4,839,52_45,9,Mouse_Thymus4
Mouse_Thymus4,840,54_83,5,Mouse_Thymus4
Mouse_Thymus4,841,40_39,5,Mouse_Thymus4
Mouse_Thymus4,842,34_53,6,Mouse_Thymus4
Mouse_Thymus4,843,28_28,0,Mouse_Thymus4
Mouse_Thymus4,844,24_39,0,Mouse_Thymus4
Mouse_Thymus4,845,34_21,1,Mouse_Thymus4
Mouse_Thymus4,846,13_38,1,Mouse_Thymus4
Mouse_Thymus4,847,28_66,0,Mouse_Thymus4
Mouse_Thymus4,848,23_33,1,Mouse_Thymus4
Mouse_Thymus4,849,25_81,5,Mouse_Thymus4
Mouse_Thymus4,850,60_3,5,Mouse_Thymus4
Mouse_Thymus4,851,43_20,0,Mouse_Thymus4
Mouse_Thymus4,852,32_47,0,Mouse_Thymus4
Mouse_Thymus4,853,47_93,0,Mouse_Thymus4
Mouse_Thymus4,854,40_90,5,Mouse_Thymus4
Mouse_Thymus4,855,31_65,6,Mouse_Thymus4
Mouse_Thymus4,856,41_53,0,Mouse_Thymus4
Mouse_Thymus4,857,53_94,0,Mouse_Thymus4
Mouse_Thymus4,858,28_26,6,Mouse_Thymus4
Mouse_Thymus4,859,33_28,0,Mouse_Thymus4
Mouse_Thymus4,860,51_93,0,Mouse_Thymus4
Mouse_Thymus4,861,62_31,5,Mouse_Thymus4
Mouse_Thymus4,862,53_104,0,Mouse_Thymus4
Mouse_Thymus4,863,36_69,6,Mouse_Thymus4
Mouse_Thymus4,864,62_28,1,Mouse_Thymus4
Mouse_Thymus4,865,49_11,0,Mouse_Thymus4
Mouse_Thymus4,866,44_13,6,Mouse_Thymus4
Mouse_Thymus4,867,48_83,0,Mouse_Thymus4
Mouse_Thymus4,868,42_53,0,Mouse_Thymus4
Mouse_Thymus4,869,39_32,9,Mouse_Thymus4
Mouse_Thymus4,870,15_30,9,Mouse_Thymus4
Mouse_Thymus4,871,35_43,8,Mouse_Thymus4
Mouse_Thymus4,872,50_35,1,Mouse_Thymus4
Mouse_Thymus4,873,49_97,0,Mouse_Thymus4
Mouse_Thymus4,874,38_77,8,Mouse_Thymus4
Mouse_Thymus4,875,31_18,9,Mouse_Thymus4
Mouse_Thymus4,876,42_90,5,Mouse_Thymus4
Mouse_Thymus4,877,35_75,6,Mouse_Thymus4
Mouse_Thymus4,878,15_48,9,Mouse_Thymus4
Mouse_Thymus4,879,13_55,6,Mouse_Thymus4
Mouse_Thymus4,880,28_65,0,Mouse_Thymus4
Mouse_Thymus4,881,33_89,0,Mouse_Thymus4
Mouse_Thymus4,882,27_50,0,Mouse_Thymus4
Mouse_Thymus4,883,59_27,1,Mouse_Thymus4
Mouse_Thymus4,884,24_26,5,Mouse_Thymus4
Mouse_Thymus4,885,23_51,0,Mouse_Thymus4
Mouse_Thymus4,886,32_59,1,Mouse_Thymus4
Mouse_Thymus4,887,37_87,5,Mouse_Thymus4
Mouse_Thymus4,888,43_48,0,Mouse_Thymus4
Mouse_Thymus4,889,61_27,1,Mouse_Thymus4
Mouse_Thymus4,890,35_19,5,Mouse_Thymus4
Mouse_Thymus4,891,54_119,5,Mouse_Thymus4
Mouse_Thymus4,892,49_32,1,Mouse_Thymus4
Mouse_Thymus4,893,32_66,0,Mouse_Thymus4
Mouse_Thymus4,894,55_93,1,Mouse_Thymus4
Mouse_Thymus4,895,37_83,5,Mouse_Thymus4
Mouse_Thymus4,896,25_27,8,Mouse_Thymus4
Mouse_Thymus4,897,34_48,6,Mouse_Thymus4
Mouse_Thymus4,898,51_22,5,Mouse_Thymus4
Mouse_Thymus4,899,46_102,8,Mouse_Thymus4
Mouse_Thymus4,900,40_10,9,Mouse_Thymus4
Mouse_Thymus4,901,39_34,9,Mouse_Thymus4
Mouse_Thymus4,902,45_109,5,Mouse_Thymus4
Mouse_Thymus4,903,45_19,0,Mouse_Thymus4
Mouse_Thymus4,904,34_32,9,Mouse_Thymus4
Mouse_Thymus4,905,39_93,5,Mouse_Thymus4
Mouse_Thymus4,906,54_117,1,Mouse_Thymus4
Mouse_Thymus4,907,19_46,0,Mouse_Thymus4
Mouse_Thymus4,908,42_104,1,Mouse_Thymus4
Mouse_Thymus4,909,57_1,4,Mouse_Thymus4
Mouse_Thymus4,910,19_79,5,Mouse_Thymus4
Mouse_Thymus4,911,52_22,5,Mouse_Thymus4
Mouse_Thymus4,912,63_6,5,Mouse_Thymus4
Mouse_Thymus4,913,18_47,0,Mouse_Thymus4
Mouse_Thymus4,914,33_85,0,Mouse_Thymus4
Mouse_Thymus4,915,39_69,8,Mouse_Thymus4
Mouse_Thymus4,916,12_42,1,Mouse_Thymus4
Mouse_Thymus4,917,18_67,0,Mouse_Thymus4
Mouse_Thymus4,918,44_81,0,Mouse_Thymus4
Mouse_Thymus4,919,42_78,0,Mouse_Thymus4
Mouse_Thymus4,920,47_24,1,Mouse_Thymus4
Mouse_Thymus4,921,9_55,1,Mouse_Thymus4
Mouse_Thymus4,922,30_36,1,Mouse_Thymus4
Mouse_Thymus4,923,29_34,6,Mouse_Thymus4
Mouse_Thymus4,924,39_80,5,Mouse_Thymus4
Mouse_Thymus4,925,21_53,9,Mouse_Thymus4
Mouse_Thymus4,926,33_74,9,Mouse_Thymus4
Mouse_Thymus4,927,51_102,0,Mouse_Thymus4
Mouse_Thymus4,928,60_24,5,Mouse_Thymus4
Mouse_Thymus4,929,53_89,5,Mouse_Thymus4
Mouse_Thymus4,930,47_112,1,Mouse_Thymus4
